Plate_ID,Steel_Type,Steel_Plate_Thickness,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Edges_Index,Square_Index,Orientation_Index,Luminosity_Index,Length_of_Conveyer,Needs_Manual_Review
1786,A400,40,160,55,32,19189,112,135,0.1195,0.9474,0.0526,-0.063,1356,1
1787,A400,40,146,25,18,16579,105,127,0.2935,0.7368,-0.2632,-0.1129,1356,1
1788,A400,40,235,36,23,23782,87,119,0.1313,0.9048,-0.0952,-0.2094,1356,1
1789,A400,40,106,12,13,12235,107,124,0.3115,1.0,0.0,-0.0983,1387,1
1790,A300,100,54,9,14,6167,106,127,0.0766,0.5,0.5,-0.1078,1358,1
1791,A300,100,56,16,8,7105,118,140,0.3132,0.5,-0.5,-0.0088,1360,1
1792,A300,100,1182,87,71,130201,96,127,0.3074,0.88,-0.12,-0.1394,1360,1
1793,A300,120,66,10,9,7683,101,130,0.4611,1.0,0.0,-0.0905,1362,1
1794,A300,120,4758,307,377,517021,42,143,0.8226,0.0638,0.9362,-0.1511,1364,1
1795,A300,120,84,13,16,9791,104,130,0.1586,0.5625,0.4375,-0.0894,1362,1
1796,A300,120,67,11,8,7164,92,124,0.2144,0.8,-0.2,-0.1646,1362,1
1797,A400,50,35,10,8,4277,117,127,0.6195,0.7778,-0.2222,-0.0453,1356,1
1798,A300,300,53,14,11,4834,79,116,0.4787,1.0,0.0,-0.2874,1358,1
1799,A300,300,59,20,15,5791,87,126,0.5515,1.0,0.0,-0.2332,1360,1
1800,A300,300,74,22,18,6859,80,116,0.539,0.7059,0.2941,-0.2759,1358,1
1801,A300,300,74,19,12,6481,79,103,0.2887,0.4375,-0.5625,-0.3158,1358,1
1802,A300,300,68,14,10,6049,77,101,0.3338,0.9091,-0.0909,-0.305,1360,1
1803,A300,300,73,12,16,6996,80,124,0.3853,0.6,0.4,-0.2513,1360,1
1804,A300,300,62,17,10,6165,87,111,0.4632,0.75,-0.25,-0.2232,1360,1
1805,A300,300,52,11,8,5035,81,126,0.4324,0.8889,-0.1111,-0.2435,1360,1
1806,A300,300,61,30,17,6116,86,124,0.45,0.6111,-0.3889,-0.2167,1360,1
1807,A300,300,96,25,16,9265,86,126,0.3756,0.5556,-0.4444,-0.246,1358,1
1808,A300,100,61,14,10,6886,102,123,0.3808,0.6154,-0.3846,-0.1181,1623,1
1809,A300,120,240,25,22,29699,107,140,0.0354,0.9091,0.0909,-0.0332,1356,1
1810,A300,143,220,18,24,20121,52,125,0.1684,0.5652,0.4348,-0.2855,1686,1
1811,A400,60,34,14,5,4385,121,143,0.2401,0.2857,-0.7143,0.0076,1366,1
1812,A400,175,148,19,24,16771,101,133,0.5609,0.375,0.625,-0.1147,1362,1
1813,A400,40,103,51,20,13657,124,141,0.9102,0.4063,-0.5938,0.0359,1358,1
1814,A400,40,55,13,13,6302,107,126,0.966,0.5385,0.4615,-0.1048,1354,1
1815,A300,100,365,39,40,39229,91,126,0.7322,0.4359,0.5641,-0.1603,1710,1
1816,A300,100,109,15,18,12587,103,135,0.644,0.4444,0.5556,-0.0978,1708,1
1817,A300,211,36,9,13,2765,64,93,0.0673,0.5385,0.4615,-0.4,1694,1
1818,A400,130,68,15,14,7859,106,127,0.2757,0.4286,0.5714,-0.0971,1364,1
1819,A400,175,85,12,18,8495,88,124,0.8975,0.3889,0.6111,-0.2192,1366,1
1820,A400,100,126,16,20,14429,103,132,0.7771,0.45,0.55,-0.1053,1364,1
1821,A400,70,101,27,27,11776,104,133,0.6576,0.2963,0.7037,-0.0891,1694,1
1822,A400,40,583,75,125,60497,89,126,0.0791,0.064,0.936,-0.1893,1366,1
1823,A300,300,92,12,13,4690,29,71,0.5074,0.8461,0.1539,-0.6017,1356,1
1824,A300,300,131,16,13,7119,33,78,0.4402,0.8571,-0.1429,-0.5754,1354,1
1825,A300,300,135,19,20,7015,36,71,0.0619,0.55,0.45,-0.594,1356,1
1826,A400,200,83,16,27,14187,161,181,0.5041,0.28,0.72,0.3354,1353,1
1827,A400,200,39,11,7,4642,110,134,0.0192,0.4545,-0.5454,-0.0701,1353,1
1828,A400,200,32,9,4,6356,191,207,0.2661,0.4444,-0.5556,0.5518,1353,1
1829,A400,200,42,12,10,8361,190,207,0.2779,0.6364,-0.3636,0.5552,1353,1
1830,A400,200,119,19,19,22198,179,197,0.1863,0.6111,0.3889,0.4573,1353,1
1831,A400,200,36,8,9,6430,172,189,0.2306,0.7778,0.2222,0.3954,1353,1
1832,A400,200,64,12,17,9996,147,166,0.0369,0.3529,0.6471,0.2202,1353,1
1833,A400,200,42,12,15,7658,175,190,0.1508,0.5833,0.4167,0.4245,1353,1
1834,A400,200,57,11,12,10612,179,197,0.9534,0.8182,0.1818,0.4545,1353,1
1835,A400,200,34,9,12,5942,167,182,0.1936,0.6364,0.3636,0.3654,1353,1
1836,A400,200,39,11,8,6999,172,189,0.1478,0.875,0.125,0.402,1353,1
1837,A400,200,301,38,46,51176,160,182,0.1183,0.7692,-0.2308,0.3283,1353,1
1838,A400,100,105,17,21,16675,151,172,0.1596,0.45,0.55,0.2407,1353,1
1839,A400,100,126,21,29,23023,173,196,0.235,0.7647,0.2353,0.4275,1353,1
1840,A400,100,102,17,10,17813,162,189,0.0591,0.625,-0.375,0.3643,1353,1
1841,A400,100,225,51,57,33183,133,165,0.0236,0.5161,0.4839,0.1522,1353,1
1842,A400,100,130,33,36,25944,192,212,0.507,0.3,-0.7,0.5591,1353,1
1843,A400,100,121,27,32,19974,151,175,0.1641,0.3103,0.6897,0.2896,1353,1
1844,A400,100,116,18,28,19935,162,181,0.1626,0.2593,0.7407,0.3426,1353,1
1845,A400,100,101,10,17,16669,153,175,0.1641,0.625,0.375,0.2894,1353,1
1846,A400,100,155,25,28,24156,145,167,0.1493,0.5454,0.4545,0.2175,1353,1
1847,A400,100,137,18,26,23072,161,175,0.5647,0.4,0.6,0.3157,1353,1
1848,A400,100,227,22,38,32920,135,158,0.3917,0.2895,0.7105,0.133,1353,1
1849,A400,100,145,18,39,20557,132,151,0.1818,0.25,0.75,0.1076,1353,1
1850,A400,100,111,14,27,16728,144,158,0.6031,0.2692,0.7308,0.1774,1353,1
1851,A400,100,117,19,24,16891,135,156,0.3208,0.3478,0.6522,0.1279,1353,1
1852,A400,100,108,20,22,16455,145,159,0.1523,0.45,0.55,0.1903,1353,1
1853,A400,100,116,33,32,18402,150,172,0.3237,0.4,-0.6,0.2394,1353,1
1854,A300,70,53,6,12,3202,40,86,0.0047,0.5,0.5,-0.528,1692,1
1855,A300,70,60,40,4,7750,102,164,0.7325,0.05,-0.95,0.0091,1690,1
1856,A300,70,98,12,19,5702,40,84,0.0024,0.3684,0.6316,-0.5454,1692,1
1857,A300,70,63,28,7,7045,80,156,0.0,0.1111,-0.8889,-0.1264,1690,1
1858,A300,70,52,21,4,5644,56,151,0.0,0.1429,-0.8571,-0.152,1690,1
1859,A300,70,92,42,15,10838,72,198,0.1657,0.0714,-0.9286,-0.0796,1690,1
1860,A300,70,86,23,18,6442,28,101,0.0059,0.7778,0.2222,-0.4148,1692,1
1861,A300,70,95,14,12,5714,24,93,0.0047,0.9167,0.0833,-0.5301,1692,1
1862,A300,70,81,14,12,4712,14,87,0.0047,0.9167,0.0833,-0.5455,1692,1
1863,A300,70,54,22,3,6479,87,158,0.0213,0.1364,-0.8636,-0.0626,1692,1
1864,A300,70,795,333,62,95390,77,167,0.0284,0.009,-0.991,-0.0626,1692,1
1865,A300,70,52,22,8,6105,80,159,0.8475,0.1364,-0.8636,-0.0828,1692,1
1866,A300,70,68,32,11,8808,95,166,0.0721,0.0938,-0.9063,0.012,1692,1
1867,A300,70,51,22,5,6299,99,148,0.0592,0.1364,-0.8636,-0.0351,1690,1
1868,A300,70,65,40,3,8355,85,165,0.0415,0.05,-0.95,0.0042,1688,1
1869,A300,70,86,34,7,11010,52,191,0.3112,0.0882,-0.9118,0.0002,1690,1
1870,A300,70,55,11,12,4727,80,93,0.0237,0.6667,0.3333,-0.3286,1690,1
1871,A300,70,173,68,11,21612,65,174,0.3345,0.0441,-0.9559,-0.024,1692,1
1872,A300,70,76,13,10,7943,79,125,0.5035,1.0,0.0,-0.1835,1688,1
1873,A300,70,56,12,9,6345,102,127,0.3794,0.9,-0.1,-0.1148,1692,1
1874,A300,70,58,29,10,7618,100,165,0.0746,0.1035,-0.8965,0.0261,1690,1
1875,A300,70,53,32,7,6578,84,159,0.129,0.0938,-0.9063,-0.0304,1690,1
1876,A300,70,59,42,8,7281,97,150,0.9361,0.0714,-0.9286,-0.0359,1690,1
1877,A300,70,64,32,7,9247,92,190,0.6773,0.0938,-0.9063,0.1288,1692,1
1878,A300,70,54,38,2,7498,101,180,0.0279,0.0526,-0.9474,0.0848,1362,1
1879,A300,69,209,62,37,28592,121,151,0.4672,0.6667,-0.3333,0.0688,1370,1
1880,A300,69,156,39,24,17756,101,127,0.5839,0.8095,-0.1905,-0.1108,1370,1
1881,A300,69,55,19,6,7484,122,150,0.3018,0.2778,-0.7222,0.0631,1372,1
1882,A300,69,74,32,12,9115,110,141,0.3002,0.4348,-0.5652,-0.0377,1366,1
1883,A300,69,51,12,9,6193,107,143,0.1202,0.7273,-0.2727,-0.0513,1364,1
1884,A300,69,77,18,11,9329,112,134,0.0509,0.3529,-0.6471,-0.0535,1650,1
1885,A300,69,83,26,13,10583,115,143,0.2206,0.45,-0.55,-0.0039,1650,1
1886,A300,150,91,14,17,7263,64,102,0.0107,0.5882,0.4118,-0.3765,1688,1
1887,A300,150,35,14,10,2388,51,87,0.0047,0.8,0.2,-0.467,1686,1
1888,A300,150,167,23,33,10526,35,84,0.0047,0.2727,0.7273,-0.5076,1688,1
1889,A300,150,194,40,33,12773,35,86,0.0047,0.3667,0.6333,-0.4856,1688,1
1890,A300,143,35,13,7,4538,118,140,0.895,0.3636,-0.6364,0.013,1658,1
1891,A300,143,133,35,20,17085,112,142,0.6972,0.8636,-0.1364,0.0036,1658,1
1892,A300,143,1973,134,80,240091,105,140,0.345,0.575,-0.425,-0.0493,1658,1
1893,A300,100,69,19,12,8701,113,142,0.1489,0.4706,-0.5294,-0.0148,1652,1
1894,A300,100,143,36,25,17042,109,135,0.1103,0.44,-0.56,-0.0689,1668,1
1895,A300,100,126,33,22,16498,116,148,0.3241,0.9412,-0.0588,0.0229,1666,1
1896,A300,100,207,34,23,26766,114,143,0.9269,0.4643,-0.5357,0.0102,1668,1
1897,A300,100,860,57,44,95173,91,132,0.6405,0.9512,-0.0488,-0.1354,1708,1
1898,A300,100,339,79,40,39556,104,132,0.1474,0.9259,-0.0741,-0.0884,1710,1
1899,A300,143,55,19,6,7211,114,150,0.8158,0.2105,-0.7895,0.0243,1694,1
1900,A300,143,381,91,47,48528,111,143,0.294,0.4043,-0.5957,-0.0049,1694,1
1901,A300,143,53,17,8,6697,110,143,0.9173,0.375,-0.625,-0.0128,1692,1
1902,A300,143,67,29,12,8140,102,141,0.9834,0.5625,-0.4375,-0.0508,1692,1
1903,A300,143,76,22,10,9934,109,148,0.7612,0.3333,-0.6667,0.0212,1692,1
1904,A300,143,73,28,14,9247,111,143,0.4634,0.2,-0.8,-0.0104,1692,1
1905,A300,143,102,42,22,12942,114,141,0.8135,0.7727,-0.2273,-0.0087,1694,1
1906,A400,130,24,10,5,3166,124,140,0.5484,0.625,-0.375,0.0306,1364,1
1907,A400,40,60,20,14,7508,117,135,0.2874,0.6923,-0.3077,-0.0224,1364,1
1908,A400,40,95,33,22,12566,124,143,0.1792,0.375,-0.625,0.0334,1362,1
1909,A400,40,63,20,14,8140,118,141,0.2771,0.9286,-0.0714,0.0094,1364,1
1910,A400,40,137,50,27,17621,120,140,0.3123,0.8889,0.1111,0.0049,1364,1
1911,A400,40,60,23,18,7914,124,143,0.5059,0.7059,-0.2941,0.0305,1364,1
1912,A400,40,149,49,29,19691,122,143,0.1779,0.4815,-0.5185,0.0325,1360,1
1913,A400,40,268,98,55,35565,125,143,0.2669,1.0,0.0,0.0368,1364,1
1914,A400,40,94,30,18,11877,117,143,0.3997,0.4,-0.6,-0.0129,1366,1
1915,A400,40,67,22,16,8596,120,143,0.5712,0.5294,-0.4706,0.0023,1362,1
1916,A400,40,54,23,16,7145,125,143,0.721,0.6,-0.4,0.0337,1362,1
1917,A400,40,83,28,20,10345,115,141,0.8429,0.6191,-0.381,-0.0263,1362,1
1918,A400,40,75,27,17,9948,125,143,0.2258,0.8,-0.2,0.0362,1364,1
1919,A400,40,318,39,32,39911,116,140,0.4032,0.7917,-0.2083,-0.0195,1364,1
1920,A400,40,204,38,22,23155,105,126,0.3979,0.95,-0.05,-0.1132,1362,1
1921,A400,40,209,66,46,27037,118,143,0.3142,0.4545,-0.5454,0.0106,1362,1
1922,A400,40,329,61,37,41053,115,140,0.3965,0.7097,-0.2903,-0.0251,1362,1
1923,A400,40,281,43,28,31838,104,126,0.0308,0.9231,-0.0769,-0.1148,1362,1
1924,A400,40,170,42,20,19738,107,125,0.0337,0.9,-0.1,-0.0929,1364,1
1925,A400,40,277,52,42,33476,113,128,0.0308,0.8276,0.1724,-0.0558,1362,1
1926,A400,40,201,46,28,23925,112,126,0.0308,0.7826,0.2174,-0.0701,1364,1
1927,A400,185,68,26,18,8717,120,141,0.4436,0.5556,0.4444,0.0015,1366,1
1928,A400,185,97,24,23,12775,123,142,0.2346,0.4545,0.5454,0.0289,1364,1
1929,A400,175,452,44,26,42686,65,117,0.0322,0.6098,-0.3902,-0.2622,1366,1
1930,A400,40,240,47,18,30130,118,140,0.1912,0.7391,-0.2609,-0.0192,1360,1
1931,A400,40,235,36,22,29911,119,142,0.3632,0.76,-0.24,-0.0056,1360,1
1932,A400,40,209,67,30,26833,119,141,0.7691,0.2727,-0.7273,0.003,1360,1
1933,A400,40,299,51,22,37820,116,140,0.3515,0.6,-0.4,-0.0118,1360,1
1934,A400,40,355,116,58,46882,123,143,0.5397,0.3273,-0.6727,0.0317,1360,1
1935,A400,40,304,59,26,35778,111,126,0.2015,0.5758,-0.4242,-0.0805,1360,1
1936,A400,40,671,91,39,86424,119,143,0.35,0.5714,-0.4286,0.0062,1360,1
1937,A400,40,273,54,22,35033,119,141,0.3662,0.5714,-0.4286,0.0026,1360,1
1938,A400,40,287,44,24,34599,112,133,0.2118,0.5484,-0.4516,-0.0582,1360,1
1939,A400,40,292,40,22,37572,120,140,0.2132,0.5172,-0.4828,0.0052,1360,1
1940,A400,40,419,97,47,52715,117,140,0.2015,0.9394,-0.0606,-0.0171,1360,1
1941,A300,80,103,26,22,11682,101,133,0.1162,0.8,-0.2,-0.1139,1360,1
