session_id,session_start_hour,initial_soc_pct,charger_type,vehicle_battery_kwh,station_region,is_weekend,energy_charged_kwh
LZ-EV-005365,10,18.6,fast_22kw,57.3,murcia,0,44.6
LZ-EV-005366,15,61.2,rapid_50kw,61.4,valencia,0,23.47
LZ-EV-005367,22,8.4,slow_7kw,42.1,malaga,0,20.13
LZ-EV-005368,16,56.4,rapid_50kw,65.1,bilbao,0,28.29
LZ-EV-005369,5,25.3,fast_22kw,67.8,murcia,0,40.37
LZ-EV-005370,5,38.8,slow_7kw,85.6,barcelona,0,37.48
LZ-EV-005371,8,24.3,slow_7kw,72.7,valencia,0,29.43
LZ-EV-005372,7,39.6,fast_22kw,60.9,sevilla,1,31.99
LZ-EV-005373,17,37.1,fast_22kw,45.7,barcelona,0,24.89
LZ-EV-005374,1,20.1,ultra_150kw,68.7,madrid,0,28.5
LZ-EV-005375,12,47.3,slow_7kw,58.8,madrid,0,28.07
LZ-EV-005376,16,68.0,rapid_50kw,60.1,malaga,0,15.0
LZ-EV-005377,4,16.8,slow_7kw,75.1,zaragoza,0,37.61
LZ-EV-005378,22,30.0,fast_22kw,68.3,madrid,0,46.92
LZ-EV-005379,5,50.7,slow_7kw,39.4,malaga,0,17.27
LZ-EV-005380,0,30.7,ultra_150kw,54.4,murcia,1,32.85
LZ-EV-005381,11,11.0,fast_22kw,63.0,murcia,0,17.36
LZ-EV-005382,2,45.4,fast_22kw,59.1,barcelona,0,30.56
LZ-EV-005383,16,55.2,fast_22kw,45.1,barcelona,0,18.81
LZ-EV-005384,18,32.4,ultra_150kw,62.6,murcia,0,33.99
LZ-EV-005385,3,43.1,slow_7kw,90.8,madrid,1,36.59
LZ-EV-005386,20,19.2,slow_7kw,90.8,valencia,0,40.67
LZ-EV-005387,8,28.8,fast_22kw,38.4,madrid,1,24.75
LZ-EV-005388,17,25.6,slow_7kw,55.7,malaga,0,39.77
LZ-EV-005389,12,41.1,fast_22kw,57.4,murcia,0,32.29
LZ-EV-005390,15,48.2,fast_22kw,73.6,barcelona,0,34.7
LZ-EV-005391,14,17.3,fast_22kw,42.4,madrid,0,32.33
LZ-EV-005392,20,44.7,rapid_50kw,57.6,sevilla,0,28.51
LZ-EV-005393,5,18.2,fast_22kw,56.4,valencia,0,37.75
LZ-EV-005394,22,34.3,fast_22kw,55.7,madrid,0,33.53
LZ-EV-005395,16,19.3,slow_7kw,71.0,madrid,1,35.18
LZ-EV-005396,2,57.6,rapid_50kw,64.6,murcia,0,27.15
LZ-EV-005397,18,35.9,rapid_50kw,45.7,zaragoza,0,22.81
LZ-EV-005398,23,22.1,slow_7kw,44.6,malaga,0,31.43
LZ-EV-005399,0,44.1,slow_7kw,51.9,valencia,0,27.22
LZ-EV-005400,14,29.9,fast_22kw,49.3,malaga,1,33.7
LZ-EV-005401,7,26.4,slow_7kw,77.9,zaragoza,0,32.29
LZ-EV-005402,14,44.2,slow_7kw,31.3,bilbao,0,15.32
LZ-EV-005403,15,72.9,fast_22kw,73.7,barcelona,0,18.81
LZ-EV-005404,22,39.4,rapid_50kw,87.5,barcelona,1,23.72
LZ-EV-005405,9,36.1,fast_22kw,63.6,malaga,0,37.28
LZ-EV-005406,5,65.4,fast_22kw,51.2,sevilla,0,15.99
LZ-EV-005407,21,51.6,slow_7kw,71.4,barcelona,1,29.4
LZ-EV-005408,8,37.1,rapid_50kw,80.4,murcia,1,33.2
LZ-EV-005409,4,2.0,fast_22kw,51.6,bilbao,0,33.44
LZ-EV-005410,18,34.8,slow_7kw,74.0,sevilla,0,31.44
LZ-EV-005411,2,66.7,slow_7kw,55.1,bilbao,0,16.75
LZ-EV-005412,16,41.1,slow_7kw,71.8,bilbao,1,30.4
LZ-EV-005413,18,52.0,rapid_50kw,73.1,valencia,0,31.22
LZ-EV-005414,11,28.6,rapid_50kw,67.2,madrid,0,17.13
LZ-EV-005415,12,46.4,slow_7kw,61.9,barcelona,0,28.74
LZ-EV-005416,16,44.5,fast_22kw,73.9,zaragoza,1,37.96
LZ-EV-005417,8,34.7,fast_22kw,59.3,barcelona,0,37.51
LZ-EV-005418,18,23.9,rapid_50kw,45.0,zaragoza,0,29.98
LZ-EV-005419,7,2.0,slow_7kw,63.0,valencia,0,23.94
LZ-EV-005420,15,57.4,rapid_50kw,72.7,madrid,0,29.26
LZ-EV-005421,6,39.2,rapid_50kw,69.1,bilbao,0,18.81
LZ-EV-005422,2,65.1,slow_7kw,67.1,zaragoza,1,22.06
LZ-EV-005423,22,28.2,fast_22kw,62.8,sevilla,0,44.28
LZ-EV-005424,17,25.3,ultra_150kw,55.5,barcelona,1,15.51
LZ-EV-005425,13,13.0,slow_7kw,67.3,barcelona,0,54.99
LZ-EV-005426,5,41.5,ultra_150kw,44.6,bilbao,0,24.92
LZ-EV-005427,10,21.7,slow_7kw,61.4,valencia,1,45.43
LZ-EV-005428,12,38.7,slow_7kw,80.4,bilbao,0,24.06
LZ-EV-005429,5,54.7,fast_22kw,55.4,malaga,0,24.25
LZ-EV-005430,5,13.3,fast_22kw,50.5,zaragoza,1,35.46
LZ-EV-005431,13,14.3,fast_22kw,86.0,sevilla,1,23.12
LZ-EV-005432,20,45.0,rapid_50kw,58.1,malaga,0,28.05
LZ-EV-005433,13,13.7,ultra_150kw,64.9,sevilla,0,56.13
LZ-EV-005434,15,2.0,fast_22kw,41.1,madrid,0,33.69
LZ-EV-005435,8,56.5,ultra_150kw,65.7,valencia,0,28.04
LZ-EV-005436,0,43.6,rapid_50kw,71.8,madrid,1,38.84
LZ-EV-005437,6,29.4,ultra_150kw,43.9,malaga,1,27.78
LZ-EV-005438,11,27.9,slow_7kw,80.5,valencia,0,38.77
LZ-EV-005439,19,45.4,rapid_50kw,69.1,madrid,0,33.19
LZ-EV-005440,13,26.3,slow_7kw,50.8,bilbao,0,34.54
LZ-EV-005441,8,7.6,fast_22kw,79.2,madrid,0,64.93
LZ-EV-005442,9,29.2,slow_7kw,55.0,valencia,1,34.32
LZ-EV-005443,7,69.9,fast_22kw,28.0,malaga,0,7.25
LZ-EV-005444,18,36.4,slow_7kw,61.0,zaragoza,0,36.94
LZ-EV-005445,2,43.2,fast_22kw,84.8,malaga,1,36.7
LZ-EV-005446,7,42.7,fast_22kw,61.5,malaga,0,31.68
LZ-EV-005447,1,17.1,rapid_50kw,60.5,bilbao,1,26.16
LZ-EV-005448,19,43.6,slow_7kw,85.3,barcelona,0,12.18
LZ-EV-005449,0,15.3,fast_22kw,69.7,sevilla,0,46.53
LZ-EV-005450,23,24.3,rapid_50kw,60.7,barcelona,0,16.83
LZ-EV-005451,19,46.9,slow_7kw,49.1,murcia,1,23.84
LZ-EV-005452,17,29.0,ultra_150kw,48.1,madrid,0,32.04
LZ-EV-005453,21,3.8,fast_22kw,71.5,murcia,0,55.6
LZ-EV-005454,15,50.7,rapid_50kw,87.8,sevilla,0,40.76
LZ-EV-005455,4,27.7,slow_7kw,63.7,sevilla,0,42.4
LZ-EV-005456,5,37.4,fast_22kw,35.3,malaga,0,22.35
LZ-EV-005457,18,55.2,fast_22kw,57.9,valencia,0,25.27
LZ-EV-005458,20,54.2,rapid_50kw,64.8,murcia,1,27.34
LZ-EV-005459,0,57.2,fast_22kw,74.3,malaga,0,27.39
LZ-EV-005460,18,52.8,fast_22kw,59.3,madrid,0,27.22
LZ-EV-005461,19,29.7,fast_22kw,37.0,barcelona,0,23.33
LZ-EV-005462,10,2.7,slow_7kw,58.8,bilbao,0,46.3
LZ-EV-005463,6,58.2,fast_22kw,54.8,valencia,0,21.98
LZ-EV-005464,11,61.6,fast_22kw,41.5,sevilla,0,15.43
LZ-EV-005465,1,25.9,slow_7kw,71.5,sevilla,0,52.07
LZ-EV-005466,7,63.3,fast_22kw,76.4,sevilla,1,25.62
LZ-EV-005467,1,39.4,slow_7kw,42.8,sevilla,0,22.62
LZ-EV-005468,2,33.1,fast_22kw,54.3,zaragoza,1,33.15
LZ-EV-005469,4,36.3,slow_7kw,53.0,sevilla,0,31.94
LZ-EV-005470,7,46.4,slow_7kw,45.0,malaga,0,21.1
LZ-EV-005471,16,49.2,ultra_150kw,58.7,malaga,0,27.41
LZ-EV-005472,10,25.8,fast_22kw,46.3,sevilla,0,37.37
LZ-EV-005473,20,46.3,slow_7kw,29.2,zaragoza,0,14.65
LZ-EV-005474,17,6.1,fast_22kw,47.0,madrid,0,30.6
LZ-EV-005475,6,34.7,fast_22kw,82.8,bilbao,0,25.4
LZ-EV-005476,7,45.5,fast_22kw,86.0,madrid,0,38.96
LZ-EV-005477,11,6.3,slow_7kw,60.0,sevilla,0,27.16
LZ-EV-005478,23,7.2,fast_22kw,32.5,malaga,0,26.49
LZ-EV-005479,15,73.2,fast_22kw,54.9,malaga,0,15.31
LZ-EV-005480,19,17.4,rapid_50kw,68.1,murcia,0,21.57
LZ-EV-005481,13,18.5,fast_22kw,62.3,bilbao,0,45.84
LZ-EV-005482,20,58.1,ultra_150kw,78.1,bilbao,0,31.56
LZ-EV-005483,0,43.5,slow_7kw,39.6,bilbao,1,17.71
LZ-EV-005484,7,63.3,slow_7kw,28.0,murcia,0,10.59
LZ-EV-005485,8,59.1,fast_22kw,56.5,bilbao,1,22.41
LZ-EV-005486,17,27.6,ultra_150kw,76.5,murcia,1,34.83
LZ-EV-005487,17,25.6,fast_22kw,64.3,barcelona,0,33.88
LZ-EV-005488,21,53.3,ultra_150kw,47.2,valencia,0,19.95
LZ-EV-005489,19,52.1,fast_22kw,59.2,valencia,1,16.12
LZ-EV-005490,22,46.9,rapid_50kw,58.6,sevilla,1,24.94
LZ-EV-005491,1,24.9,fast_22kw,86.3,malaga,0,59.08
LZ-EV-005492,2,29.1,fast_22kw,47.6,sevilla,0,33.18
LZ-EV-005493,4,42.3,slow_7kw,40.3,valencia,1,22.47
LZ-EV-005494,0,33.3,fast_22kw,61.0,barcelona,0,25.19
LZ-EV-005495,17,51.6,slow_7kw,46.6,barcelona,0,24.11
LZ-EV-005496,3,35.8,slow_7kw,57.7,zaragoza,0,32.32
LZ-EV-005497,0,39.2,rapid_50kw,67.6,barcelona,0,29.31
LZ-EV-005498,23,18.4,slow_7kw,60.1,malaga,0,27.61
LZ-EV-005499,13,28.3,ultra_150kw,75.9,bilbao,0,33.87
LZ-EV-005500,23,40.6,fast_22kw,70.6,bilbao,0,39.59
LZ-EV-005501,21,48.2,fast_22kw,81.8,valencia,1,33.73
LZ-EV-005502,23,40.5,slow_7kw,75.9,bilbao,0,26.75
LZ-EV-005503,13,37.2,slow_7kw,88.3,madrid,1,51.14
LZ-EV-005504,12,43.9,ultra_150kw,75.9,malaga,0,19.83
LZ-EV-005505,11,33.4,fast_22kw,55.6,malaga,0,23.57
LZ-EV-005506,14,14.7,slow_7kw,70.5,bilbao,1,38.27
LZ-EV-005507,19,4.9,rapid_50kw,74.1,bilbao,0,37.62
LZ-EV-005508,9,41.2,slow_7kw,66.2,malaga,1,35.76
LZ-EV-005509,8,12.2,rapid_50kw,48.4,murcia,0,33.45
LZ-EV-005510,0,63.1,fast_22kw,41.6,sevilla,1,12.77
LZ-EV-005511,7,54.4,fast_22kw,28.0,madrid,0,11.36
LZ-EV-005512,14,42.4,slow_7kw,69.0,sevilla,0,34.99
LZ-EV-005513,23,20.9,rapid_50kw,41.5,barcelona,0,31.19
LZ-EV-005514,15,23.7,fast_22kw,54.0,valencia,0,22.41
LZ-EV-005515,13,17.7,ultra_150kw,70.8,bilbao,1,52.87
LZ-EV-005516,21,43.3,slow_7kw,63.8,valencia,1,31.67
LZ-EV-005517,19,71.0,rapid_50kw,52.4,bilbao,0,13.01
LZ-EV-005518,23,43.6,fast_22kw,49.2,murcia,0,26.49
LZ-EV-005519,16,52.7,rapid_50kw,34.2,sevilla,1,15.65
LZ-EV-005520,19,12.0,rapid_50kw,60.6,zaragoza,0,18.3
LZ-EV-005521,22,57.6,rapid_50kw,48.6,murcia,0,20.53
LZ-EV-005522,8,45.8,fast_22kw,58.8,bilbao,0,28.8
LZ-EV-005523,18,38.0,slow_7kw,28.0,sevilla,0,15.16
LZ-EV-005524,21,19.0,slow_7kw,71.8,madrid,0,26.29
LZ-EV-005525,6,10.5,slow_7kw,70.2,bilbao,0,24.77
LZ-EV-005526,21,67.3,slow_7kw,68.3,sevilla,0,21.63
LZ-EV-005527,12,26.1,rapid_50kw,81.0,malaga,0,43.62
LZ-EV-005528,6,40.2,slow_7kw,45.9,bilbao,0,25.61
LZ-EV-005529,3,52.3,ultra_150kw,58.5,zaragoza,0,25.23
LZ-EV-005530,0,28.9,fast_22kw,41.1,valencia,0,21.66
LZ-EV-005531,18,22.0,slow_7kw,69.0,sevilla,0,39.65
LZ-EV-005532,9,47.2,fast_22kw,96.7,valencia,0,41.58
LZ-EV-005533,7,39.8,rapid_50kw,45.7,murcia,0,27.26
LZ-EV-005534,3,80.7,rapid_50kw,67.5,madrid,0,12.04
LZ-EV-005535,13,61.5,rapid_50kw,62.4,zaragoza,1,20.17
LZ-EV-005536,17,40.8,rapid_50kw,68.2,bilbao,0,28.38
LZ-EV-005537,21,45.2,slow_7kw,48.7,barcelona,0,26.92
LZ-EV-005538,23,47.8,slow_7kw,71.8,bilbao,1,37.33
LZ-EV-005539,0,24.5,fast_22kw,74.3,bilbao,1,32.78
LZ-EV-005540,3,49.1,rapid_50kw,54.3,barcelona,0,23.49
LZ-EV-005541,11,33.9,fast_22kw,71.6,barcelona,1,44.33
LZ-EV-005542,8,43.1,slow_7kw,72.9,barcelona,0,38.07
LZ-EV-005543,5,34.8,slow_7kw,70.9,zaragoza,0,23.52
LZ-EV-005544,9,76.0,rapid_50kw,29.8,bilbao,0,6.92
LZ-EV-005545,2,66.0,rapid_50kw,41.3,malaga,0,13.37
LZ-EV-005546,18,69.3,rapid_50kw,75.5,zaragoza,0,20.35
LZ-EV-005547,18,24.3,fast_22kw,52.3,barcelona,1,33.82
LZ-EV-005548,3,20.5,rapid_50kw,64.1,murcia,0,30.5
LZ-EV-005549,20,43.4,slow_7kw,62.6,madrid,0,35.22
LZ-EV-005550,7,2.0,slow_7kw,49.5,murcia,0,46.78
LZ-EV-005551,7,42.5,fast_22kw,67.5,malaga,0,35.71
LZ-EV-005552,0,10.5,fast_22kw,83.6,madrid,1,50.2
LZ-EV-005553,8,63.1,fast_22kw,55.4,madrid,1,20.38
LZ-EV-005554,2,36.5,rapid_50kw,56.8,sevilla,0,19.55
LZ-EV-005555,15,40.9,fast_22kw,60.0,madrid,0,27.29
LZ-EV-005556,21,64.6,fast_22kw,68.7,zaragoza,0,24.54
LZ-EV-005557,15,21.5,fast_22kw,63.9,barcelona,1,47.93
LZ-EV-005558,10,35.4,fast_22kw,61.5,valencia,0,35.52
LZ-EV-005559,20,35.1,fast_22kw,56.7,barcelona,1,35.88
LZ-EV-005560,8,32.5,fast_22kw,58.7,malaga,0,36.61
LZ-EV-005561,16,51.9,slow_7kw,61.6,malaga,0,26.84
LZ-EV-005562,4,40.5,rapid_50kw,53.7,zaragoza,1,27.93
LZ-EV-005563,8,33.9,ultra_150kw,77.7,malaga,0,36.02
LZ-EV-005564,22,28.9,fast_22kw,78.5,zaragoza,0,56.0
LZ-EV-005565,15,28.5,slow_7kw,84.2,sevilla,0,54.18
LZ-EV-005566,7,52.5,slow_7kw,42.7,barcelona,0,18.87
LZ-EV-005567,9,82.5,slow_7kw,73.6,malaga,0,12.39
LZ-EV-005568,4,39.2,slow_7kw,47.2,murcia,1,26.43
LZ-EV-005569,8,42.5,rapid_50kw,61.6,murcia,1,28.69
LZ-EV-005570,3,47.0,slow_7kw,56.7,zaragoza,0,26.62
LZ-EV-005571,12,63.6,rapid_50kw,72.1,madrid,0,25.21
LZ-EV-005572,8,36.8,fast_22kw,59.9,sevilla,0,34.48
LZ-EV-005573,22,23.6,fast_22kw,61.2,malaga,1,32.74
LZ-EV-005574,6,37.0,rapid_50kw,49.1,bilbao,0,14.29
LZ-EV-005575,7,37.3,ultra_150kw,28.0,murcia,0,18.8
LZ-EV-005576,22,72.4,ultra_150kw,59.6,sevilla,0,15.28
LZ-EV-005577,3,2.0,slow_7kw,83.6,madrid,0,36.49
LZ-EV-005578,17,51.0,rapid_50kw,67.2,sevilla,0,17.2
LZ-EV-005579,5,36.4,rapid_50kw,55.9,zaragoza,0,32.62
LZ-EV-005580,16,2.0,rapid_50kw,58.1,barcelona,0,20.68
LZ-EV-005581,3,25.3,fast_22kw,51.1,valencia,0,30.49
LZ-EV-005582,3,54.4,fast_22kw,61.8,sevilla,0,25.75
LZ-EV-005583,5,43.4,fast_22kw,55.4,murcia,0,27.44
LZ-EV-005584,10,2.0,fast_22kw,58.2,valencia,0,55.83
LZ-EV-005585,3,43.1,fast_22kw,80.0,valencia,1,41.07
LZ-EV-005586,23,41.8,fast_22kw,85.0,zaragoza,1,46.45
LZ-EV-005587,5,18.6,slow_7kw,85.9,bilbao,0,60.28
LZ-EV-005588,1,58.3,ultra_150kw,63.8,sevilla,0,23.05
LZ-EV-005589,4,54.3,slow_7kw,87.6,valencia,0,28.63
LZ-EV-005590,23,59.6,slow_7kw,63.8,madrid,0,25.31
LZ-EV-005591,4,55.0,rapid_50kw,95.8,sevilla,0,22.74
LZ-EV-005592,17,48.1,slow_7kw,73.2,madrid,0,36.44
LZ-EV-005593,22,26.8,slow_7kw,47.2,bilbao,0,31.62
LZ-EV-005594,4,51.3,slow_7kw,92.1,sevilla,0,24.43
LZ-EV-005595,8,54.6,fast_22kw,91.6,malaga,0,24.55
LZ-EV-005596,15,19.3,fast_22kw,36.2,madrid,0,27.51
LZ-EV-005597,0,36.7,fast_22kw,28.0,madrid,0,17.21
LZ-EV-005598,4,41.7,slow_7kw,32.2,valencia,0,16.81
LZ-EV-005599,7,62.1,rapid_50kw,62.1,malaga,1,19.75
LZ-EV-005600,22,48.9,fast_22kw,75.1,sevilla,1,27.7
LZ-EV-005601,23,46.1,fast_22kw,29.4,sevilla,1,15.92
LZ-EV-005602,8,16.9,slow_7kw,60.6,valencia,1,48.45
LZ-EV-005603,2,63.9,slow_7kw,59.6,malaga,0,18.86
LZ-EV-005604,16,2.0,rapid_50kw,58.5,madrid,0,52.19
LZ-EV-005605,15,63.6,rapid_50kw,44.8,madrid,0,16.08
LZ-EV-005606,7,68.5,rapid_50kw,41.6,malaga,1,11.24
LZ-EV-005607,1,36.8,rapid_50kw,72.1,valencia,0,41.8
LZ-EV-005608,6,55.1,ultra_150kw,52.2,barcelona,0,22.12
LZ-EV-005609,14,5.3,slow_7kw,46.0,valencia,1,33.78
LZ-EV-005610,7,54.4,slow_7kw,49.1,bilbao,1,21.49
LZ-EV-005611,8,6.3,rapid_50kw,80.3,bilbao,0,21.16
LZ-EV-005612,9,49.5,rapid_50kw,49.3,sevilla,1,15.42
LZ-EV-005613,22,51.2,rapid_50kw,73.8,valencia,0,23.36
LZ-EV-005614,23,46.9,fast_22kw,71.6,valencia,0,31.87
LZ-EV-005615,10,43.0,slow_7kw,66.0,madrid,1,31.08
LZ-EV-005616,6,48.3,fast_22kw,68.1,bilbao,1,33.33
LZ-EV-005617,20,37.3,ultra_150kw,77.3,malaga,0,29.5
LZ-EV-005618,11,67.6,fast_22kw,57.4,madrid,0,16.57
LZ-EV-005619,18,26.6,slow_7kw,96.8,bilbao,0,56.12
LZ-EV-005620,20,48.7,fast_22kw,60.0,madrid,0,28.14
LZ-EV-005621,3,46.6,rapid_50kw,63.8,valencia,0,18.04
LZ-EV-005622,8,71.6,rapid_50kw,60.7,barcelona,0,14.34
LZ-EV-005623,14,42.8,ultra_150kw,54.2,zaragoza,0,29.2
LZ-EV-005624,5,22.0,rapid_50kw,55.3,murcia,1,26.44
LZ-EV-005625,9,49.0,slow_7kw,78.2,murcia,1,30.57
LZ-EV-005626,22,58.5,rapid_50kw,76.8,madrid,0,17.33
LZ-EV-005627,18,46.1,ultra_150kw,74.5,murcia,1,35.09
LZ-EV-005628,15,9.8,slow_7kw,73.1,malaga,1,38.1
LZ-EV-005629,9,19.7,fast_22kw,77.4,valencia,0,43.1
LZ-EV-005630,22,20.5,slow_7kw,52.8,malaga,0,22.91
LZ-EV-005631,16,64.9,fast_22kw,66.6,murcia,0,21.05
LZ-EV-005632,12,17.7,fast_22kw,37.6,valencia,0,29.56
LZ-EV-005633,1,14.4,ultra_150kw,60.0,murcia,0,29.83
LZ-EV-005634,23,23.1,fast_22kw,66.3,zaragoza,0,47.72
LZ-EV-005635,18,26.3,fast_22kw,63.1,sevilla,1,43.37
LZ-EV-005636,20,12.6,fast_22kw,73.2,malaga,1,56.8
LZ-EV-005637,0,40.5,fast_22kw,69.8,bilbao,0,35.21
LZ-EV-005638,13,61.9,slow_7kw,52.9,malaga,1,19.41
LZ-EV-005639,7,2.0,slow_7kw,68.7,madrid,0,30.61
LZ-EV-005640,4,34.4,rapid_50kw,72.3,bilbao,1,33.61
LZ-EV-005641,6,30.8,rapid_50kw,46.8,barcelona,1,30.01
LZ-EV-005642,2,16.8,ultra_150kw,57.4,barcelona,0,39.32
LZ-EV-005643,9,20.8,fast_22kw,57.3,malaga,0,40.69
LZ-EV-005644,12,15.5,slow_7kw,37.0,valencia,1,29.65
LZ-EV-005645,8,32.1,fast_22kw,61.9,madrid,0,38.86
LZ-EV-005646,21,11.7,slow_7kw,49.5,zaragoza,0,29.59
LZ-EV-005647,9,48.4,slow_7kw,72.7,valencia,0,25.52
LZ-EV-005648,7,34.7,fast_22kw,83.7,bilbao,0,42.81
LZ-EV-005649,15,46.7,slow_7kw,60.5,bilbao,0,27.96
LZ-EV-005650,23,24.1,fast_22kw,87.3,murcia,0,34.49
LZ-EV-005651,18,42.1,slow_7kw,66.1,madrid,0,33.24
LZ-EV-005652,10,37.1,rapid_50kw,80.9,barcelona,0,13.82
LZ-EV-005653,22,27.1,rapid_50kw,44.3,madrid,0,19.96
LZ-EV-005654,16,41.6,fast_22kw,58.3,valencia,1,29.51
LZ-EV-005655,23,52.5,ultra_150kw,51.2,bilbao,0,21.11
LZ-EV-005656,2,44.5,slow_7kw,83.3,sevilla,1,31.4
LZ-EV-005657,21,67.5,rapid_50kw,94.4,bilbao,0,18.56
LZ-EV-005658,19,44.2,slow_7kw,44.2,barcelona,0,22.1
LZ-EV-005659,18,28.7,rapid_50kw,70.3,valencia,0,23.84
LZ-EV-005660,18,2.0,ultra_150kw,40.7,bilbao,1,37.03
LZ-EV-005661,3,8.6,slow_7kw,54.8,sevilla,0,47.23
LZ-EV-005662,6,54.0,slow_7kw,71.3,valencia,0,30.6
LZ-EV-005663,9,14.1,ultra_150kw,54.4,barcelona,0,40.97
LZ-EV-005664,7,48.4,fast_22kw,75.5,bilbao,0,23.65
LZ-EV-005665,7,36.6,rapid_50kw,78.9,valencia,1,33.41
LZ-EV-005666,7,30.6,ultra_150kw,89.4,valencia,0,62.96
LZ-EV-005667,18,32.5,rapid_50kw,74.6,madrid,0,21.64
LZ-EV-005668,11,46.0,slow_7kw,67.2,barcelona,0,34.64
LZ-EV-005669,5,52.5,slow_7kw,89.2,madrid,0,20.87
LZ-EV-005670,11,46.2,ultra_150kw,84.5,valencia,1,43.2
LZ-EV-005671,14,48.9,slow_7kw,38.7,madrid,1,18.52
LZ-EV-005672,8,25.0,fast_22kw,57.1,madrid,0,36.16
LZ-EV-005673,15,17.1,rapid_50kw,50.3,sevilla,1,26.88
LZ-EV-005674,18,26.1,fast_22kw,83.3,barcelona,0,51.25
LZ-EV-005675,12,26.6,fast_22kw,45.9,murcia,1,31.55
LZ-EV-005676,12,44.9,fast_22kw,84.0,valencia,0,27.92
LZ-EV-005677,2,30.0,slow_7kw,54.2,malaga,1,38.28
LZ-EV-005678,22,37.1,rapid_50kw,28.0,madrid,0,16.18
LZ-EV-005679,3,31.9,ultra_150kw,53.8,murcia,0,31.8
LZ-EV-005680,8,18.3,fast_22kw,66.6,valencia,1,32.37
LZ-EV-005681,4,58.6,fast_22kw,67.7,bilbao,1,26.87
LZ-EV-005682,3,25.4,slow_7kw,50.0,zaragoza,0,25.85
LZ-EV-005683,15,58.4,slow_7kw,31.0,valencia,0,11.13
LZ-EV-005684,10,2.0,rapid_50kw,47.5,murcia,0,35.84
LZ-EV-005685,16,55.8,slow_7kw,88.3,zaragoza,0,35.77
LZ-EV-005686,18,47.3,slow_7kw,32.3,murcia,1,15.47
LZ-EV-005687,15,59.8,slow_7kw,52.5,malaga,0,20.2
LZ-EV-005688,2,46.5,slow_7kw,53.8,barcelona,0,25.17
LZ-EV-005689,17,34.4,fast_22kw,63.5,zaragoza,0,36.82
LZ-EV-005690,2,20.7,fast_22kw,99.5,madrid,1,52.25
LZ-EV-005691,12,26.9,rapid_50kw,54.8,zaragoza,0,37.38
LZ-EV-005692,15,2.0,fast_22kw,41.8,malaga,0,27.39
LZ-EV-005693,15,23.7,slow_7kw,47.2,zaragoza,0,35.64
LZ-EV-005694,0,20.8,slow_7kw,63.2,bilbao,0,46.95
LZ-EV-005695,22,22.9,fast_22kw,61.0,barcelona,0,38.99
LZ-EV-005696,23,35.4,rapid_50kw,79.3,sevilla,1,33.36
LZ-EV-005697,8,67.2,fast_22kw,66.8,zaragoza,0,18.73
LZ-EV-005698,22,56.6,slow_7kw,60.0,barcelona,0,25.39
LZ-EV-005699,22,2.0,slow_7kw,51.8,bilbao,0,44.45
LZ-EV-005700,2,69.9,fast_22kw,71.5,bilbao,0,18.13
LZ-EV-005701,6,34.3,rapid_50kw,76.1,zaragoza,0,44.28
LZ-EV-005702,17,37.2,fast_22kw,90.9,zaragoza,0,52.66
LZ-EV-005703,2,18.4,ultra_150kw,51.4,barcelona,1,37.92
LZ-EV-005704,14,11.0,rapid_50kw,76.4,murcia,1,18.5
LZ-EV-005705,4,52.0,slow_7kw,61.2,murcia,0,22.88
LZ-EV-005706,9,35.5,slow_7kw,81.8,barcelona,0,54.31
LZ-EV-005707,7,33.4,rapid_50kw,57.1,sevilla,0,19.45
LZ-EV-005708,8,49.4,slow_7kw,88.7,valencia,0,44.22
LZ-EV-005709,6,42.3,slow_7kw,70.2,murcia,0,32.95
LZ-EV-005710,2,11.9,slow_7kw,58.7,bilbao,0,34.28
LZ-EV-005711,0,23.9,slow_7kw,83.1,zaragoza,1,58.76
LZ-EV-005712,10,44.4,fast_22kw,57.0,bilbao,0,26.81
LZ-EV-005713,8,27.8,fast_22kw,84.9,bilbao,0,34.38
LZ-EV-005714,5,74.6,fast_22kw,41.5,sevilla,0,9.38
LZ-EV-005715,0,26.7,fast_22kw,79.5,zaragoza,0,49.93
LZ-EV-005716,12,42.4,fast_22kw,68.9,valencia,0,35.69
LZ-EV-005717,17,4.8,rapid_50kw,50.0,sevilla,0,19.71
LZ-EV-005718,5,39.0,fast_22kw,72.1,barcelona,0,33.42
LZ-EV-005719,1,17.4,fast_22kw,70.8,madrid,0,33.56
LZ-EV-005720,15,52.1,ultra_150kw,62.4,murcia,0,27.48
LZ-EV-005721,5,59.2,slow_7kw,84.0,sevilla,1,30.61
LZ-EV-005722,13,52.0,slow_7kw,66.8,sevilla,1,28.39
LZ-EV-005723,3,9.3,fast_22kw,83.3,madrid,1,38.14
LZ-EV-005724,13,48.0,fast_22kw,48.6,murcia,1,23.54
LZ-EV-005725,17,29.0,rapid_50kw,80.6,sevilla,0,49.08
LZ-EV-005726,9,25.0,fast_22kw,67.2,bilbao,0,43.69
LZ-EV-005727,11,79.3,slow_7kw,50.7,barcelona,0,9.54
LZ-EV-005728,22,47.9,slow_7kw,53.1,malaga,0,24.52
LZ-EV-005729,2,42.8,slow_7kw,49.8,sevilla,0,25.28
LZ-EV-005730,13,47.0,fast_22kw,47.7,malaga,1,19.96
LZ-EV-005731,22,34.7,slow_7kw,77.7,murcia,0,49.34
