date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,year,month,day,hour,day_of_week,is_holiday
2016-05-08 22:10:00,60,24.6,38.46,24.0,35.9,26.1,37.33,19.45,751.35,48.5,3.67,40.0,8.18,2016,5,8,22,6,False
2016-04-15 11:00:00,390,22.67,45.53,21.03,45.89,25.73,41.12,11.1,748.6,81.0,7.0,40.0,8.0,2016,4,15,11,4,False
2016-01-19 04:40:00,30,19.29,39.03,17.79,39.47,19.7,40.66,-4.1,756.27,89.0,1.0,64.0,-5.7,2016,1,19,4,1,False
2016-04-07 11:00:00,60,21.32,41.16,21.68,39.88,22.29,38.4,8.1,752.8,75.0,7.0,40.0,3.8,2016,4,7,11,3,False
2016-01-26 19:30:00,20,19.7,45.09,18.89,44.59,20.39,44.0,9.75,760.0,76.0,9.0,40.0,5.75,2016,1,26,19,1,False
2016-02-09 08:30:00,40,21.39,43.29,20.7,42.13,22.7,42.2,6.2,739.05,88.5,5.0,43.5,4.35,2016,2,9,8,1,False
2016-01-16 01:00:00,50,22.7,40.29,21.89,39.36,20.89,42.0,2.25,761.45,96.0,4.0,34.0,1.65,2016,1,16,1,5,False
2016-02-19 03:50:00,50,20.43,35.9,18.6,36.79,20.18,37.9,0.58,758.5,99.0,2.0,17.17,0.47,2016,2,19,3,4,False
2016-04-26 21:30:00,80,22.03,36.13,19.93,37.29,22.0,35.4,1.75,749.7,90.5,4.5,33.0,0.35,2016,4,26,21,1,False
2016-02-09 05:10:00,50,21.76,42.53,21.1,41.4,23.1,42.93,6.17,743.1,79.17,8.0,27.67,2.78,2016,2,9,5,1,False
2016-02-05 08:40:00,60,21.29,46.33,20.39,45.4,21.94,44.5,8.8,763.67,98.33,4.67,40.67,8.53,2016,2,5,8,4,False
2016-05-01 23:40:00,60,22.2,35.09,19.57,36.83,22.2,35.67,6.57,766.0,68.67,1.33,40.0,1.13,2016,5,1,23,6,True
2016-05-01 11:50:00,100,21.17,40.16,23.79,33.6,22.39,35.06,9.93,766.0,70.83,5.0,40.0,4.82,2016,5,1,11,6,True
2016-01-12 17:30:00,380,20.03,43.5,18.9,42.58,19.82,44.59,5.95,744.45,80.0,7.0,34.5,2.7,2016,1,12,17,1,False
2016-03-05 06:30:00,40,20.1,37.2,17.29,40.59,20.79,37.73,0.9,740.7,96.5,1.0,45.0,0.4,2016,3,5,6,5,False
2016-03-29 14:20:00,110,22.2,39.29,21.1,39.59,22.79,37.7,10.9,751.3,60.0,7.33,32.67,3.4,2016,3,29,14,1,False
2016-04-23 22:40:00,60,22.5,36.2,19.7,38.16,23.6,34.5,3.27,759.1,76.0,2.67,40.0,-0.7,2016,4,23,22,5,False
2016-01-21 02:40:00,40,19.07,38.76,18.2,38.29,18.73,39.9,-1.2,762.27,92.0,1.33,56.0,-2.37,2016,1,21,2,3,False
2016-04-02 22:40:00,60,21.0,41.29,19.17,43.79,21.67,38.56,12.6,752.9,78.67,3.67,39.33,8.83,2016,4,2,22,5,False
2016-05-19 08:20:00,60,23.0,41.13,22.32,41.03,24.29,38.5,8.93,751.55,92.83,1.83,25.0,7.78,2016,5,19,8,3,False
2016-05-05 03:10:00,60,22.67,34.59,20.07,36.59,23.5,37.0,7.07,763.55,69.5,3.83,40.0,1.78,2016,5,5,3,3,True
2016-04-08 14:30:00,80,21.5,45.63,21.1,43.06,22.29,40.09,10.45,754.15,70.0,3.0,26.5,5.1,2016,4,8,14,4,False
2016-04-06 12:50:00,100,22.07,42.4,20.79,42.53,23.1,39.2,10.47,753.02,68.67,8.5,37.67,4.83,2016,4,6,12,2,False
2016-05-06 23:00:00,60,24.39,38.0,23.07,37.7,24.63,37.63,13.9,752.5,70.0,1.0,40.0,8.5,2016,5,6,23,4,False
2016-05-14 19:50:00,80,24.7,32.06,22.63,31.82,24.0,33.29,9.72,759.05,53.33,6.17,40.0,0.6,2016,5,14,19,5,False
2016-04-28 16:20:00,240,21.0,34.89,20.17,33.07,21.39,34.7,8.27,756.3,65.67,5.0,32.0,2.07,2016,4,28,16,3,False
2016-02-21 23:20:00,50,22.29,44.9,21.0,44.56,21.89,44.29,10.67,754.13,84.33,9.0,40.0,8.07,2016,2,21,23,6,False
2016-04-21 16:10:00,80,23.0,34.79,23.26,32.2,23.0,35.33,18.75,760.23,36.17,4.0,40.0,3.47,2016,4,21,16,3,False
2016-05-09 08:40:00,60,24.29,39.09,25.7,35.53,26.2,37.03,16.4,752.7,64.0,2.67,40.0,9.5,2016,5,9,8,0,False
2016-04-23 08:50:00,50,22.03,38.83,20.57,39.9,24.29,35.9,6.22,756.57,82.83,4.0,40.0,3.53,2016,4,23,8,5,False
2016-03-22 00:20:00,60,22.29,37.29,19.89,39.66,21.89,36.59,5.47,759.57,84.33,1.0,49.33,2.97,2016,3,22,0,1,False
2016-05-27 12:50:00,70,24.89,47.79,26.57,40.38,28.79,42.43,20.92,756.1,61.17,1.0,30.83,13.12,2016,5,27,12,4,False
2016-04-29 23:40:00,40,22.79,36.59,20.2,38.97,22.67,36.36,6.97,756.37,94.33,2.33,28.67,6.13,2016,4,29,23,4,False
2016-01-28 16:50:00,40,19.6,45.03,18.86,44.33,19.89,44.7,5.75,765.1,75.67,2.0,40.0,1.77,2016,1,28,16,3,False
2016-01-24 19:30:00,350,21.79,43.03,21.0,42.43,20.7,44.56,7.95,767.65,95.5,3.0,63.0,7.3,2016,1,24,19,6,False
2016-02-18 04:00:00,60,20.13,35.7,18.0,37.59,20.0,37.65,-1.6,754.7,89.0,3.0,62.0,-3.2,2016,2,18,4,3,False
2016-03-31 23:10:00,50,22.6,39.06,20.26,41.5,22.23,38.83,6.33,756.17,88.0,3.33,31.67,4.43,2016,3,31,23,3,False
2016-01-17 23:50:00,60,21.89,39.9,20.29,40.0,20.39,39.79,-2.72,763.77,85.5,2.0,25.67,-4.9,2016,1,17,23,6,False
2016-05-09 23:40:00,50,25.29,43.09,24.2,42.66,26.75,39.7,17.53,753.1,75.0,3.67,40.0,13.03,2016,5,9,23,0,False
2016-05-13 05:10:00,60,24.89,47.5,22.73,49.29,26.6,43.79,12.2,745.95,96.17,1.0,37.0,11.62,2016,5,13,5,4,False
2016-02-12 17:20:00,180,21.39,37.99,19.57,37.6,21.5,38.59,4.5,740.6,72.0,4.0,40.0,-0.2,2016,2,12,17,4,False
2016-02-13 11:40:00,310,19.89,38.73,18.26,40.2,20.86,39.6,2.93,735.1,88.67,4.67,52.0,1.27,2016,2,13,11,5,False
2016-05-23 21:40:00,70,25.0,44.7,23.07,44.93,25.7,41.79,11.63,759.27,80.0,4.67,40.0,8.27,2016,5,23,21,0,False
2016-02-16 11:10:00,190,20.07,39.5,18.86,38.56,22.23,37.97,1.9,772.28,85.33,2.33,60.0,-0.45,2016,2,16,11,1,False
2016-05-04 18:40:00,110,23.79,33.66,23.2,29.99,23.39,34.7,15.77,764.6,38.0,3.67,40.0,1.37,2016,5,4,18,2,False
2016-02-02 06:00:00,50,22.0,46.03,21.1,45.86,23.2,46.2,9.3,758.5,94.0,6.0,65.0,8.4,2016,2,2,6,1,False
2016-03-30 03:30:00,70,21.6,40.4,19.23,42.83,23.1,39.09,9.2,750.8,75.5,5.5,40.0,5.05,2016,3,30,3,2,False
2016-01-15 07:10:00,50,21.93,39.9,21.0,39.4,21.26,43.56,3.2,752.38,76.33,8.83,40.0,-0.55,2016,1,15,7,4,False
2016-04-23 10:20:00,120,22.13,38.16,22.0,36.43,23.89,35.56,7.4,756.6,71.0,5.33,40.0,2.37,2016,4,23,10,5,False
2016-02-27 03:40:00,40,20.23,36.63,18.39,37.29,20.44,37.24,1.43,750.03,82.0,3.0,21.33,-1.37,2016,2,27,3,5,False
2016-04-09 02:10:00,60,21.2,41.47,18.53,45.09,23.2,39.97,6.3,752.47,88.5,2.0,25.67,4.5,2016,4,9,2,5,False
2016-03-17 04:40:00,50,21.07,36.36,17.6,40.09,22.29,36.2,0.4,766.0,84.33,3.0,63.33,-1.93,2016,3,17,4,3,False
2016-05-20 00:10:00,50,23.26,41.26,21.6,41.79,24.5,39.4,10.52,757.73,86.0,3.0,40.0,8.23,2016,5,20,0,4,False
2016-03-05 05:40:00,50,20.2,37.09,17.43,40.5,20.73,37.53,0.53,740.47,97.67,1.0,41.33,0.2,2016,3,5,5,5,False
2016-02-13 03:30:00,60,20.82,38.03,18.79,38.9,20.79,39.73,0.1,740.3,92.0,2.0,22.5,-1.05,2016,2,13,3,5,False
2016-05-24 10:50:00,90,24.07,41.1,22.2,42.83,24.93,39.3,10.68,759.48,80.33,4.0,40.0,7.35,2016,5,24,10,1,False
2016-02-27 14:00:00,290,20.5,36.93,19.43,36.53,20.46,37.87,6.3,750.7,50.0,7.0,40.0,-3.5,2016,2,27,14,5,False
2016-04-03 03:00:00,50,20.89,42.7,19.0,45.26,21.6,39.4,12.3,752.2,89.0,7.0,63.0,10.6,2016,4,3,3,6,False
2016-05-07 08:20:00,100,23.5,39.29,24.84,36.63,25.07,37.73,15.83,752.23,57.33,2.33,40.0,7.33,2016,5,7,8,5,False
2016-03-01 01:30:00,60,21.39,35.83,18.79,37.53,21.0,35.23,-2.1,763.15,96.0,1.0,42.5,-2.65,2016,3,1,1,1,False
2016-04-19 21:50:00,60,22.1,38.97,20.03,38.4,22.1,37.36,7.15,766.63,77.67,3.0,40.0,3.47,2016,4,19,21,1,False
2016-03-28 03:40:00,60,21.5,38.2,18.89,41.53,22.79,38.2,8.87,744.73,72.0,9.67,40.0,4.0,2016,3,28,3,0,True
2016-03-17 23:10:00,50,22.7,34.53,19.6,37.36,21.5,35.29,2.43,764.35,87.17,1.83,61.0,0.55,2016,3,17,23,3,False
2016-02-26 02:10:00,40,21.0,39.0,19.2,39.26,21.2,38.2,1.68,756.65,94.0,1.0,57.83,0.8,2016,2,26,2,4,False
2016-04-16 01:00:00,50,22.6,41.66,20.2,44.7,23.89,39.4,10.6,744.5,77.0,6.0,40.0,6.7,2016,4,16,1,5,False
2016-02-02 06:50:00,40,21.89,46.2,21.0,45.79,23.2,46.23,9.47,758.25,89.83,6.0,44.17,7.9,2016,2,2,6,1,False
2016-01-25 15:20:00,50,20.82,43.23,19.73,43.2,20.29,44.29,12.9,762.03,57.0,5.0,40.0,4.57,2016,1,25,15,0,False
2016-03-26 05:20:00,50,21.79,37.29,18.1,42.79,23.29,37.59,3.23,757.47,87.33,3.33,23.0,1.33,2016,3,26,5,5,False
2016-05-17 23:10:00,60,23.7,41.2,22.28,40.84,24.39,38.57,11.58,756.28,84.17,2.0,26.0,8.93,2016,5,17,23,1,False
2016-01-30 16:30:00,160,20.96,43.57,20.6,42.57,20.29,44.53,6.15,752.45,81.0,6.0,40.0,3.1,2016,1,30,16,5,False
2016-02-21 15:10:00,110,21.46,45.33,20.89,44.79,21.6,42.93,11.43,755.72,89.0,9.83,29.17,9.67,2016,2,21,15,6,False
2016-03-20 01:50:00,70,21.67,36.09,19.0,38.86,22.03,35.93,5.28,762.3,80.33,3.0,23.0,2.15,2016,3,20,1,6,False
2016-01-23 11:10:00,130,17.0,43.7,16.2,43.97,17.5,41.79,6.38,769.93,99.67,4.17,34.0,6.33,2016,1,23,11,5,False
2016-04-04 09:30:00,320,21.53,45.83,19.79,47.8,22.93,43.07,10.2,749.5,91.0,5.0,34.5,8.75,2016,4,4,9,0,False
2016-03-14 14:00:00,180,21.7,36.13,20.7,35.13,22.93,39.86,5.5,767.8,62.0,7.0,27.0,-1.3,2016,3,14,14,0,False
2016-02-11 03:50:00,30,20.5,43.26,19.93,41.29,21.07,41.97,2.75,748.53,97.0,3.0,62.5,2.33,2016,2,11,3,3,False
2016-05-06 03:40:00,70,23.13,36.03,20.89,37.73,23.89,37.2,9.37,756.33,77.67,3.0,40.0,5.63,2016,5,6,3,4,False
2016-04-19 05:30:00,60,20.89,38.63,18.1,42.07,22.29,36.47,5.05,764.25,94.0,2.0,24.0,4.15,2016,4,19,5,1,False
2016-02-03 13:10:00,70,22.57,44.16,21.57,42.47,21.96,44.59,6.52,760.17,64.17,7.67,40.0,0.17,2016,2,3,13,2,False
2016-05-09 18:00:00,110,25.5,43.39,26.1,36.86,26.39,38.04,23.0,752.2,42.0,3.0,40.0,9.2,2016,5,9,18,0,False
2016-01-29 01:30:00,40,18.6,43.4,17.7,44.13,19.39,42.7,3.3,765.1,83.5,5.0,40.0,0.7,2016,1,29,1,4,False
2016-02-26 06:40:00,60,20.26,38.97,18.36,40.5,21.2,38.93,1.1,755.1,95.67,1.0,40.67,0.47,2016,2,26,6,4,False
2016-04-09 02:30:00,50,21.1,41.4,18.5,45.09,23.2,39.9,5.7,752.4,89.5,2.0,25.0,4.1,2016,4,9,2,5,False
2016-02-28 10:20:00,50,19.7,35.53,18.53,35.06,20.1,35.63,2.17,757.1,66.33,7.67,26.0,-3.57,2016,2,28,10,6,False
2016-04-29 23:30:00,60,22.79,36.59,20.26,38.9,22.6,36.29,6.95,756.35,94.0,2.5,31.5,6.05,2016,4,29,23,4,False
2016-04-26 05:40:00,280,20.79,37.39,17.5,41.13,21.76,35.76,1.43,748.1,91.67,4.0,32.67,0.2,2016,4,26,5,1,False
2016-05-12 03:50:00,50,24.79,47.36,22.85,49.26,26.52,44.59,12.63,745.02,97.67,1.0,52.83,12.28,2016,5,12,3,3,False
2016-05-26 08:00:00,360,23.6,42.2,24.29,40.58,24.7,39.0,9.5,757.15,99.5,1.0,16.5,9.45,2016,5,26,8,3,False
2016-04-27 14:30:00,70,20.89,35.79,20.26,34.5,21.36,34.97,7.8,752.9,67.5,6.0,40.0,2.15,2016,4,27,14,2,False
2016-03-19 15:50:00,60,21.32,35.73,19.29,37.56,22.63,34.23,6.93,762.32,69.33,3.0,37.83,1.62,2016,3,19,15,5,False
2016-05-08 12:00:00,60,25.0,40.66,28.76,31.43,26.1,38.61,23.4,752.0,46.0,3.0,40.0,11.1,2016,5,8,12,6,False
2016-01-29 14:00:00,40,17.89,44.33,17.17,44.7,19.0,42.09,8.3,763.0,83.0,11.0,40.0,5.5,2016,1,29,14,4,False
2016-03-05 07:10:00,60,20.0,37.29,17.2,40.59,20.82,37.93,1.2,740.93,96.17,1.0,44.0,0.63,2016,3,5,7,5,False
2016-04-17 16:50:00,100,23.0,43.07,21.1,38.89,22.79,36.86,9.12,756.93,66.0,7.83,40.0,3.02,2016,4,17,16,6,False
2016-02-10 00:20:00,70,22.39,42.5,21.7,40.59,22.6,43.29,3.1,738.8,88.0,6.67,48.0,1.3,2016,2,10,0,2,False
2016-05-13 14:40:00,240,26.2,43.53,27.22,38.2,28.34,39.84,22.5,747.83,48.67,5.67,36.33,11.1,2016,5,13,14,4,False
2016-02-22 09:20:00,330,21.1,44.33,19.7,44.83,21.7,42.79,8.87,751.77,93.0,7.33,54.33,7.8,2016,2,22,9,0,False
2016-05-02 14:10:00,80,22.46,35.59,23.93,30.79,22.79,35.4,16.18,762.52,34.5,3.0,29.17,0.48,2016,5,2,14,0,False
2016-04-21 06:20:00,50,21.6,36.79,18.7,40.26,22.63,35.93,4.03,763.27,81.67,2.0,28.0,1.1,2016,4,21,6,3,False
2016-04-09 07:40:00,40,20.7,41.13,17.89,45.46,22.82,39.03,4.33,750.87,90.33,2.0,21.67,2.83,2016,4,9,7,5,False
2016-03-14 02:40:00,50,20.7,35.4,17.43,39.29,20.29,37.0,1.27,768.73,88.67,3.0,63.0,-0.47,2016,3,14,2,0,False
2016-03-15 02:20:00,40,21.5,35.7,17.79,40.59,21.7,35.2,0.27,766.47,83.0,2.0,65.0,-2.33,2016,3,15,2,1,False
2016-03-31 11:50:00,100,21.29,39.29,19.2,42.09,22.29,37.59,7.85,754.93,83.17,4.0,38.17,5.18,2016,3,31,11,3,False
2016-02-09 02:30:00,50,22.32,42.29,21.6,41.09,23.03,42.7,6.3,744.7,81.5,8.5,40.0,3.25,2016,2,9,2,1,False
2016-02-21 23:00:00,60,22.39,45.0,21.13,44.5,21.79,44.29,10.8,754.3,85.0,9.0,40.0,8.3,2016,2,21,23,6,False
2016-02-17 01:40:00,50,21.29,35.29,18.82,36.09,20.43,37.63,-2.83,766.97,88.0,2.67,35.0,-4.53,2016,2,17,1,2,False
2016-03-07 11:00:00,590,19.57,39.66,18.03,39.16,20.82,40.06,2.2,748.6,93.0,2.0,28.0,1.1,2016,3,7,11,0,False
2016-04-20 16:40:00,60,22.89,30.7,22.43,28.22,22.39,35.5,15.27,765.67,34.0,7.0,40.0,-0.8,2016,4,20,16,2,False
2016-04-24 21:30:00,90,21.89,35.4,19.1,37.59,22.39,33.9,3.65,758.15,82.5,3.0,40.0,0.9,2016,4,24,21,6,False
2016-02-05 17:10:00,50,22.2,44.5,21.79,43.13,22.07,44.36,9.97,760.63,89.83,4.83,40.0,8.35,2016,2,5,17,4,False
2016-05-03 09:10:00,30,21.86,39.66,24.6,35.46,23.32,37.5,9.47,762.7,80.33,5.0,40.0,6.15,2016,5,3,9,1,False
2016-04-17 01:40:00,60,22.0,40.26,18.7,45.2,23.89,38.79,3.73,751.0,93.67,1.0,40.0,2.8,2016,4,17,1,6,False
2016-05-01 14:40:00,110,21.79,35.73,22.2,32.43,22.29,34.46,12.17,765.37,46.33,4.33,40.0,0.77,2016,5,1,14,6,True
2016-03-06 13:20:00,80,19.6,38.59,18.46,39.73,19.79,37.5,4.47,746.97,92.0,6.67,40.0,3.2,2016,3,6,13,6,False
2016-05-19 10:40:00,50,23.17,41.79,26.03,35.69,24.29,38.7,11.4,753.2,77.33,1.67,40.0,7.5,2016,5,19,10,3,False
2016-02-01 00:10:00,50,22.2,46.43,21.29,46.2,21.7,46.5,11.5,755.63,93.5,8.17,29.17,10.42,2016,2,1,0,0,False
2016-04-11 19:30:00,110,22.79,45.03,21.82,43.26,23.2,40.7,14.55,750.5,76.0,0.5,40.0,10.3,2016,4,11,19,0,False
2016-01-19 02:20:00,20,19.79,39.09,18.32,39.09,19.79,40.4,-4.37,756.3,89.0,1.0,34.67,-5.93,2016,1,19,2,1,False
2016-03-21 17:40:00,40,21.07,35.49,19.29,36.83,21.63,34.79,8.97,760.13,68.67,2.33,32.67,3.47,2016,3,21,17,0,False
2016-04-10 18:40:00,140,23.2,39.57,22.26,37.93,22.93,38.2,14.77,750.8,61.67,5.67,40.0,7.33,2016,4,10,18,6,False
2016-03-09 06:50:00,40,19.5,37.0,16.29,41.4,20.6,37.9,4.03,746.98,71.33,7.67,40.0,-0.72,2016,3,9,6,2,False
2016-01-24 00:10:00,40,19.03,41.83,18.53,41.29,18.1,43.79,5.13,769.58,92.0,4.83,23.17,3.93,2016,1,24,0,6,False
2016-01-14 00:20:00,40,19.2,42.06,18.6,41.29,20.2,43.5,2.83,755.23,89.33,5.0,28.33,1.27,2016,1,14,0,3,False
2016-02-08 09:50:00,160,20.89,45.36,20.1,43.5,21.5,43.63,8.62,738.75,75.5,8.5,40.0,4.52,2016,2,8,9,0,False
2016-03-13 06:10:00,50,20.29,35.09,16.6,40.03,20.26,37.0,-0.68,768.87,93.17,2.83,39.5,-1.67,2016,3,13,6,6,False
2016-05-08 22:20:00,60,24.6,38.4,24.0,35.97,26.13,37.5,18.9,751.4,51.0,3.33,40.0,8.37,2016,5,8,22,6,False
2016-02-07 13:10:00,50,21.2,44.06,20.5,42.03,21.5,43.43,8.4,746.17,72.0,8.0,40.0,3.52,2016,2,7,13,6,False
2016-03-12 13:00:00,160,20.1,39.83,19.7,34.27,19.7,36.1,8.5,767.3,67.0,3.0,64.0,2.7,2016,3,12,13,5,False
2016-03-27 07:40:00,60,22.46,38.97,19.29,44.03,23.29,39.5,6.3,750.23,90.67,6.0,40.0,4.87,2016,3,27,7,6,True
2016-03-11 08:50:00,140,20.1,38.69,16.79,42.4,20.39,37.4,1.25,764.75,91.67,1.0,16.33,-0.03,2016,3,11,8,4,False
2016-02-20 17:00:00,90,22.6,39.9,21.79,39.73,22.04,40.12,9.6,754.0,92.0,8.0,40.0,8.3,2016,2,20,17,5,False
2016-05-26 12:30:00,250,24.1,42.3,26.6,34.56,26.96,40.6,18.35,756.95,59.0,1.0,22.5,10.0,2016,5,26,12,3,False
2016-02-24 04:10:00,40,20.6,39.7,18.39,40.97,21.1,40.59,-0.85,760.25,98.5,1.0,39.67,-1.12,2016,2,24,4,2,False
2016-03-30 22:30:00,70,22.6,39.0,20.5,40.86,22.53,38.09,6.95,754.15,90.5,3.0,40.0,5.5,2016,3,30,22,2,False
2016-04-24 01:50:00,30,22.07,35.16,18.7,38.79,23.23,34.66,1.95,758.93,86.33,2.83,40.0,-0.15,2016,4,24,1,6,False
2016-01-27 16:10:00,50,19.6,46.0,18.79,45.9,19.86,45.26,11.05,755.27,81.17,9.0,40.0,7.97,2016,1,27,16,2,False
2016-02-11 17:30:00,100,21.79,41.76,21.6,40.26,20.6,41.93,4.3,748.6,93.5,1.5,52.5,3.35,2016,2,11,17,3,False
2016-05-01 22:10:00,90,22.6,35.23,20.26,36.09,22.39,35.53,8.18,766.0,63.0,2.0,40.0,1.43,2016,5,1,22,6,True
2016-04-07 07:10:00,90,20.82,41.36,17.89,45.22,22.82,38.8,4.02,751.85,90.17,5.0,38.0,2.55,2016,4,7,7,3,False
2016-02-10 04:40:00,70,21.39,41.59,20.7,39.97,22.5,43.16,2.53,739.13,92.67,8.67,40.0,1.47,2016,2,10,4,2,False
2016-02-15 07:30:00,50,19.6,41.33,17.79,42.2,20.2,40.63,1.8,754.6,80.0,6.5,40.0,-1.25,2016,2,15,7,0,False
2016-03-07 15:40:00,280,21.39,40.63,19.89,38.47,22.67,38.9,4.63,749.33,74.67,3.0,40.0,0.53,2016,3,7,15,0,False
2016-04-10 00:10:00,40,22.13,40.79,19.7,43.97,22.89,39.7,7.02,750.78,93.67,1.83,38.17,6.02,2016,4,10,0,6,False
2016-03-30 10:50:00,100,21.67,42.69,20.79,42.73,22.39,39.03,9.05,752.75,69.0,5.0,40.0,3.65,2016,3,30,10,2,False
2016-01-23 09:30:00,190,17.1,43.5,16.2,43.79,17.6,41.7,5.8,768.75,99.5,3.5,27.0,5.75,2016,1,23,9,5,False
2016-05-26 02:40:00,60,23.94,40.17,22.89,39.95,24.94,38.32,9.27,757.0,95.0,1.33,51.67,8.53,2016,5,26,2,3,False
2016-05-12 14:20:00,60,25.5,46.9,26.23,43.0,26.25,43.51,21.07,744.1,55.67,3.33,25.0,11.77,2016,5,12,14,3,False
2016-04-18 08:00:00,50,21.2,38.97,17.89,44.23,22.24,36.45,2.4,761.5,97.0,2.0,62.0,1.9,2016,4,18,8,0,False
2016-02-20 00:40:00,50,19.7,36.7,17.89,37.93,20.79,36.26,6.23,756.93,73.33,9.0,40.0,1.77,2016,2,20,0,5,False
2016-01-15 17:20:00,90,22.39,37.79,21.89,37.1,21.2,39.59,2.43,756.83,93.67,6.33,48.33,1.5,2016,1,15,17,4,False
2016-03-24 10:40:00,60,21.2,39.79,18.76,43.4,22.0,38.06,7.53,756.9,74.33,2.67,24.0,3.2,2016,3,24,10,3,False
2016-01-14 00:40:00,40,19.2,42.09,18.6,41.29,20.2,43.43,2.87,754.97,89.67,5.0,27.67,1.33,2016,1,14,0,3,False
2016-04-28 22:20:00,60,20.89,33.59,18.63,34.59,22.6,35.06,3.87,756.17,75.67,2.33,40.0,-0.03,2016,4,28,22,3,False
2016-05-22 09:40:00,100,24.44,53.25,23.41,52.83,27.38,46.83,15.77,750.47,93.0,3.67,40.0,14.6,2016,5,22,9,6,False
2016-03-17 13:20:00,50,22.13,34.83,21.5,33.4,21.5,34.43,9.53,765.67,51.67,4.33,26.0,-0.03,2016,3,17,13,3,False
2016-02-12 13:10:00,190,20.6,41.69,19.57,39.46,21.5,40.47,4.55,741.88,71.83,5.83,40.0,-0.2,2016,2,12,13,4,False
2016-05-11 10:40:00,60,24.79,50.63,27.2,44.08,25.1,47.16,17.87,748.63,77.33,1.0,32.67,13.73,2016,5,11,10,2,False
2016-04-30 01:50:00,30,22.2,36.9,19.6,39.56,23.0,36.9,6.43,756.85,95.17,2.0,37.5,5.75,2016,4,30,1,5,False
2016-02-22 23:30:00,50,21.7,43.43,20.32,44.09,21.5,42.4,4.75,753.75,95.0,2.0,42.5,3.95,2016,2,22,23,0,False
2016-04-11 08:20:00,50,21.89,39.09,20.13,40.96,22.82,37.9,11.33,749.8,64.33,4.67,35.67,4.63,2016,4,11,8,0,False
2016-01-16 09:40:00,50,21.79,40.79,21.1,40.4,20.7,42.09,1.77,763.13,95.67,3.0,34.33,1.07,2016,1,16,9,5,False
2016-04-18 00:30:00,60,22.1,38.7,18.7,42.47,22.5,37.7,3.8,760.15,87.5,1.0,40.0,1.85,2016,4,18,0,0,False
2016-02-20 18:40:00,170,22.93,48.2,21.89,40.13,22.2,40.96,9.6,753.77,95.33,9.0,63.0,8.9,2016,2,20,18,5,False
2016-01-17 03:20:00,50,21.6,39.9,20.7,38.83,21.29,42.66,0.47,764.43,97.67,3.33,30.67,0.1,2016,1,17,3,6,False
2016-02-24 08:30:00,40,20.2,39.76,17.89,41.56,20.7,39.4,-1.7,759.95,99.0,1.0,40.5,-1.85,2016,2,24,8,2,False
2016-02-21 22:00:00,70,22.39,44.97,21.5,44.59,22.0,44.43,10.3,754.6,94.0,8.0,29.0,9.4,2016,2,21,22,6,False
2016-01-24 04:20:00,20,18.1,42.7,17.39,42.09,18.46,43.56,5.9,768.17,91.0,4.0,26.67,4.57,2016,1,24,4,6,False
2016-04-12 10:00:00,70,21.89,41.9,23.66,38.69,23.1,38.59,12.2,752.0,73.0,3.0,40.0,7.5,2016,4,12,10,1,False
2016-03-31 04:40:00,50,21.79,39.2,19.0,43.2,22.89,39.09,6.0,754.2,98.67,1.0,58.67,5.83,2016,3,31,4,3,False
2016-03-17 02:20:00,30,21.53,36.2,18.26,38.7,22.6,36.0,0.8,766.0,82.67,4.0,64.0,-1.83,2016,3,17,2,3,False
2016-04-28 15:00:00,80,20.79,35.47,20.36,33.7,21.5,35.0,8.6,756.2,71.0,3.0,40.0,3.5,2016,4,28,15,3,False
2016-05-04 20:50:00,120,23.6,33.33,22.36,32.16,23.1,35.23,12.68,764.22,52.33,3.0,40.0,2.98,2016,5,4,20,2,False
2016-05-24 04:20:00,50,24.1,44.73,21.7,46.79,25.89,42.2,10.3,759.67,85.33,3.0,30.67,7.93,2016,5,24,4,1,False
2016-04-25 22:40:00,70,21.89,38.29,19.53,40.5,21.6,36.59,5.2,748.63,91.67,3.33,50.0,3.93,2016,4,25,22,0,False
2016-05-16 17:40:00,630,23.5,34.73,22.66,32.53,24.1,33.82,14.47,760.3,44.33,2.67,40.0,2.37,2016,5,16,17,0,True
2016-02-02 16:40:00,70,21.7,48.47,21.0,45.93,22.2,46.5,7.37,756.33,91.0,5.67,40.0,5.93,2016,2,2,16,1,False
2016-02-08 21:50:00,70,23.7,41.16,23.29,39.79,23.79,42.6,7.63,743.88,69.0,9.83,25.5,2.33,2016,2,8,21,0,False
2016-05-13 09:00:00,190,24.7,48.09,27.54,41.69,28.14,44.51,15.9,747.1,81.0,3.0,20.0,12.7,2016,5,13,9,4,False
2016-03-19 06:20:00,50,21.1,37.2,18.2,40.23,21.39,36.5,4.67,761.8,88.0,2.0,50.33,2.87,2016,3,19,6,5,False
2016-01-31 09:40:00,440,20.36,42.93,19.73,41.86,20.5,44.0,5.33,754.1,92.67,4.67,32.0,4.2,2016,1,31,9,6,False
2016-03-30 09:20:00,80,21.5,40.5,19.43,43.7,22.39,38.17,7.97,752.23,77.33,4.33,40.0,4.23,2016,3,30,9,2,False
2016-03-25 03:30:00,60,21.5,39.59,18.92,42.57,22.29,38.9,6.1,754.5,97.0,4.5,38.0,5.6,2016,3,25,3,4,False
