row_id,municipio,censal_area,month,mean_temperature_c,household_income_index,building_type,avg_household_size,current_heating_source,distance_to_gas_network_m,competitor_price_delta_pct,marketing_touches,referral_lead,potential_daily_consumption_m3,potential_daily_revenue_eur,signed_contract
20240812_me_ircio,miranda_de_ebro,me_ircio,8,21.2,55,apartment,2.7,electric,400,10.3,7,0,1.46,1.09,0
20240812_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,21.5,40,terraced_house,3.1,diesel,700,2.3,4,0,1.73,1.34,1
20240812_me_bayas,miranda_de_ebro,me_bayas,8,21.0,50,detached_house,3.4,butane_lpg,1600,-23.5,3,0,2.17,1.79,1
20240813_rv_centro,rincon_de_la_victoria,rv_centro,8,23.3,58,apartment,2.6,electric,150,-2.0,2,0,1.62,1.15,0
20240813_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,25.3,52,apartment,2.8,butane_lpg,650,4.8,3,0,1.39,1.13,0
20240813_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.0,72,detached_house,3.0,electric,900,2.6,2,0,1.38,1.15,0
20240813_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,24.8,44,terraced_house,3.2,none,1800,-2.6,4,0,1.68,1.32,0
20240813_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.9,48,apartment,2.4,diesel,120,6.0,3,0,1.8,1.38,1
20240813_me_ircio,miranda_de_ebro,me_ircio,8,20.8,55,apartment,2.7,electric,400,0.2,1,0,1.2,0.95,0
20240813_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,19.1,40,terraced_house,3.1,diesel,700,-4.6,3,0,1.84,1.42,1
20240813_me_bayas,miranda_de_ebro,me_bayas,8,19.9,50,detached_house,3.4,butane_lpg,1600,5.6,5,0,1.88,1.44,0
20240814_rv_centro,rincon_de_la_victoria,rv_centro,8,24.1,58,apartment,2.6,electric,150,1.6,3,0,1.45,1.11,0
20240814_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,26.0,52,apartment,2.8,butane_lpg,650,1.8,2,0,1.84,1.35,0
20240814_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.4,72,detached_house,3.0,electric,900,27.5,3,0,1.32,0.97,0
20240814_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,23.6,44,terraced_house,3.2,none,1800,-17.4,2,0,1.82,1.45,0
20240814_me_casco_historico,miranda_de_ebro,me_casco_historico,8,21.5,48,apartment,2.4,diesel,120,3.3,3,0,1.35,0.98,1
20240814_me_ircio,miranda_de_ebro,me_ircio,8,19.3,55,apartment,2.7,electric,400,12.6,1,0,1.55,1.25,0
20240814_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,19.3,40,terraced_house,3.1,diesel,700,15.8,1,0,1.62,1.27,1
20240814_me_bayas,miranda_de_ebro,me_bayas,8,20.4,50,detached_house,3.4,butane_lpg,1600,16.9,3,0,2.08,1.67,0
20240815_rv_centro,rincon_de_la_victoria,rv_centro,8,24.3,58,apartment,2.6,electric,150,-8.3,0,0,1.82,1.47,0
20240815_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,23.6,52,apartment,2.8,butane_lpg,650,-11.7,1,0,1.76,1.41,0
20240815_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,22.2,72,detached_house,3.0,electric,900,-1.4,3,1,1.77,1.38,0
20240815_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,24.8,44,terraced_house,3.2,none,1800,10.6,2,0,2.03,1.53,0
20240815_me_casco_historico,miranda_de_ebro,me_casco_historico,8,19.6,48,apartment,2.4,diesel,120,4.3,0,0,1.34,1.05,0
20240815_me_ircio,miranda_de_ebro,me_ircio,8,20.9,55,apartment,2.7,electric,400,-5.4,1,0,1.33,0.99,0
20240815_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,21.4,40,terraced_house,3.1,diesel,700,-8.5,1,0,1.82,1.41,0
20240815_me_bayas,miranda_de_ebro,me_bayas,8,19.9,50,detached_house,3.4,butane_lpg,1600,-11.2,3,0,2.04,1.65,0
20240816_rv_centro,rincon_de_la_victoria,rv_centro,8,26.2,58,apartment,2.6,electric,150,16.1,1,0,1.4,1.13,0
20240816_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.0,52,apartment,2.8,butane_lpg,650,14.1,4,0,1.54,1.24,1
20240816_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.6,72,detached_house,3.0,electric,900,-1.4,1,0,1.72,1.38,0
20240816_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,25.0,44,terraced_house,3.2,none,1800,-1.0,4,0,2.43,1.86,0
20240816_me_casco_historico,miranda_de_ebro,me_casco_historico,8,17.5,48,apartment,2.4,diesel,120,14.4,1,0,1.41,1.12,0
20240816_me_ircio,miranda_de_ebro,me_ircio,8,19.5,55,apartment,2.7,electric,400,0.2,2,0,1.59,1.2,0
20240816_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,19.8,40,terraced_house,3.1,diesel,700,15.1,1,0,2.0,1.55,0
20240816_me_bayas,miranda_de_ebro,me_bayas,8,20.7,50,detached_house,3.4,butane_lpg,1600,3.1,5,1,2.04,1.6,0
20240817_rv_centro,rincon_de_la_victoria,rv_centro,8,24.6,58,apartment,2.6,electric,150,20.0,1,1,1.24,0.98,0
20240817_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,24.9,52,apartment,2.8,butane_lpg,650,19.0,2,0,1.56,1.21,1
20240817_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,26.1,72,detached_house,3.0,electric,900,4.0,4,0,1.38,1.08,0
20240817_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,25.8,44,terraced_house,3.2,none,1800,1.4,2,0,2.21,1.71,0
20240817_me_casco_historico,miranda_de_ebro,me_casco_historico,8,20.3,48,apartment,2.4,diesel,120,5.1,0,0,1.75,1.43,1
20240817_me_ircio,miranda_de_ebro,me_ircio,8,19.5,55,apartment,2.7,electric,400,8.5,3,1,1.66,1.29,1
20240817_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.2,40,terraced_house,3.1,diesel,700,20.9,5,0,1.48,1.18,0
20240817_me_bayas,miranda_de_ebro,me_bayas,8,19.3,50,detached_house,3.4,butane_lpg,1600,-1.5,3,0,2.15,1.71,0
20240818_rv_centro,rincon_de_la_victoria,rv_centro,8,24.3,58,apartment,2.6,electric,150,-13.4,6,0,1.59,1.21,0
20240818_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,25.3,52,apartment,2.8,butane_lpg,650,-12.4,1,1,1.54,1.16,1
20240818_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,24.6,72,detached_house,3.0,electric,900,4.5,2,0,1.51,1.23,0
20240818_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,23.3,44,terraced_house,3.2,none,1800,3.0,1,1,1.61,1.19,0
20240818_me_casco_historico,miranda_de_ebro,me_casco_historico,8,19.9,48,apartment,2.4,diesel,120,17.1,0,0,1.01,0.81,0
20240818_me_ircio,miranda_de_ebro,me_ircio,8,19.3,55,apartment,2.7,electric,400,16.5,1,0,1.38,1.19,0
20240818_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,20.1,40,terraced_house,3.1,diesel,700,-8.2,2,1,1.5,1.15,0
20240818_me_bayas,miranda_de_ebro,me_bayas,8,20.1,50,detached_house,3.4,butane_lpg,1600,-2.6,3,0,2.91,2.36,0
20240819_rv_centro,rincon_de_la_victoria,rv_centro,8,23.1,58,apartment,2.6,electric,150,4.2,4,0,1.54,1.18,0
20240819_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,24.9,52,apartment,2.8,butane_lpg,650,10.4,1,0,1.62,1.26,0
20240819_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.5,72,detached_house,3.0,electric,900,7.1,3,0,2.19,1.72,0
20240819_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,23.6,44,terraced_house,3.2,none,1800,-1.2,3,0,1.81,1.44,0
20240819_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.7,48,apartment,2.4,diesel,120,9.8,2,0,1.37,1.06,0
20240819_me_ircio,miranda_de_ebro,me_ircio,8,20.7,55,apartment,2.7,electric,400,-5.3,0,0,1.52,1.24,0
20240819_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,19.3,40,terraced_house,3.1,diesel,700,0.9,1,0,2.14,1.54,0
20240819_me_bayas,miranda_de_ebro,me_bayas,8,19.2,50,detached_house,3.4,butane_lpg,1600,12.6,2,0,1.77,1.26,0
20240820_rv_centro,rincon_de_la_victoria,rv_centro,8,23.8,58,apartment,2.6,electric,150,8.5,2,0,1.83,1.4,0
20240820_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,25.7,52,apartment,2.8,butane_lpg,650,21.0,2,0,1.24,0.97,0
20240820_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.7,72,detached_house,3.0,electric,900,5.0,1,1,1.83,1.45,0
20240820_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,24.4,44,terraced_house,3.2,none,1800,18.8,1,0,2.05,1.7,0
20240820_me_casco_historico,miranda_de_ebro,me_casco_historico,8,20.5,48,apartment,2.4,diesel,120,6.9,0,0,1.61,1.28,1
20240820_me_ircio,miranda_de_ebro,me_ircio,8,20.5,55,apartment,2.7,electric,400,10.1,2,0,1.84,1.52,1
20240820_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.6,40,terraced_house,3.1,diesel,700,18.1,3,0,1.71,1.38,0
20240820_me_bayas,miranda_de_ebro,me_bayas,8,19.5,50,detached_house,3.4,butane_lpg,1600,4.6,1,0,1.85,1.45,0
20240821_rv_centro,rincon_de_la_victoria,rv_centro,8,22.9,58,apartment,2.6,electric,150,11.9,3,1,1.63,1.26,1
20240821_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,25.3,52,apartment,2.8,butane_lpg,650,-0.4,1,0,1.9,1.45,0
20240821_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,24.8,72,detached_house,3.0,electric,900,-4.7,1,0,1.29,1.02,0
20240821_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,25.5,44,terraced_house,3.2,none,1800,16.0,3,0,2.14,1.62,0
20240821_me_casco_historico,miranda_de_ebro,me_casco_historico,8,20.4,48,apartment,2.4,diesel,120,-2.2,2,1,1.33,0.94,0
20240821_me_ircio,miranda_de_ebro,me_ircio,8,22.1,55,apartment,2.7,electric,400,6.9,4,0,1.45,1.09,0
20240821_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.8,40,terraced_house,3.1,diesel,700,-0.0,2,0,1.65,1.28,0
20240821_me_bayas,miranda_de_ebro,me_bayas,8,18.6,50,detached_house,3.4,butane_lpg,1600,16.3,2,1,2.06,1.63,1
20240822_rv_centro,rincon_de_la_victoria,rv_centro,8,24.8,58,apartment,2.6,electric,150,1.0,3,0,1.93,1.48,0
20240822_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.0,52,apartment,2.8,butane_lpg,650,7.2,4,0,1.95,1.47,1
20240822_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,24.6,72,detached_house,3.0,electric,900,13.0,0,0,1.98,1.54,0
20240822_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,26.5,44,terraced_house,3.2,none,1800,-9.2,0,0,1.76,1.42,0
20240822_me_casco_historico,miranda_de_ebro,me_casco_historico,8,19.4,48,apartment,2.4,diesel,120,-13.1,2,0,1.45,1.08,0
20240822_me_ircio,miranda_de_ebro,me_ircio,8,19.6,55,apartment,2.7,electric,400,8.3,2,0,1.29,0.98,0
20240822_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.5,40,terraced_house,3.1,diesel,700,21.3,1,0,1.69,1.33,1
20240822_me_bayas,miranda_de_ebro,me_bayas,8,21.0,50,detached_house,3.4,butane_lpg,1600,1.0,1,0,1.89,1.56,0
20240823_rv_centro,rincon_de_la_victoria,rv_centro,8,24.7,58,apartment,2.6,electric,150,4.6,3,0,1.23,0.95,1
20240823_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,23.7,52,apartment,2.8,butane_lpg,650,-0.6,1,0,1.63,1.33,0
20240823_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.7,72,detached_house,3.0,electric,900,-7.0,1,0,1.79,1.39,0
20240823_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,23.6,44,terraced_house,3.2,none,1800,8.3,2,1,1.76,1.32,0
20240823_me_casco_historico,miranda_de_ebro,me_casco_historico,8,17.7,48,apartment,2.4,diesel,120,-5.0,1,0,1.51,1.12,0
20240823_me_ircio,miranda_de_ebro,me_ircio,8,18.1,55,apartment,2.7,electric,400,-0.4,3,0,1.44,1.06,0
20240823_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,20.1,40,terraced_house,3.1,diesel,700,0.9,1,0,1.58,1.24,0
20240823_me_bayas,miranda_de_ebro,me_bayas,8,20.6,50,detached_house,3.4,butane_lpg,1600,-5.7,1,0,2.01,1.59,0
20240824_rv_centro,rincon_de_la_victoria,rv_centro,8,21.9,58,apartment,2.6,electric,150,4.5,6,0,1.25,0.95,1
20240824_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.1,52,apartment,2.8,butane_lpg,650,-11.4,3,0,1.74,1.34,0
20240824_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.6,72,detached_house,3.0,electric,900,-0.6,2,0,1.43,1.01,0
20240824_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,21.3,44,terraced_house,3.2,none,1800,3.6,2,0,1.62,1.29,0
20240824_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.9,48,apartment,2.4,diesel,120,0.9,2,0,1.64,1.22,0
20240824_me_ircio,miranda_de_ebro,me_ircio,8,19.0,55,apartment,2.7,electric,400,-6.0,2,0,1.18,0.88,0
20240824_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,17.5,40,terraced_house,3.1,diesel,700,1.2,2,0,1.9,1.51,0
20240824_me_bayas,miranda_de_ebro,me_bayas,8,18.7,50,detached_house,3.4,butane_lpg,1600,14.7,0,1,1.56,1.11,0
20240825_rv_centro,rincon_de_la_victoria,rv_centro,8,22.9,58,apartment,2.6,electric,150,7.2,2,0,1.46,1.18,1
20240825_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.9,52,apartment,2.8,butane_lpg,650,-3.5,2,0,1.92,1.48,0
20240825_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.2,72,detached_house,3.0,electric,900,2.5,1,0,2.1,1.59,0
20240825_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,22.6,44,terraced_house,3.2,none,1800,-19.0,0,0,1.94,1.43,0
20240825_me_casco_historico,miranda_de_ebro,me_casco_historico,8,19.1,48,apartment,2.4,diesel,120,5.7,2,0,1.12,0.87,0
20240825_me_ircio,miranda_de_ebro,me_ircio,8,19.8,55,apartment,2.7,electric,400,-24.5,0,0,1.42,1.13,0
20240825_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.8,40,terraced_house,3.1,diesel,700,-8.3,4,0,1.63,1.21,0
20240825_me_bayas,miranda_de_ebro,me_bayas,8,16.8,50,detached_house,3.4,butane_lpg,1600,6.4,0,0,2.23,1.67,0
20240826_rv_centro,rincon_de_la_victoria,rv_centro,8,25.1,58,apartment,2.6,electric,150,12.0,0,0,1.85,1.41,0
20240826_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,25.7,52,apartment,2.8,butane_lpg,650,-0.6,0,0,1.46,1.17,0
20240826_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.3,72,detached_house,3.0,electric,900,2.5,3,0,1.4,1.07,0
20240826_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,26.1,44,terraced_house,3.2,none,1800,-1.3,1,0,2.1,1.67,0
20240826_me_casco_historico,miranda_de_ebro,me_casco_historico,8,20.3,48,apartment,2.4,diesel,120,-5.8,4,0,1.49,1.2,0
20240826_me_ircio,miranda_de_ebro,me_ircio,8,22.8,55,apartment,2.7,electric,400,-4.1,0,0,1.53,1.21,0
20240826_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,17.7,40,terraced_house,3.1,diesel,700,6.7,0,0,2.32,1.73,1
20240826_me_bayas,miranda_de_ebro,me_bayas,8,17.2,50,detached_house,3.4,butane_lpg,1600,3.5,2,0,1.95,1.58,0
20240827_rv_centro,rincon_de_la_victoria,rv_centro,8,22.9,58,apartment,2.6,electric,150,-2.2,2,0,1.47,1.16,0
20240827_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,23.1,52,apartment,2.8,butane_lpg,650,2.3,1,0,1.9,1.43,0
20240827_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,22.2,72,detached_house,3.0,electric,900,12.5,4,1,1.85,1.37,0
20240827_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,24.2,44,terraced_house,3.2,none,1800,2.4,2,0,1.74,1.39,0
20240827_me_casco_historico,miranda_de_ebro,me_casco_historico,8,19.1,48,apartment,2.4,diesel,120,8.2,2,0,1.49,1.18,0
20240827_me_ircio,miranda_de_ebro,me_ircio,8,17.6,55,apartment,2.7,electric,400,-14.4,3,0,1.41,1.05,0
20240827_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.7,40,terraced_house,3.1,diesel,700,9.5,3,0,1.97,1.72,0
20240827_me_bayas,miranda_de_ebro,me_bayas,8,19.5,50,detached_house,3.4,butane_lpg,1600,2.5,5,0,2.34,1.75,0
20240828_rv_centro,rincon_de_la_victoria,rv_centro,8,22.5,58,apartment,2.6,electric,150,-0.7,2,0,1.53,1.25,0
20240828_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,24.8,52,apartment,2.8,butane_lpg,650,5.5,6,0,1.46,1.13,1
20240828_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.6,72,detached_house,3.0,electric,900,-8.5,0,0,1.4,1.14,0
20240828_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,22.7,44,terraced_house,3.2,none,1800,-16.0,4,0,2.34,1.81,0
20240828_me_casco_historico,miranda_de_ebro,me_casco_historico,8,20.1,48,apartment,2.4,diesel,120,1.1,4,0,2.1,1.6,1
20240828_me_ircio,miranda_de_ebro,me_ircio,8,19.5,55,apartment,2.7,electric,400,6.0,4,0,1.22,0.97,0
20240828_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.5,40,terraced_house,3.1,diesel,700,6.6,3,0,1.97,1.55,0
20240828_me_bayas,miranda_de_ebro,me_bayas,8,18.4,50,detached_house,3.4,butane_lpg,1600,3.6,1,0,1.49,1.19,0
20240829_rv_centro,rincon_de_la_victoria,rv_centro,8,24.6,58,apartment,2.6,electric,150,20.1,1,0,1.34,1.05,1
20240829_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.8,52,apartment,2.8,butane_lpg,650,9.8,2,0,1.5,1.13,0
20240829_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,25.2,72,detached_house,3.0,electric,900,12.5,2,1,1.67,1.4,0
20240829_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,22.8,44,terraced_house,3.2,none,1800,16.3,2,0,2.21,1.75,0
20240829_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.7,48,apartment,2.4,diesel,120,13.5,2,0,1.47,1.16,1
20240829_me_ircio,miranda_de_ebro,me_ircio,8,17.9,55,apartment,2.7,electric,400,2.2,2,0,1.25,0.94,0
20240829_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,17.5,40,terraced_house,3.1,diesel,700,10.1,5,0,1.51,1.16,0
20240829_me_bayas,miranda_de_ebro,me_bayas,8,21.2,50,detached_house,3.4,butane_lpg,1600,18.4,2,1,1.53,1.22,1
20240830_rv_centro,rincon_de_la_victoria,rv_centro,8,25.0,58,apartment,2.6,electric,150,-12.4,0,0,1.2,0.96,0
20240830_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,22.9,52,apartment,2.8,butane_lpg,650,4.3,1,0,2.0,1.52,0
20240830_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,22.6,72,detached_house,3.0,electric,900,6.9,4,1,1.61,1.3,0
20240830_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,24.7,44,terraced_house,3.2,none,1800,6.5,3,0,1.94,1.52,0
20240830_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.2,48,apartment,2.4,diesel,120,11.8,5,0,1.42,1.14,0
20240830_me_ircio,miranda_de_ebro,me_ircio,8,20.4,55,apartment,2.7,electric,400,8.7,2,0,1.7,1.3,0
20240830_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,18.5,40,terraced_house,3.1,diesel,700,22.6,2,0,1.82,1.48,1
20240830_me_bayas,miranda_de_ebro,me_bayas,8,16.8,50,detached_house,3.4,butane_lpg,1600,-4.2,4,0,2.1,1.64,0
20240831_rv_centro,rincon_de_la_victoria,rv_centro,8,24.4,58,apartment,2.6,electric,150,6.4,2,0,1.68,1.3,0
20240831_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,8,21.2,52,apartment,2.8,butane_lpg,650,-3.9,1,0,1.49,1.1,0
20240831_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,8,23.4,72,detached_house,3.0,electric,900,-7.6,2,1,1.57,1.22,0
20240831_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,8,20.8,44,terraced_house,3.2,none,1800,-16.2,2,0,1.68,1.31,0
20240831_me_casco_historico,miranda_de_ebro,me_casco_historico,8,18.2,48,apartment,2.4,diesel,120,2.8,2,0,1.47,1.15,0
20240831_me_ircio,miranda_de_ebro,me_ircio,8,20.5,55,apartment,2.7,electric,400,2.1,1,0,1.68,1.42,0
20240831_me_industrial_norte,miranda_de_ebro,me_industrial_norte,8,20.4,40,terraced_house,3.1,diesel,700,18.0,2,0,1.91,1.42,1
20240831_me_bayas,miranda_de_ebro,me_bayas,8,18.5,50,detached_house,3.4,butane_lpg,1600,11.4,5,0,2.37,1.98,0
20240901_rv_centro,rincon_de_la_victoria,rv_centro,9,24.1,58,apartment,2.6,electric,150,-4.0,3,0,1.01,0.75,0
20240901_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,22.4,52,apartment,2.8,butane_lpg,650,7.5,2,0,1.41,1.14,1
20240901_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,23.2,72,detached_house,3.0,electric,900,6.6,4,0,1.57,1.2,0
20240901_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,22.3,44,terraced_house,3.2,none,1800,-9.5,1,0,1.95,1.51,1
20240901_me_casco_historico,miranda_de_ebro,me_casco_historico,9,17.7,48,apartment,2.4,diesel,120,6.0,3,0,1.41,1.07,0
20240901_me_ircio,miranda_de_ebro,me_ircio,9,19.1,55,apartment,2.7,electric,400,6.6,2,0,1.35,1.06,0
20240901_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,18.6,40,terraced_house,3.1,diesel,700,3.0,2,0,1.44,1.14,0
20240901_me_bayas,miranda_de_ebro,me_bayas,9,19.2,50,detached_house,3.4,butane_lpg,1600,11.8,1,0,1.88,1.38,0
20240902_rv_centro,rincon_de_la_victoria,rv_centro,9,24.7,58,apartment,2.6,electric,150,-11.0,3,0,1.16,0.87,0
20240902_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,23.2,52,apartment,2.8,butane_lpg,650,2.0,1,0,1.85,1.42,1
20240902_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,24.9,72,detached_house,3.0,electric,900,10.0,5,0,1.95,1.5,1
20240902_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,22.4,44,terraced_house,3.2,none,1800,10.0,2,0,2.43,1.93,0
20240902_me_casco_historico,miranda_de_ebro,me_casco_historico,9,19.2,48,apartment,2.4,diesel,120,2.5,0,0,1.24,0.94,0
20240902_me_ircio,miranda_de_ebro,me_ircio,9,18.5,55,apartment,2.7,electric,400,0.5,1,0,1.28,0.96,0
20240902_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,17.5,40,terraced_house,3.1,diesel,700,5.2,0,0,2.13,1.5,0
20240902_me_bayas,miranda_de_ebro,me_bayas,9,18.0,50,detached_house,3.4,butane_lpg,1600,5.5,2,0,1.99,1.64,0
20240903_rv_centro,rincon_de_la_victoria,rv_centro,9,24.2,58,apartment,2.6,electric,150,11.9,0,0,1.66,1.23,0
20240903_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,25.6,52,apartment,2.8,butane_lpg,650,15.0,1,0,1.77,1.36,0
20240903_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,25.5,72,detached_house,3.0,electric,900,8.4,2,0,1.7,1.42,1
20240903_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,24.5,44,terraced_house,3.2,none,1800,-2.0,1,0,1.86,1.42,0
20240903_me_casco_historico,miranda_de_ebro,me_casco_historico,9,20.1,48,apartment,2.4,diesel,120,17.3,6,0,1.39,1.07,1
20240903_me_ircio,miranda_de_ebro,me_ircio,9,16.8,55,apartment,2.7,electric,400,12.2,4,0,1.45,1.02,0
20240903_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,18.7,40,terraced_house,3.1,diesel,700,0.3,2,0,1.67,1.3,0
20240903_me_bayas,miranda_de_ebro,me_bayas,9,18.7,50,detached_house,3.4,butane_lpg,1600,-10.3,2,0,1.97,1.44,0
20240904_rv_centro,rincon_de_la_victoria,rv_centro,9,20.8,58,apartment,2.6,electric,150,-11.1,4,0,1.67,1.24,1
20240904_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,20.1,52,apartment,2.8,butane_lpg,650,-8.7,4,1,1.4,1.15,0
20240904_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,22.4,72,detached_house,3.0,electric,900,-6.1,0,0,1.53,1.2,0
20240904_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,23.3,44,terraced_house,3.2,none,1800,-1.0,2,1,2.47,1.92,0
20240904_me_casco_historico,miranda_de_ebro,me_casco_historico,9,16.6,48,apartment,2.4,diesel,120,26.9,6,0,1.79,1.39,0
20240904_me_ircio,miranda_de_ebro,me_ircio,9,17.6,55,apartment,2.7,electric,400,13.3,1,0,1.39,1.12,1
20240904_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,18.6,40,terraced_house,3.1,diesel,700,15.0,1,0,1.88,1.46,0
