u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
63.6,29.533,69.003,20.783,57.84,1423.3,-6.833,-39.719,49.13,45.631,24.963,-29.068,64
24.409,18.381,34.182,0.203,31.342,499.974,-2.0,1.097,55.227,27.186,25.515,-0.051,4
119.382,18.438,26.565,-0.824,27.977,2499.971,-1.999,1.098,37.271,24.879,25.883,-0.863,9
24.836,26.966,70.931,56.829,58.787,985.6,-81.881,-203.77,77.421,45.986,26.526,-164.331,74
130.822,75.065,70.515,8.469,68.925,3961.984,-62.921,-8.53,51.907,69.022,23.948,-7.845,81
19.501,38.821,66.124,45.639,52.569,802.077,-84.899,-207.451,36.984,45.169,24.973,-167.816,57
17.652,47.119,97.263,96.316,76.923,1359.841,-147.336,-285.086,77.622,62.194,25.599,-239.273,79
108.196,18.72,48.852,-49.797,39.452,2379.559,-17.191,60.646,52.661,33.025,23.143,45.522,11
129.055,39.668,70.429,-19.084,61.746,5157.194,-99.871,7.203,60.68,52.568,25.703,5.506,50
83.232,18.066,49.305,-85.18,40.656,1999.976,-43.513,132.617,44.984,32.861,24.825,101.726,4
110.935,18.865,52.963,-69.141,44.404,4749.955,-113.397,39.523,47.411,33.655,24.024,34.605,20
4.781,18.318,37.212,-1.561,32.948,60.01,-9.127,50.765,59.348,28.269,22.268,36.277,27
51.108,61.484,95.089,-1.922,84.413,1091.41,-2.536,2.832,76.267,74.511,26.205,1.125,76
93.843,26.232,54.683,-90.16,45.986,3888.015,-111.129,65.635,53.629,38.383,26.385,57.772,65
98.294,19.394,31.643,-79.214,28.02,2249.993,-33.035,108.237,25.71,24.459,18.82,81.748,32
5.125,39.717,65.543,26.249,57.681,436.979,-114.199,-243.807,51.779,50.556,25.731,-202.024,60
104.662,26.867,67.203,76.313,53.0,4302.211,-107.586,-58.666,40.719,40.688,23.948,-52.742,73
42.671,33.951,117.737,-103.38,88.061,1510.346,-121.241,240.102,70.826,65.604,27.344,197.926,56
38.059,19.448,97.596,-124.148,72.149,5999.936,-185.809,57.091,86.064,49.595,25.018,54.718,4
64.606,70.411,98.195,-114.284,88.644,3464.113,-134.668,97.83,84.162,79.809,26.784,88.078,56
29.312,18.509,114.019,-71.488,79.512,994.997,-131.781,253.6,53.2,56.847,22.308,215.173,30
34.909,18.62,92.569,-126.175,67.084,4499.958,-190.603,83.949,58.123,45.986,19.851,80.134,21
13.678,18.365,39.381,-11.635,31.917,249.983,-43.511,132.618,31.629,26.397,23.168,103.675,13
71.587,54.181,118.432,110.25,98.118,3685.955,-119.832,-97.627,88.833,78.891,27.977,-87.155,65
70.3,40.219,37.352,-36.415,36.256,1499.985,-15.495,70.79,26.905,36.959,22.572,49.997,41
48.521,30.721,69.426,-120.607,59.994,3955.032,-169.314,91.453,60.043,48.569,26.364,87.214,68
95.772,26.845,98.258,-88.334,78.71,4995.14,-123.877,46.597,87.709,57.159,28.57,42.493,58
131.271,19.032,42.871,-5.169,38.655,4499.956,-84.612,1.045,46.283,31.29,22.314,-0.621,21
43.414,19.368,43.051,-43.061,35.485,999.988,-43.51,132.618,38.911,29.295,23.161,103.055,5
91.184,18.272,32.776,-92.188,26.317,4999.944,-142.11,52.945,28.642,19.851,23.166,48.336,6
130.816,18.498,29.665,-0.975,30.362,2749.97,-1.995,1.075,42.052,26.377,23.424,-0.767,20
28.89,18.375,104.791,-127.705,78.707,5499.946,-194.587,66.435,77.639,52.574,23.178,64.053,20
128.254,18.101,63.059,-8.631,52.571,5999.934,-117.094,0.232,61.037,37.963,23.9,-0.725,4
107.456,70.526,83.237,-75.468,78.707,3499.968,-76.822,60.972,65.887,72.122,25.2,50.0,42
85.968,65.061,104.791,-98.69,92.071,4999.939,-132.704,54.153,90.73,78.954,25.628,47.688,6
12.071,18.655,19.801,0.839,19.195,249.988,-2.001,1.099,24.383,19.001,23.107,0.107,13
87.94,19.231,72.007,-95.66,57.465,4999.944,-138.469,53.376,64.534,41.159,23.302,48.37,6
75.786,19.003,90.764,-104.833,70.542,5999.929,-155.939,46.961,83.259,48.41,24.711,43.403,4
69.195,18.585,67.108,-111.947,53.261,2999.974,-124.327,113.128,58.909,39.452,23.162,99.873,14
12.455,28.982,82.253,-129.918,63.076,2779.84,-220.598,152.277,59.889,48.756,26.381,146.562,53
85.056,30.036,53.463,-100.374,45.986,2499.98,-75.441,123.341,52.093,39.653,24.693,100.0,44
131.517,91.052,95.06,-4.662,92.177,3999.967,-57.669,1.109,81.203,90.062,25.362,0.0,44
87.138,18.864,72.122,-96.425,57.905,4999.953,-138.362,53.424,67.846,41.737,23.264,48.678,17
21.866,19.324,114.744,-128.99,86.9,5084.949,-196.045,71.71,95.212,58.791,23.776,69.917,29
95.682,18.701,62.549,-89.504,51.709,4499.947,-122.543,55.172,60.473,38.052,25.63,48.874,4
8.749,18.268,103.168,-9.803,72.121,99.98,-122.972,242.423,44.551,52.571,22.819,206.297,2
55.154,26.822,60.833,-3.354,52.544,1166.571,-4.497,7.714,48.36,42.526,23.937,4.445,73
64.139,87.847,110.012,-0.925,98.42,1439.211,-3.803,1.167,84.617,92.068,26.336,0.064,69
88.057,18.302,71.992,-95.941,57.446,4999.938,-138.074,53.456,64.688,41.134,23.279,48.269,6
51.086,18.789,53.286,-59.419,44.127,1249.99,-50.729,146.705,61.67,34.557,24.606,114.642,20
66.675,49.822,78.706,-97.682,69.627,1830.732,-67.927,173.464,70.409,61.692,27.859,135.995,53
86.823,18.508,72.171,-96.926,58.279,4999.949,-138.093,53.504,68.889,41.984,24.749,48.565,17
31.122,18.532,100.367,-127.339,72.724,4499.961,-191.636,83.83,72.114,51.035,19.851,80.085,21
8.207,56.105,95.472,21.101,78.707,410.68,-72.982,-192.021,43.784,69.309,24.976,-153.36,57
108.473,38.158,83.685,-72.108,70.996,5214.848,-119.017,36.082,72.817,56.334,26.374,32.404,66
52.6,30.671,86.979,-86.403,71.299,1499.99,-79.939,188.413,71.035,56.146,24.998,150.0,41
131.786,18.447,32.537,-2.986,32.166,3499.964,-46.274,1.173,40.931,26.582,23.394,-0.565,26
15.651,18.843,27.781,-2.127,25.811,299.999,-2.98,15.773,32.362,23.98,19.805,10.71,36
66.662,18.79,78.753,-97.448,57.401,1800.731,-69.788,176.188,56.567,41.593,26.307,138.397,53
4.143,18.361,19.782,1.46,19.165,99.976,-1.998,1.099,26.836,19.089,22.014,0.253,2
8.177,18.594,63.57,-7.612,45.986,99.979,-79.94,188.412,34.742,36.949,23.202,155.216,18
96.711,18.159,26.385,-0.804,26.573,1999.978,-2.003,1.098,40.275,24.444,23.75,-0.273,4
131.738,18.507,43.077,-3.318,41.873,3499.965,-42.662,1.169,66.957,33.724,23.407,-0.511,26
4.166,23.055,124.179,-130.699,91.852,3499.959,-220.8,114.143,94.238,63.863,22.785,111.402,23
12.083,18.891,19.719,0.815,19.195,250.017,-2.001,1.095,23.599,19.069,22.532,0.095,13
41.073,79.576,104.791,-36.77,95.589,953.242,-36.484,115.993,70.013,88.683,26.385,86.319,58
83.55,91.047,110.032,98.879,98.257,5551.453,-140.078,-62.261,82.636,92.551,23.399,-58.369,46
57.335,50.428,91.777,-59.359,77.034,1393.312,-43.75,133.027,67.333,64.043,25.31,100.422,64
7.666,19.113,38.74,-5.411,31.24,100.037,-43.513,132.618,28.161,26.384,21.594,103.483,3
17.312,66.83,108.76,57.813,87.08,928.772,-107.17,-236.208,68.965,75.611,26.258,-194.764,51
112.689,39.765,78.708,-42.217,67.726,5867.541,-125.93,16.847,71.784,56.012,27.045,15.807,53
53.928,65.14,107.524,-120.194,92.223,3299.97,-147.865,109.85,85.821,79.172,28.63,98.123,20
123.885,90.428,101.881,42.005,93.352,3903.33,-63.085,-33.689,78.878,88.968,25.332,-28.567,73
96.862,18.132,25.838,-0.753,26.278,1999.981,-2.003,1.097,35.729,23.521,23.601,-0.285,4
4.177,18.269,19.503,1.453,18.711,99.977,-2.001,1.096,24.01,18.835,22.458,0.442,18
93.671,18.667,50.566,-92.411,43.628,2249.982,-40.164,126.158,55.981,34.513,24.441,95.641,27
111.69,50.192,79.339,69.085,70.231,5243.021,-115.09,-43.654,67.782,60.335,24.966,-40.049,49
121.696,49.797,45.986,18.377,45.948,3957.971,-75.081,-11.019,32.269,45.978,22.491,-11.604,43
131.798,23.156,43.022,-3.181,42.689,3499.968,-42.875,1.164,63.601,35.507,23.756,-0.498,23
41.053,87.506,78.641,124.243,74.251,4180.875,-171.663,-105.981,66.264,75.289,24.784,-100.084,75
63.717,49.818,54.801,-59.315,52.219,1499.94,-39.296,123.347,36.179,49.5,22.579,92.47,43
56.67,79.614,92.164,-11.969,88.062,1210.703,-4.277,25.749,70.064,84.117,26.385,17.016,58
75.614,30.722,82.946,14.792,68.988,1684.969,-4.61,-22.486,75.076,54.738,26.384,-16.836,74
86.192,19.115,75.62,-97.792,60.9,4999.94,-137.02,53.606,76.43,44.267,26.384,48.462,6
6.464,64.556,62.915,1.374,62.048,149.998,-2.001,1.094,57.881,62.297,26.4,0.445,20
131.233,18.825,42.765,-5.161,38.304,4499.955,-84.829,1.035,45.021,30.817,21.67,-0.601,21
67.588,49.795,95.115,-112.453,79.069,1999.973,-82.204,186.586,66.914,66.298,24.988,150.0,42
23.646,18.857,39.474,-22.06,32.91,499.995,-43.511,132.617,35.525,27.614,23.197,103.317,7
46.167,18.575,25.211,-121.779,19.838,4749.916,-187.799,77.424,25.242,19.269,19.855,74.856,31
131.763,23.221,36.007,-2.906,35.468,3499.963,-45.826,1.173,42.69,31.303,23.562,-0.588,23
113.969,81.466,89.94,-34.111,86.925,2500.497,-6.278,37.046,83.767,84.244,28.899,25.075,58
67.542,18.107,65.589,113.551,52.622,2499.975,-91.832,-149.352,55.077,39.439,25.678,-127.76,6
50.765,18.429,54.737,-60.762,45.094,1249.981,-52.044,150.342,63.642,35.395,23.232,117.738,27
83.236,18.065,49.3,-85.189,40.756,1999.98,-43.51,132.617,45.033,32.797,24.811,101.711,4
124.725,33.157,69.525,6.546,56.981,5068.322,-103.477,-7.276,49.678,45.491,26.176,-6.795,54
8.689,19.698,102.594,-8.727,64.311,59.996,-166.066,301.704,23.37,43.482,19.378,260.096,36
52.982,50.307,91.121,120.637,75.424,2175.434,-98.725,-199.193,67.155,63.997,25.108,-164.608,64
131.685,23.134,36.679,-3.004,36.304,3499.963,-45.435,1.171,46.442,31.438,23.51,-0.56,23
128.637,89.605,112.575,19.624,101.948,3754.367,-50.406,-16.749,85.887,93.494,24.885,-14.433,75
9.826,27.022,103.169,-130.636,75.395,2696.59,-224.156,157.39,69.433,53.92,26.385,152.927,58
8.945,18.091,125.474,-8.863,81.967,59.98,-166.065,301.704,25.726,54.694,19.468,259.75,36
99.596,18.787,71.312,-81.367,57.409,5969.953,-139.598,35.612,67.747,39.452,23.433,32.789,29
21.103,70.398,98.483,-29.537,85.46,500.022,-79.944,188.411,50.429,78.707,25.637,150.0,42
4.211,18.28,19.549,1.454,18.883,100.04,-2.001,1.098,25.534,18.69,22.509,0.449,18
49.748,18.281,23.129,-0.306,22.704,999.99,-1.998,1.097,33.524,19.852,23.178,0.101,5
129.773,19.312,56.277,-8.196,47.43,5499.943,-107.746,0.657,58.843,36.177,23.35,-0.25,24
35.23,29.13,60.725,-59.872,52.317,990.016,-88.536,200.042,60.297,42.88,26.508,160.639,53
8.155,18.547,63.978,-7.616,45.986,99.974,-79.941,188.413,36.858,36.947,22.631,155.134,18
18.949,19.725,115.642,-129.675,85.913,5499.951,-198.94,66.317,95.121,57.475,22.08,64.288,24
23.645,18.617,39.741,-22.066,33.003,500.003,-43.512,132.618,35.763,27.623,23.326,103.315,7
12.019,18.73,19.676,0.868,19.077,249.995,-2.001,1.096,23.311,19.024,22.97,0.086,13
69.403,18.195,65.583,-111.536,52.577,2999.975,-124.398,113.077,55.194,39.279,22.414,100.04,14
37.972,91.054,116.591,-65.422,100.207,1102.243,-91.123,203.913,73.879,92.364,26.371,163.808,55
131.807,23.463,77.829,-3.273,68.592,3499.965,-38.603,1.162,86.742,53.311,23.235,-0.516,23
51.693,70.297,110.165,-120.463,94.101,3860.089,-157.452,92.298,86.523,82.038,28.002,85.292,56
4.023,19.283,33.492,-0.514,29.891,60.006,-2.981,15.774,28.287,27.096,19.499,10.895,36
68.652,18.936,90.083,-109.671,68.954,5749.944,-161.361,52.216,76.218,45.986,21.744,49.028,27
8.149,18.737,63.928,-7.614,45.986,99.992,-79.941,188.413,37.988,37.194,22.968,155.082,18
111.214,70.445,104.911,61.345,97.264,2640.379,-12.593,-65.735,87.516,85.986,27.398,-48.149,61
83.823,81.488,85.205,42.657,83.607,1979.19,-12.028,-61.884,74.775,81.206,26.385,-45.252,79
19.234,18.317,27.997,-4.336,26.124,374.985,-4.824,29.997,47.562,23.643,24.346,20.866,20
33.907,29.556,39.245,-125.965,36.213,4365.072,-197.553,88.987,31.808,33.362,24.902,89.557,64
8.147,18.521,64.018,-7.601,45.986,99.973,-79.94,188.412,38.332,37.063,23.175,155.069,18
24.521,18.068,28.204,0.199,26.385,499.973,-2.0,1.096,52.453,24.723,25.382,-0.007,4
63.603,18.235,41.963,-63.758,34.634,1499.982,-43.511,132.618,31.692,28.735,21.009,103.295,8
20.121,28.389,64.292,48.316,54.241,839.394,-87.615,-209.8,57.412,44.798,25.727,-170.198,76
86.965,49.652,95.532,-97.522,80.501,4999.947,-134.548,53.921,83.408,65.613,24.845,47.831,6
88.247,50.782,79.051,-95.703,65.587,4999.94,-135.627,53.601,70.181,55.82,24.812,47.596,6
96.106,28.854,58.123,89.28,52.571,2731.406,-51.632,-100.949,57.922,44.294,26.385,-79.811,53
97.246,18.121,25.312,-0.41,25.655,1999.979,-1.999,1.097,32.95,23.182,23.178,-0.079,12
7.664,18.629,38.924,-5.41,31.336,100.014,-43.511,132.618,28.615,26.376,21.936,103.582,3
28.667,19.307,104.094,-128.027,78.532,4499.967,-191.632,83.192,82.809,53.149,19.919,79.745,21
31.022,18.185,58.842,-40.847,45.339,749.989,-65.98,172.999,46.445,35.696,24.03,139.149,16
89.459,64.23,86.682,-49.469,82.23,1999.98,-15.495,70.796,75.963,75.295,24.268,50.0,41
112.186,29.042,62.615,67.746,54.115,3270.592,-56.984,-61.955,60.301,44.432,26.385,-50.521,53
86.155,65.082,104.791,-98.68,92.592,4999.944,-132.459,54.205,92.849,79.388,26.348,47.528,6
44.635,57.931,95.326,-15.447,85.049,958.121,-8.145,43.4,84.184,72.122,26.385,29.742,65
100.061,45.988,84.892,80.849,71.568,4371.176,-107.191,-59.665,68.684,59.098,23.597,-53.695,80
131.783,18.981,38.229,-3.926,36.194,3999.958,-67.452,1.1,46.477,29.823,24.356,-0.526,15
63.095,19.132,45.985,-64.368,38.705,1499.985,-43.511,132.618,43.82,31.437,23.473,102.9,8
116.373,50.993,88.621,-57.307,72.1,5605.829,-116.4,25.627,76.483,57.608,26.383,22.772,66
63.109,18.381,45.981,-64.158,38.591,1499.979,-43.513,132.618,41.82,31.338,22.245,102.893,8
40.134,38.83,44.766,34.983,41.892,1038.197,-29.862,-105.385,33.376,39.452,24.823,-79.388,57
83.165,18.203,49.556,-85.263,42.009,1999.973,-43.511,132.617,46.533,33.338,23.324,101.833,12
83.119,18.436,49.617,-85.303,42.243,1999.973,-43.51,132.618,47.287,33.339,23.456,101.808,12
120.995,46.216,63.426,-51.368,59.416,3003.459,-35.182,47.611,69.471,52.571,26.36,35.442,66
122.339,38.359,59.478,-47.859,56.058,3999.968,-75.314,31.176,66.17,49.296,24.626,25.0,44
53.663,35.798,110.103,-119.484,81.367,2438.914,-136.87,157.579,58.916,62.314,25.587,139.184,58
124.041,18.916,55.419,-43.612,49.24,4499.952,-89.159,24.6,68.672,37.713,23.448,20.089,20
130.788,18.584,29.82,-0.995,30.596,2749.97,-1.996,1.076,42.442,26.384,23.784,-0.765,20
57.895,56.108,99.804,117.976,83.574,3394.872,-135.378,-117.602,72.966,70.84,28.854,-106.168,58
69.22,49.896,72.297,8.203,69.396,1533.604,-3.404,-14.491,75.043,62.176,26.286,-11.098,49
12.107,18.373,19.682,0.809,19.105,250.011,-2.0,1.099,24.136,19.002,23.163,0.108,13
31.339,34.715,67.355,-8.09,59.954,645.858,-5.876,33.114,67.501,50.809,25.295,22.331,55
39.119,24.442,64.503,-122.924,53.877,2661.553,-172.484,148.774,62.659,42.776,25.63,137.548,65
89.878,80.655,114.685,-95.998,103.212,3207.11,-87.672,86.584,92.559,92.496,26.495,72.609,56
52.784,50.062,78.706,-112.729,70.549,3737.972,-159.712,90.44,66.784,62.495,25.612,87.719,66
50.84,18.543,54.242,-60.632,44.663,1249.986,-52.045,150.341,62.289,35.184,23.063,117.79,27
48.926,34.545,42.852,-0.681,41.848,999.989,-2.002,1.097,56.836,39.235,23.779,0.0,43
8.16,18.674,63.888,-7.612,45.986,100.005,-79.941,188.412,36.725,37.116,23.133,155.102,18
81.463,46.078,94.066,-102.204,78.745,4308.612,-129.296,66.45,78.963,64.01,26.972,60.432,57
89.415,86.084,87.443,-48.758,85.033,1999.976,-15.497,70.795,65.678,83.685,24.82,50.0,45
30.925,18.576,37.887,-27.088,31.568,674.999,-39.04,120.303,35.54,26.385,21.544,93.201,30
36.351,67.252,76.627,125.932,67.155,3188.463,-165.781,-141.493,60.437,62.006,25.106,-130.867,79
3.992,18.261,31.381,1.451,28.235,100.004,-2.0,1.094,37.296,26.165,23.187,0.414,18
122.284,38.385,58.881,-47.82,55.838,3999.957,-75.569,31.166,64.65,48.591,24.694,25.0,44
87.64,19.262,72.023,-95.828,57.465,4999.952,-138.82,53.36,65.076,40.02,23.891,48.621,17
127.728,19.203,82.858,-30.181,68.974,4274.27,-75.424,16.666,75.659,50.249,26.386,12.922,59
58.643,41.086,69.428,-75.622,58.918,1499.987,-58.915,161.746,49.977,51.706,24.116,125.0,44
21.093,70.392,100.332,-29.581,86.442,500.018,-79.943,188.411,50.996,78.719,25.583,150.0,42
39.896,40.553,67.821,-122.156,56.117,4084.976,-183.632,91.018,55.291,45.145,23.175,90.501,62
7.665,19.208,33.255,-5.388,26.347,99.999,-43.512,132.618,25.185,23.205,21.618,103.618,3
91.646,18.676,31.034,-43.918,29.603,1959.98,-13.559,64.153,38.191,25.804,20.545,46.439,30
117.351,18.274,46.226,-53.678,40.466,2981.319,-43.678,51.237,50.985,33.069,23.187,40.836,11
118.183,69.481,96.713,-54.81,86.597,5471.37,-111.042,24.96,82.087,78.408,26.553,21.733,57
67.577,49.83,98.95,-112.541,82.325,1999.98,-82.033,186.649,69.188,69.034,25.59,150.0,42
5.597,19.326,120.917,-130.544,89.329,3499.968,-218.597,113.498,94.93,60.686,23.278,110.877,26
88.875,18.015,67.027,-96.019,52.573,3795.374,-115.9,72.555,56.534,38.732,23.205,63.422,11
32.371,49.832,116.809,127.581,93.405,2229.692,-147.68,-208.023,79.31,75.389,26.138,-184.098,49
19.597,54.936,114.095,-33.491,92.223,500.012,-99.215,216.051,74.589,76.077,24.056,175.0,41
16.931,19.365,110.771,-130.083,82.267,3999.969,-204.161,96.786,85.684,56.166,21.981,94.098,32
43.686,19.833,33.76,-42.852,27.963,999.994,-43.512,132.618,28.45,24.275,21.485,103.461,5
45.441,30.658,70.568,55.896,60.915,1293.324,-43.065,-137.881,68.323,49.611,26.385,-105.981,68
115.462,32.278,77.719,60.821,63.973,3548.146,-63.812,-52.028,69.523,49.763,26.392,-43.429,76
43.451,19.217,42.843,-43.044,34.941,999.998,-43.515,132.617,37.549,29.183,23.21,103.092,5
8.782,18.109,98.289,-9.788,68.907,100.006,-122.972,242.424,30.89,49.733,21.554,207.129,2
53.133,18.431,33.635,-35.613,30.187,1149.985,-23.015,90.021,42.241,26.105,24.672,67.431,27
50.949,17.298,92.137,-121.26,72.122,3299.959,-153.639,109.159,87.341,52.571,26.394,100.213,20
12.093,18.655,19.764,0.845,19.169,250.01,-2.0,1.098,24.431,19.011,23.15,0.103,13
36.914,18.416,24.794,-0.054,23.938,749.994,-2.001,1.097,40.228,22.433,23.685,0.215,16
96.922,18.457,25.248,-0.637,25.722,1999.98,-2.002,1.098,33.722,23.37,23.774,-0.287,4
131.797,23.213,36.057,-2.931,35.469,3499.962,-45.797,1.171,42.905,31.308,23.574,-0.585,23
17.369,18.807,113.529,-129.938,84.411,4499.96,-201.581,84.417,92.018,57.467,23.32,81.732,20
101.462,27.381,64.671,-21.927,57.114,2142.038,-5.154,28.214,52.928,45.986,25.99,18.848,67
9.08,19.509,122.935,-130.138,92.478,5499.94,-203.074,65.507,110.397,61.477,23.32,64.029,24
87.588,69.943,114.445,-96.442,98.257,5125.118,-132.002,51.023,91.392,84.412,26.385,47.193,66
96.94,18.194,25.621,-0.636,26.054,1999.978,-1.999,1.097,33.874,23.492,23.937,-0.28,4
15.316,18.716,111.984,-130.441,81.989,3999.955,-207.837,98.454,79.116,55.87,24.768,95.46,15
19.604,46.055,115.91,-33.549,94.099,500.011,-99.214,216.05,75.167,76.694,24.753,175.0,41
103.329,53.984,81.697,-6.772,70.996,2198.364,-2.654,7.484,60.075,62.735,26.357,4.343,68
0.0,79.007,114.611,-0.0,102.167,2449.825,-0.002,0.001,83.129,90.953,26.385,15.572,51
9.234,19.62,122.98,-130.033,92.51,5499.951,-202.834,65.416,110.809,61.403,23.348,63.933,24
102.15,93.181,89.692,79.545,83.618,4697.351,-111.794,-56.822,63.514,83.099,26.69,-51.482,76
19.273,18.565,24.009,-4.315,23.172,374.985,-4.824,29.997,43.664,21.372,23.57,20.94,20
87.779,56.067,94.343,87.945,80.569,3795.59,-107.834,-78.145,71.451,69.006,26.521,-69.706,54
83.117,18.154,49.71,-85.332,41.985,1999.979,-43.512,132.617,47.179,33.26,23.357,101.818,12
113.584,41.737,74.688,-65.158,63.617,3714.051,-78.315,48.297,54.977,53.141,24.017,39.586,72
87.653,80.601,92.594,55.347,86.448,2112.224,-16.758,-77.882,66.405,82.32,26.039,-57.389,66
39.881,35.409,75.118,123.525,61.446,1943.615,-121.311,-237.575,50.472,50.916,25.553,-199.66,78
69.214,18.995,66.931,-111.948,53.281,2999.969,-124.277,113.15,58.894,39.452,23.295,99.985,14
52.517,30.721,85.71,-86.567,70.523,1499.988,-79.943,188.41,71.087,55.78,24.616,150.0,41
4.783,18.596,26.833,-1.534,25.61,60.0,-9.127,50.765,54.392,23.347,22.228,36.51,27
47.429,49.693,80.225,83.194,70.959,1564.321,-66.061,-181.204,73.429,62.005,27.109,-143.555,56
71.3,61.222,90.692,-107.231,78.707,3935.546,-138.486,81.065,65.501,68.213,23.211,74.389,62
13.688,18.215,39.431,-11.64,31.999,250.011,-43.513,132.618,31.062,26.441,23.02,103.712,13
105.51,34.493,67.568,-73.105,59.507,3637.69,-80.997,55.983,61.39,49.536,26.263,46.28,70
60.915,18.425,76.507,-115.523,57.925,3999.967,-156.415,85.85,53.165,41.907,20.463,79.485,10
34.52,23.68,45.971,-29.326,39.452,767.9,-34.645,111.657,61.711,34.088,26.383,82.768,50
67.163,49.81,86.524,113.274,74.807,2400.788,-82.639,-157.214,68.821,63.983,24.861,-129.28,48
56.754,49.745,95.61,-50.956,83.319,1342.416,-35.09,112.753,73.972,71.334,25.124,83.665,48
63.733,49.557,90.06,-114.941,78.728,2376.611,-109.585,153.03,73.93,68.353,26.079,130.333,48
91.919,65.224,80.295,93.774,76.304,2793.986,-56.945,-104.93,79.047,71.337,26.103,-83.772,69
58.739,18.521,24.64,-7.649,24.022,1199.99,-2.979,15.774,35.477,22.389,19.851,10.836,36
34.433,19.339,97.608,-126.343,72.019,4749.958,-189.627,77.861,67.744,49.465,22.335,75.089,31
17.509,54.025,86.478,36.257,69.04,688.23,-69.976,-186.661,60.587,60.877,26.353,-148.59,68
61.844,49.796,64.128,-64.328,58.771,1499.995,-43.514,132.617,58.535,54.156,25.11,100.0,42
73.468,27.89,72.06,-103.575,59.236,4107.63,-140.157,72.749,62.722,45.776,25.998,67.853,67
74.075,44.487,84.404,-106.325,68.7,5347.957,-152.428,54.856,75.067,53.462,26.385,52.016,66
24.174,18.893,117.326,-128.273,89.962,5849.94,-190.301,59.263,109.022,59.524,26.329,57.709,27
43.379,19.365,43.238,-43.074,35.667,999.983,-43.511,132.617,39.877,29.46,23.36,103.022,5
112.733,49.811,63.867,-67.624,60.747,2999.976,-49.74,64.65,62.732,55.967,25.276,50.0,42
129.072,91.094,104.448,-8.376,96.868,5499.952,-100.577,0.407,81.509,91.562,25.115,0.0,44
131.806,18.882,32.171,-2.969,31.618,3499.964,-46.458,1.171,39.31,26.397,23.425,-0.575,26
128.567,70.332,104.791,0.355,94.196,4931.214,-88.961,-3.575,85.094,82.584,28.315,-3.752,53
112.678,49.627,83.786,15.295,75.431,2476.199,-3.997,-17.316,74.495,64.493,24.856,-13.121,47
27.507,29.63,35.123,44.352,31.344,890.382,-61.932,-173.262,28.337,29.8,24.929,-136.69,64
13.691,18.104,39.397,-11.639,31.913,250.003,-43.512,132.617,30.822,26.436,23.168,103.748,13
