meter_id,tariff_type,monthly_consumption_m3,baseline_consumption_m3,heating_degree_days,building_age_years,meter_age_years,is_anomaly
LZ-GAS-003874,commercial,997.8,944.3,316.0,7.7,4.8,0
LZ-GAS-003875,residential,86.4,83.8,108.0,28.3,15.3,0
LZ-GAS-003876,residential,128.9,145.2,224.0,45.4,17.2,0
LZ-GAS-003877,residential,116.0,105.2,150.0,23.2,16.2,0
LZ-GAS-003878,residential,244.9,233.5,381.0,0.5,7.8,0
LZ-GAS-003879,residential,23.9,26.1,0.0,34.5,16.7,0
LZ-GAS-003880,residential,45.0,44.6,37.0,60.7,27.0,0
LZ-GAS-003881,residential,248.6,244.9,404.0,30.3,15.3,0
LZ-GAS-003882,residential,56.3,59.9,64.0,62.2,13.2,0
LZ-GAS-003883,commercial,444.2,457.7,117.0,31.1,10.6,0
LZ-GAS-003884,residential,65.4,60.7,60.0,44.0,24.2,0
LZ-GAS-003885,residential,24.1,24.9,0.0,24.2,17.4,0
LZ-GAS-003886,commercial,671.2,668.0,207.0,6.9,6.7,0
LZ-GAS-003887,residential,191.9,194.8,309.0,62.5,13.8,0
LZ-GAS-003888,residential,162.5,168.9,260.0,41.1,12.8,0
LZ-GAS-003889,residential,52.4,53.1,58.0,63.5,30.0,0
LZ-GAS-003890,residential,110.9,106.6,150.0,62.8,27.7,0
LZ-GAS-003891,residential,265.4,262.0,435.0,62.3,27.7,0
LZ-GAS-003892,residential,71.8,130.9,195.0,30.5,5.7,1
LZ-GAS-003893,residential,76.1,77.5,97.0,23.5,5.3,0
LZ-GAS-003894,residential,193.5,211.9,335.0,18.1,7.7,0
LZ-GAS-003895,residential,129.5,125.3,180.0,37.5,8.8,0
LZ-GAS-003896,residential,27.9,25.5,0.0,48.3,18.7,0
LZ-GAS-003897,commercial,422.4,420.9,107.0,68.9,17.9,0
LZ-GAS-003898,residential,229.9,211.9,339.0,79.8,28.4,0
LZ-GAS-003899,residential,143.5,134.3,197.0,58.4,19.6,0
LZ-GAS-003900,residential,134.6,135.1,206.0,45.4,14.7,0
LZ-GAS-003901,commercial,937.7,882.1,303.0,23.1,15.1,0
LZ-GAS-003902,residential,88.9,91.8,117.0,46.7,20.0,0
LZ-GAS-003903,residential,40.2,39.1,22.0,22.7,12.4,0
LZ-GAS-003904,residential,133.0,143.8,216.0,69.6,21.7,0
LZ-GAS-003905,residential,102.1,101.7,136.0,18.2,10.4,0
LZ-GAS-003906,industrial,2417.7,2373.7,217.0,32.8,4.8,0
LZ-GAS-003907,residential,105.3,97.3,123.0,18.0,0.9,0
LZ-GAS-003908,residential,84.9,85.4,120.0,17.4,7.1,0
LZ-GAS-003909,commercial,262.1,263.5,33.0,61.1,22.0,0
LZ-GAS-003910,residential,200.3,168.0,256.0,16.2,18.8,0
LZ-GAS-003911,residential,124.6,285.7,473.0,25.7,14.5,1
LZ-GAS-003912,commercial,310.6,306.5,57.0,3.5,2.1,0
LZ-GAS-003913,industrial,2862.7,3206.4,370.0,72.9,21.9,0
LZ-GAS-003914,residential,194.0,197.0,308.0,71.9,17.8,0
LZ-GAS-003915,residential,109.2,102.7,134.0,30.1,13.4,0
LZ-GAS-003916,residential,75.2,68.3,86.0,73.6,24.0,0
LZ-GAS-003917,residential,182.3,182.2,290.0,18.3,10.5,0
LZ-GAS-003918,residential,129.9,121.3,173.0,20.2,12.5,0
LZ-GAS-003919,residential,117.1,126.7,182.0,44.5,22.3,0
LZ-GAS-003920,residential,109.4,111.2,159.0,17.4,13.8,0
LZ-GAS-003921,residential,291.5,280.0,469.0,72.5,18.5,0
LZ-GAS-003922,commercial,211.3,216.7,9.0,77.6,29.6,0
LZ-GAS-003923,residential,176.9,179.9,277.0,9.8,3.5,0
LZ-GAS-003924,residential,264.3,278.6,468.0,35.8,16.9,0
LZ-GAS-003925,residential,173.9,157.5,241.0,33.9,15.0,0
LZ-GAS-003926,residential,293.3,289.9,480.0,79.1,30.0,0
LZ-GAS-003927,residential,148.8,146.3,221.0,78.9,25.3,0
LZ-GAS-003928,residential,170.7,160.7,242.0,4.9,6.8,0
LZ-GAS-003929,residential,193.1,203.2,323.0,76.4,23.8,0
LZ-GAS-003930,residential,101.7,95.3,126.0,51.7,23.2,0
LZ-GAS-003931,residential,135.3,149.2,225.0,37.7,17.0,0
LZ-GAS-003932,residential,179.5,184.9,296.0,34.9,13.5,0
LZ-GAS-003933,residential,109.9,103.1,134.0,68.4,27.3,0
LZ-GAS-003934,residential,155.6,178.9,282.0,10.3,19.0,0
LZ-GAS-003935,industrial,2922.9,3262.7,364.0,31.8,22.1,0
LZ-GAS-003936,residential,64.5,65.5,69.0,8.0,15.5,0
LZ-GAS-003937,commercial,726.8,681.6,205.0,31.8,11.4,0
LZ-GAS-003938,residential,184.4,175.3,274.0,64.0,21.6,0
LZ-GAS-003939,residential,94.9,90.4,127.0,66.6,23.5,0
LZ-GAS-003940,residential,208.3,219.7,354.0,11.3,0.5,0
LZ-GAS-003941,commercial,1094.1,1115.0,383.0,19.9,19.6,0
LZ-GAS-003942,residential,105.6,106.0,148.0,56.1,13.0,0
LZ-GAS-003943,residential,69.7,161.7,254.0,13.8,11.5,1
LZ-GAS-003944,residential,101.4,104.4,140.0,4.0,1.0,0
LZ-GAS-003945,commercial,667.7,705.7,206.0,69.4,24.1,0
LZ-GAS-003946,commercial,903.2,875.7,284.0,1.9,10.7,0
LZ-GAS-003947,residential,139.5,138.2,202.0,71.3,26.5,0
LZ-GAS-003948,residential,147.9,156.2,245.0,47.9,13.9,0
LZ-GAS-003949,residential,116.7,114.6,165.0,31.6,10.8,0
LZ-GAS-003950,residential,223.4,228.7,379.0,24.0,16.7,0
LZ-GAS-003951,residential,243.8,216.7,345.0,31.4,13.6,0
LZ-GAS-003952,industrial,1738.2,1862.5,142.0,71.8,24.6,0
LZ-GAS-003953,residential,175.4,182.7,296.0,46.4,22.3,0
LZ-GAS-003954,residential,290.1,290.2,480.0,11.6,0.0,0
LZ-GAS-003955,residential,106.5,116.7,163.0,45.0,18.6,0
LZ-GAS-003956,residential,228.8,246.0,405.0,25.0,18.6,0
LZ-GAS-003957,residential,262.6,288.4,480.0,72.2,30.0,0
LZ-GAS-003958,industrial,2163.7,2287.0,197.0,12.8,12.7,0
LZ-GAS-003959,residential,198.0,203.6,330.0,39.6,12.4,0
LZ-GAS-003960,commercial,330.3,185.9,0.0,1.9,11.4,1
LZ-GAS-003961,industrial,6702.1,3603.9,405.0,21.1,20.6,1
LZ-GAS-003962,residential,212.6,196.0,310.0,56.7,17.2,0
LZ-GAS-003963,industrial,2947.5,3050.1,335.0,49.1,14.9,0
LZ-GAS-003964,commercial,807.4,785.1,251.0,73.5,23.8,0
LZ-GAS-003965,residential,221.1,219.5,352.0,12.4,7.2,0
LZ-GAS-003966,residential,256.9,231.2,372.0,37.2,5.4,0
LZ-GAS-003967,residential,228.9,203.7,319.0,8.2,0.0,0
LZ-GAS-003968,residential,136.5,126.5,190.0,55.7,13.6,0
LZ-GAS-003969,commercial,677.9,671.0,205.0,8.4,5.1,0
LZ-GAS-003970,commercial,746.5,732.3,231.0,73.9,26.7,0
LZ-GAS-003971,residential,139.9,137.1,198.0,39.0,13.3,0
LZ-GAS-003972,residential,87.6,87.0,117.0,43.1,17.8,0
LZ-GAS-003973,residential,54.8,61.5,60.0,29.5,20.2,0
LZ-GAS-003974,commercial,651.2,679.0,213.0,31.9,28.8,0
LZ-GAS-003975,residential,73.6,81.7,106.0,69.9,27.9,0
LZ-GAS-003976,industrial,1965.4,1956.2,178.0,60.7,16.5,0
LZ-GAS-003977,commercial,331.7,318.7,59.0,31.0,18.8,0
LZ-GAS-003978,residential,52.1,49.9,47.0,65.3,22.4,0
LZ-GAS-003979,residential,111.2,119.2,171.0,30.3,15.4,0
LZ-GAS-003980,residential,213.6,131.9,195.0,6.4,12.5,1
LZ-GAS-003981,industrial,4165.1,4068.1,480.0,18.3,14.5,0
LZ-GAS-003982,residential,143.0,144.1,215.0,33.9,8.1,0
LZ-GAS-003983,residential,217.6,219.7,363.0,35.4,9.4,0
LZ-GAS-003984,residential,198.4,187.3,291.0,14.0,10.9,0
LZ-GAS-003985,residential,183.3,170.7,265.0,56.3,23.7,0
LZ-GAS-003986,residential,121.5,127.7,187.0,19.1,21.2,0
LZ-GAS-003987,residential,193.5,194.4,310.0,52.0,22.1,0
LZ-GAS-003988,residential,188.9,189.0,295.0,42.2,14.9,0
LZ-GAS-003989,residential,49.9,47.9,43.0,51.8,16.7,0
LZ-GAS-003990,commercial,840.0,946.8,313.0,71.4,20.5,0
LZ-GAS-003991,industrial,1917.3,2108.2,199.0,56.9,14.0,0
LZ-GAS-003992,residential,44.8,38.1,18.0,49.2,12.0,0
LZ-GAS-003993,residential,101.5,96.3,125.0,54.6,17.0,0
LZ-GAS-003994,residential,198.5,197.4,318.0,41.3,16.9,0
LZ-GAS-003995,residential,217.2,217.9,348.0,79.4,22.2,0
LZ-GAS-003996,residential,64.6,139.4,210.0,65.3,22.5,1
LZ-GAS-003997,residential,229.0,234.3,385.0,12.6,7.9,0
LZ-GAS-003998,residential,203.5,204.9,329.0,12.4,8.1,0
LZ-GAS-003999,residential,37.0,38.4,24.0,34.9,12.7,0
LZ-GAS-004000,commercial,353.0,369.2,83.0,73.8,26.0,0
LZ-GAS-004001,residential,167.9,175.0,271.0,11.4,9.0,0
LZ-GAS-004002,residential,106.4,86.8,108.0,19.1,0.0,0
LZ-GAS-004003,residential,261.3,101.3,144.0,80.0,27.4,1
LZ-GAS-004004,residential,161.2,166.2,264.0,59.8,21.6,0
LZ-GAS-004005,industrial,2142.5,2107.5,187.0,43.5,14.0,0
LZ-GAS-004006,residential,39.5,99.0,134.0,13.3,10.2,1
LZ-GAS-004007,residential,55.0,47.7,41.0,2.6,3.3,0
LZ-GAS-004008,residential,247.6,290.4,480.0,26.4,13.3,0
LZ-GAS-004009,residential,53.6,49.7,43.0,15.2,5.6,0
LZ-GAS-004010,commercial,558.9,557.0,169.0,70.7,27.1,0
LZ-GAS-004011,residential,207.1,227.3,368.0,41.4,18.1,0
LZ-GAS-004012,residential,132.9,139.8,212.0,40.4,9.1,0
LZ-GAS-004013,commercial,350.2,416.7,100.0,49.0,14.9,0
LZ-GAS-004014,residential,57.9,63.3,75.0,39.5,19.4,0
LZ-GAS-004015,commercial,1221.8,1088.9,376.0,19.0,12.8,0
LZ-GAS-004016,residential,188.6,203.9,326.0,58.7,21.4,0
LZ-GAS-004017,residential,20.4,23.6,0.0,59.0,15.3,0
LZ-GAS-004018,commercial,268.2,261.7,43.0,72.7,20.9,0
LZ-GAS-004019,residential,217.1,197.5,308.0,39.1,16.6,0
LZ-GAS-004020,residential,296.9,267.1,437.0,10.5,10.1,0
LZ-GAS-004021,residential,99.5,110.3,153.0,77.0,25.2,0
LZ-GAS-004022,commercial,954.4,1006.5,349.0,1.2,2.3,0
LZ-GAS-004023,residential,30.3,30.8,14.0,12.5,8.1,0
LZ-GAS-004024,residential,31.2,30.1,4.0,56.6,17.8,0
LZ-GAS-004025,commercial,293.2,313.7,59.0,69.0,17.6,0
LZ-GAS-004026,residential,194.2,185.5,289.0,75.4,19.5,0
LZ-GAS-004027,commercial,876.9,810.5,251.0,47.6,14.0,0
LZ-GAS-004028,industrial,2816.3,2849.9,319.0,22.1,4.2,0
LZ-GAS-004029,residential,23.0,22.2,0.0,2.5,9.0,0
LZ-GAS-004030,commercial,1387.2,1248.6,443.0,58.8,24.5,0
LZ-GAS-004031,residential,113.0,115.1,170.0,51.3,23.2,0
LZ-GAS-004032,residential,311.6,288.2,480.0,9.3,4.6,0
LZ-GAS-004033,residential,160.8,165.8,258.0,59.7,17.3,0
LZ-GAS-004034,residential,26.8,26.7,0.0,76.0,26.3,0
LZ-GAS-004035,residential,141.9,142.1,218.0,14.9,7.5,0
LZ-GAS-004036,commercial,442.2,450.7,112.0,48.3,16.6,0
LZ-GAS-004037,residential,269.0,261.0,427.0,33.4,12.9,0
LZ-GAS-004038,residential,272.5,161.8,253.0,49.2,10.5,1
LZ-GAS-004039,commercial,1112.1,1095.9,388.0,9.4,14.6,0
LZ-GAS-004040,residential,95.8,91.8,118.0,71.9,17.0,0
LZ-GAS-004041,residential,86.7,93.6,122.0,23.5,4.2,0
LZ-GAS-004042,residential,145.2,155.4,243.0,51.3,22.8,0
LZ-GAS-004043,residential,149.5,150.1,233.0,18.7,5.3,0
LZ-GAS-004044,industrial,1747.1,1670.0,100.0,14.4,14.9,0
LZ-GAS-004045,residential,174.6,185.8,292.0,76.7,26.9,0
LZ-GAS-004046,residential,241.2,231.6,378.0,20.6,12.9,0
LZ-GAS-004047,residential,118.1,121.9,176.0,76.4,23.3,0
LZ-GAS-004048,residential,109.1,111.1,157.0,68.9,16.3,0
LZ-GAS-004049,residential,117.3,112.8,158.0,44.6,11.4,0
LZ-GAS-004050,residential,190.0,189.8,294.0,45.0,17.8,0
LZ-GAS-004051,residential,136.7,141.1,206.0,2.4,6.1,0
LZ-GAS-004052,residential,184.8,178.1,281.0,61.6,15.5,0
LZ-GAS-004053,commercial,1068.5,1057.9,369.0,54.6,14.1,0
LZ-GAS-004054,residential,118.0,124.3,182.0,46.9,13.5,0
LZ-GAS-004055,residential,109.8,130.6,186.0,65.1,22.0,0
LZ-GAS-004056,residential,140.2,127.8,183.0,37.7,17.6,0
LZ-GAS-004057,residential,240.2,251.0,418.0,30.6,18.1,0
LZ-GAS-004058,industrial,2219.1,2213.7,207.0,59.3,19.0,0
LZ-GAS-004059,residential,153.7,150.5,230.0,39.6,22.9,0
LZ-GAS-004060,residential,114.1,127.4,182.0,48.5,21.6,0
LZ-GAS-004061,residential,225.4,214.4,340.0,12.2,16.3,0
LZ-GAS-004062,residential,187.5,175.7,276.0,16.1,5.8,0
LZ-GAS-004063,residential,58.5,60.9,69.0,14.6,12.5,0
LZ-GAS-004064,residential,216.2,216.1,347.0,64.2,27.4,0
LZ-GAS-004065,residential,205.7,177.2,275.0,79.5,17.3,0
LZ-GAS-004066,residential,216.8,235.0,381.0,77.9,30.0,0
LZ-GAS-004067,residential,168.8,182.7,291.0,44.2,19.1,0
LZ-GAS-004068,residential,60.9,142.1,214.0,62.8,26.2,1
LZ-GAS-004069,residential,35.0,74.5,88.0,9.6,9.2,1
LZ-GAS-004070,industrial,3083.1,3212.0,352.0,26.3,18.2,0
LZ-GAS-004071,industrial,3739.6,3449.5,386.0,75.1,22.7,0
LZ-GAS-004072,residential,87.8,81.0,105.0,23.7,9.4,0
LZ-GAS-004073,industrial,2524.8,2245.8,212.0,12.7,12.7,0
LZ-GAS-004074,residential,207.1,180.8,283.0,34.7,18.2,0
LZ-GAS-004075,residential,129.4,131.2,204.0,61.5,14.8,0
LZ-GAS-004076,residential,169.8,174.6,273.0,79.0,30.0,0
LZ-GAS-004077,residential,133.7,120.1,171.0,2.6,12.4,0
LZ-GAS-004078,commercial,551.5,512.2,136.0,50.9,23.7,0
LZ-GAS-004079,residential,250.1,234.1,382.0,67.2,19.3,0
LZ-GAS-004080,residential,22.8,24.6,0.0,65.3,28.5,0
LZ-GAS-004081,residential,210.5,194.1,305.0,73.5,26.9,0
LZ-GAS-004082,residential,93.3,88.5,116.0,51.7,23.4,0
LZ-GAS-004083,commercial,664.6,698.1,225.0,67.9,22.7,0
LZ-GAS-004084,residential,102.9,98.5,132.0,32.2,12.0,0
LZ-GAS-004085,residential,150.2,154.1,241.0,47.3,14.4,0
LZ-GAS-004086,residential,101.2,99.2,138.0,43.9,14.0,0
LZ-GAS-004087,residential,174.7,170.0,256.0,35.4,19.2,0
LZ-GAS-004088,residential,41.7,43.2,32.0,35.9,11.2,0
LZ-GAS-004089,residential,70.2,69.6,78.0,56.6,17.2,0
LZ-GAS-004090,residential,132.2,137.2,202.0,12.1,10.6,0
LZ-GAS-004091,residential,201.0,193.2,303.0,66.7,21.4,0
LZ-GAS-004092,commercial,444.9,443.1,109.0,56.8,10.3,0
LZ-GAS-004093,residential,340.5,288.9,477.0,16.1,6.8,0
LZ-GAS-004094,residential,114.4,118.1,169.0,27.9,11.2,0
LZ-GAS-004095,residential,197.9,200.9,323.0,67.3,30.0,0
LZ-GAS-004096,residential,23.2,25.7,0.0,33.9,17.7,0
LZ-GAS-004097,residential,67.1,73.7,88.0,67.8,18.1,0
LZ-GAS-004098,residential,72.5,74.7,87.0,31.9,8.6,0
LZ-GAS-004099,commercial,363.9,352.8,65.0,79.4,23.6,0
LZ-GAS-004100,residential,29.4,33.3,10.0,31.3,14.9,0
LZ-GAS-004101,residential,104.3,112.3,162.0,78.7,21.9,0
LZ-GAS-004102,commercial,480.2,439.0,106.0,30.8,15.8,0
LZ-GAS-004103,residential,299.4,267.2,434.0,33.6,7.6,0
LZ-GAS-004104,residential,138.0,139.4,210.0,13.9,11.1,0
LZ-GAS-004105,residential,174.1,164.4,256.0,62.9,27.5,0
LZ-GAS-004106,residential,22.3,24.1,0.0,6.3,0.0,0
LZ-GAS-004107,residential,289.0,253.2,417.0,62.5,21.5,0
LZ-GAS-004108,industrial,3634.6,3598.6,424.0,39.9,17.2,0
LZ-GAS-004109,residential,74.4,68.4,73.0,68.9,25.4,0
LZ-GAS-004110,residential,67.3,66.9,78.0,49.7,18.9,0
LZ-GAS-004111,commercial,454.8,462.5,117.0,75.8,24.6,0
LZ-GAS-004112,residential,219.6,246.8,407.0,41.2,17.7,0
LZ-GAS-004113,residential,51.6,52.9,43.0,18.1,11.1,0
LZ-GAS-004114,residential,84.5,68.6,83.0,73.9,24.9,0
LZ-GAS-004115,residential,61.6,26.8,8.0,71.5,30.0,1
LZ-GAS-004116,commercial,818.2,808.1,256.0,67.2,27.8,0
LZ-GAS-004117,residential,210.1,205.7,331.0,48.0,22.5,0
LZ-GAS-004118,residential,81.3,74.7,90.0,21.0,8.2,0
LZ-GAS-004119,commercial,1045.3,1091.1,370.0,1.4,4.0,0
LZ-GAS-004120,residential,148.3,154.5,240.0,65.0,27.4,0
LZ-GAS-004121,industrial,1797.4,1724.9,108.0,52.8,14.1,0
LZ-GAS-004122,residential,192.5,185.1,293.0,35.2,19.7,0
LZ-GAS-004123,residential,230.4,232.9,388.0,41.1,9.8,0
LZ-GAS-004124,residential,248.6,239.2,389.0,63.1,30.0,0
LZ-GAS-004125,residential,191.5,182.9,289.0,18.5,16.6,0
LZ-GAS-004126,commercial,1106.0,1108.0,395.0,1.7,3.8,0
LZ-GAS-004127,residential,153.3,150.9,220.0,7.5,5.6,0
LZ-GAS-004128,residential,56.7,168.2,262.0,79.1,15.9,1
LZ-GAS-004129,commercial,1182.6,1249.8,457.0,16.7,9.9,0
LZ-GAS-004130,residential,137.2,137.6,205.0,78.2,30.0,0
LZ-GAS-004131,residential,89.4,89.2,113.0,2.2,9.5,0
LZ-GAS-004132,residential,61.0,59.1,59.0,53.8,18.2,0
LZ-GAS-004133,residential,97.1,107.5,151.0,42.2,26.5,0
LZ-GAS-004134,residential,23.7,24.1,0.0,39.6,18.6,0
LZ-GAS-004135,residential,78.4,77.2,96.0,0.0,8.0,0
LZ-GAS-004136,commercial,334.7,325.5,68.0,45.4,15.9,0
LZ-GAS-004137,commercial,262.6,656.4,196.0,49.3,21.1,1
LZ-GAS-004138,residential,50.2,47.1,39.0,66.7,30.0,0
LZ-GAS-004139,industrial,589.9,2331.7,205.0,66.5,24.8,1
LZ-GAS-004140,residential,134.3,143.4,219.0,64.9,14.2,0
LZ-GAS-004141,residential,203.0,207.7,326.0,4.7,8.2,0
LZ-GAS-004142,residential,98.7,224.2,358.0,70.2,30.0,1
LZ-GAS-004143,residential,256.8,262.8,429.0,41.9,22.2,0
LZ-GAS-004144,residential,132.1,127.4,187.0,69.5,20.9,0
LZ-GAS-004145,residential,45.1,47.3,38.0,72.7,25.9,0
LZ-GAS-004146,residential,224.4,202.6,324.0,6.5,0.5,0
LZ-GAS-004147,residential,172.0,178.3,275.0,32.8,17.3,0
LZ-GAS-004148,residential,112.3,114.6,163.0,40.5,11.9,0
LZ-GAS-004149,residential,216.7,204.9,330.0,48.2,15.5,0
LZ-GAS-004150,residential,293.7,288.6,480.0,75.1,22.0,0
LZ-GAS-004151,residential,149.5,172.7,272.0,2.8,3.2,0
LZ-GAS-004152,industrial,2027.7,2038.4,167.0,48.2,26.2,0
LZ-GAS-004153,residential,178.0,162.0,250.0,39.3,23.0,0
LZ-GAS-004154,residential,67.6,78.9,101.0,10.7,7.3,0
LZ-GAS-004155,residential,300.2,293.9,480.0,54.8,20.2,0
LZ-GAS-004156,residential,52.5,59.2,62.0,58.2,28.7,0
LZ-GAS-004157,commercial,380.6,407.4,87.0,9.2,6.9,0
LZ-GAS-004158,residential,191.3,220.7,358.0,8.3,5.9,0
LZ-GAS-004159,residential,142.4,134.3,197.0,39.0,11.7,0
LZ-GAS-004160,residential,60.6,56.9,60.0,76.5,30.0,0
LZ-GAS-004161,residential,228.1,217.2,347.0,66.5,23.4,0
LZ-GAS-004162,residential,286.6,232.5,376.0,53.2,19.3,0
LZ-GAS-004163,residential,32.5,33.5,7.0,31.7,11.9,0
LZ-GAS-004164,residential,188.9,190.4,309.0,76.1,20.6,0
LZ-GAS-004165,residential,92.4,219.9,354.0,37.9,20.1,1
LZ-GAS-004166,residential,286.7,285.7,468.0,11.1,5.0,0
LZ-GAS-004167,commercial,762.6,839.6,286.0,47.9,15.4,0
LZ-GAS-004168,residential,217.6,204.4,323.0,7.4,0.0,0
LZ-GAS-004169,commercial,801.7,752.2,238.0,69.2,18.0,0
LZ-GAS-004170,commercial,965.7,949.1,318.0,40.2,13.5,0
LZ-GAS-004171,commercial,1176.8,1256.0,452.0,59.0,18.4,0
LZ-GAS-004172,residential,173.2,199.5,319.0,68.1,15.7,0
LZ-GAS-004173,residential,93.6,99.4,142.0,63.1,18.8,0
LZ-GAS-004174,residential,149.6,141.7,214.0,63.3,21.1,0
LZ-GAS-004175,residential,265.4,288.4,480.0,62.8,9.0,0
LZ-GAS-004176,residential,55.0,55.3,58.0,30.9,16.5,0
LZ-GAS-004177,residential,103.3,107.3,144.0,2.3,5.2,0
LZ-GAS-004178,residential,109.8,100.0,136.0,20.3,4.5,0
LZ-GAS-004179,residential,228.3,246.3,398.0,52.0,17.6,0
LZ-GAS-004180,residential,91.5,84.6,107.0,25.3,14.4,0
LZ-GAS-004181,residential,106.9,115.3,168.0,78.9,25.6,0
LZ-GAS-004182,residential,139.3,143.5,216.0,25.2,12.5,0
LZ-GAS-004183,residential,315.3,188.6,298.0,56.7,20.2,1
LZ-GAS-004184,residential,196.8,191.8,305.0,9.8,11.5,0
LZ-GAS-004185,residential,65.2,66.4,72.0,36.4,8.5,0
LZ-GAS-004186,residential,59.5,65.9,72.0,64.2,19.1,0
LZ-GAS-004187,residential,41.5,43.1,34.0,72.8,26.0,0
LZ-GAS-004188,residential,231.6,232.2,375.0,5.8,7.5,0
LZ-GAS-004189,residential,125.6,127.8,190.0,64.4,16.9,0
LZ-GAS-004190,commercial,800.7,765.9,247.0,77.2,23.9,0
LZ-GAS-004191,residential,153.9,150.3,223.0,1.9,3.0,0
LZ-GAS-004192,residential,42.1,42.1,27.0,65.1,22.3,0
LZ-GAS-004193,residential,30.7,29.6,5.0,3.4,0.0,0
LZ-GAS-004194,residential,63.9,68.9,74.0,54.2,11.6,0
LZ-GAS-004195,residential,279.2,289.1,480.0,79.0,18.7,0
LZ-GAS-004196,commercial,511.7,586.9,171.0,6.8,7.0,0
LZ-GAS-004197,residential,172.0,184.6,289.0,59.7,30.0,0
LZ-GAS-004198,residential,72.7,76.0,89.0,8.8,12.9,0
LZ-GAS-004199,residential,258.7,291.9,480.0,46.7,23.5,0
LZ-GAS-004200,commercial,744.1,744.7,235.0,27.7,12.9,0
LZ-GAS-004201,residential,38.8,33.2,15.0,44.7,24.8,0
LZ-GAS-004202,residential,128.3,114.3,158.0,60.7,22.8,0
LZ-GAS-004203,residential,172.9,172.5,266.0,15.5,10.1,0
LZ-GAS-004204,commercial,1094.1,1035.5,355.0,24.0,17.2,0
LZ-GAS-004205,residential,113.2,120.4,176.0,9.2,2.3,0
LZ-GAS-004206,residential,203.5,195.3,310.0,32.6,3.5,0
LZ-GAS-004207,residential,164.2,168.9,261.0,6.5,1.8,0
LZ-GAS-004208,residential,168.8,163.6,251.0,2.3,13.3,0
LZ-GAS-004209,residential,112.0,117.5,168.0,58.6,24.9,0
LZ-GAS-004210,residential,189.5,177.3,273.0,56.3,20.9,0
LZ-GAS-004211,residential,245.5,228.3,369.0,2.3,5.3,0
LZ-GAS-004212,commercial,777.6,707.6,221.0,52.3,18.1,0
LZ-GAS-004213,residential,119.1,122.3,178.0,54.0,21.3,0
LZ-GAS-004214,residential,276.0,289.8,480.0,27.5,8.6,0
LZ-GAS-004215,residential,213.4,198.3,313.0,23.6,15.5,0
LZ-GAS-004216,residential,200.6,196.1,309.0,18.4,5.8,0
LZ-GAS-004217,residential,45.2,42.6,30.0,48.2,24.5,0
LZ-GAS-004218,industrial,3626.0,3244.2,366.0,10.7,6.9,0
LZ-GAS-004219,residential,31.6,33.6,11.0,43.9,12.4,0
LZ-GAS-004220,industrial,3391.6,3293.2,380.0,32.5,12.6,0
LZ-GAS-004221,residential,165.1,167.2,266.0,41.0,11.7,0
LZ-GAS-004222,residential,112.6,113.9,159.0,60.7,20.4,0
LZ-GAS-004223,residential,101.8,98.5,131.0,18.0,1.6,0
LZ-GAS-004224,residential,166.6,158.3,245.0,25.0,9.8,0
LZ-GAS-004225,commercial,649.5,581.5,170.0,38.5,15.9,0
LZ-GAS-004226,commercial,210.4,193.7,0.0,26.0,14.2,0
LZ-GAS-004227,industrial,3819.2,3323.1,362.0,54.6,17.6,0
LZ-GAS-004228,residential,36.5,35.4,21.0,11.4,14.6,0
LZ-GAS-004229,residential,116.9,133.2,199.0,73.3,16.0,0
LZ-GAS-004230,residential,55.9,113.6,159.0,75.4,23.7,1
LZ-GAS-004231,commercial,1229.4,1221.6,426.0,10.1,6.1,0
LZ-GAS-004232,residential,41.1,40.3,20.0,38.9,15.6,0
LZ-GAS-004233,commercial,1029.0,1028.9,353.0,27.7,11.5,0
LZ-GAS-004234,residential,207.6,181.5,283.0,27.5,19.5,0
LZ-GAS-004235,commercial,159.6,167.8,0.0,16.0,9.9,0
LZ-GAS-004236,residential,41.8,43.9,35.0,43.1,12.2,0
LZ-GAS-004237,industrial,1620.1,1561.2,129.0,64.2,30.0,0
LZ-GAS-004238,commercial,362.7,349.2,82.0,19.0,10.8,0
LZ-GAS-004239,residential,175.6,164.3,249.0,62.7,20.8,0
LZ-GAS-004240,residential,189.1,187.9,295.0,59.9,25.1,0
LZ-GAS-004241,residential,226.6,221.1,359.0,50.4,15.6,0
LZ-GAS-004242,residential,45.9,96.0,125.0,71.0,22.5,1
LZ-GAS-004243,residential,189.8,183.6,289.0,48.2,22.1,0
LZ-GAS-004244,residential,124.1,128.5,190.0,64.0,16.1,0
LZ-GAS-004245,residential,336.6,181.8,288.0,76.4,22.8,1
LZ-GAS-004246,residential,148.1,141.2,212.0,68.3,27.5,0
LZ-GAS-004247,residential,137.9,148.0,218.0,46.1,26.1,0
LZ-GAS-004248,commercial,572.4,598.1,177.0,23.3,11.3,0
LZ-GAS-004249,residential,206.0,187.4,288.0,48.3,17.4,0
LZ-GAS-004250,industrial,2623.3,2480.8,236.0,57.7,25.6,0
LZ-GAS-004251,residential,81.2,78.5,93.0,57.6,13.1,0
LZ-GAS-004252,residential,24.9,25.1,0.0,31.8,10.4,0
LZ-GAS-004253,industrial,3001.4,3103.8,353.0,60.0,17.0,0
LZ-GAS-004254,residential,206.2,203.5,321.0,26.6,2.5,0
LZ-GAS-004255,residential,123.0,138.4,210.0,10.2,0.0,0
