RecordID,weekly_sales,size,cpi,unemployment,temperature,fuel_price,dept,store,type,month
4835,31402.45,119557,138.06,8.25,44.42,3.72,4,22,B,4
4836,64.89,39910,222.11,6.23,74.39,3.51,28,37,C,10
4837,46256.01,184109,218.58,7.24,54.66,3.26,4,39,A,1
4838,7609.05,203007,196.87,8.26,35.89,3.03,34,32,A,2
4839,13.14,203750,210.05,8.2,66.93,2.78,51,31,A,4
4840,13136.1,151315,214.84,7.68,59.17,3.52,14,1,A,4
4841,37469.33,203819,132.95,7.77,21.68,3.37,93,19,A,1
4842,35644.03,112238,129.0,13.74,68.27,4.15,7,12,B,4
4843,23881.96,200898,187.88,8.52,51.78,3.57,97,14,A,10
4844,289.4,123737,134.77,7.66,65.87,4.13,98,15,B,5
4845,21761.07,155083,136.59,4.42,24.46,3.41,17,40,A,12
4846,63125.99,205863,129.09,5.64,84.54,3.5,93,4,A,7
4847,5799.43,128107,208.96,7.29,60.1,4.07,32,25,B,5
4848,2518.07,202505,216.82,6.92,88.36,3.48,19,6,A,7
4849,3540.0,119557,139.54,8.02,74.22,3.78,58,22,B,7
4850,16.32,120653,132.68,9.33,27.4,3.14,51,18,B,12
4851,3624.47,118221,183.18,8.55,24.05,3.24,42,45,B,1
4852,3296.99,118221,182.62,8.74,78.44,2.8,31,45,B,8
4853,197.81,37392,214.7,7.37,63.08,2.67,97,3,B,3
4854,32781.3,126512,130.97,7.54,67.92,4.29,11,10,B,3
4855,87.0,196321,189.62,7.36,45.29,2.78,54,41,A,4
4856,13552.24,128107,208.44,7.27,71.64,3.71,34,25,B,7
4857,4631.19,155083,134.86,4.78,66.16,3.97,42,40,A,6
4858,5998.95,203742,210.84,7.08,43.88,3.55,6,20,A,11
4859,17078.93,120653,132.76,9.34,64.82,2.72,5,18,B,9
4860,285.13,202505,223.04,5.96,71.6,3.89,59,6,A,4
4861,37321.62,152513,138.65,7.4,52.68,4.06,91,26,A,9
4862,791.35,39910,220.05,7.24,70.48,3.84,18,37,C,3
4863,51739.64,140167,221.81,6.56,77.72,3.62,2,21,B,8
4864,12070.09,203742,212.4,7.08,36.35,3.39,71,20,A,12
4865,11119.32,120653,131.98,9.27,50.26,2.88,55,18,B,4
4866,140.0,128107,204.57,7.86,72.17,2.81,54,25,B,6
4867,733.0,204184,135.47,8.24,32.44,2.91,36,27,A,2
4868,5939.95,207499,214.53,7.37,61.51,2.72,42,11,A,3
4869,8713.96,219622,129.11,6.88,77.3,3.56,26,13,A,7
4870,111287.62,126512,131.12,7.38,67.75,4.11,38,10,B,4
4871,36008.51,184109,220.45,6.99,81.33,3.39,16,39,A,6
4872,2081.5,184109,220.3,6.99,69.11,3.81,36,39,A,4
4873,12053.08,202505,211.84,7.09,73.68,2.84,21,6,A,5
4874,12759.78,205863,129.13,5.64,83.27,3.56,33,4,A,7
4875,595.25,112238,126.67,14.31,47.66,3.16,41,12,B,11
4876,2136.96,103681,141.21,8.74,37.24,3.7,35,35,B,2
4877,97906.29,126512,129.9,7.87,50.53,3.49,18,10,B,12
4878,121861.67,205863,126.79,7.13,42.4,2.86,7,4,A,12
4879,41.88,206302,126.38,14.31,68.85,3.01,45,28,A,10
4880,817.71,39910,209.4,8.46,68.54,2.74,74,36,A,4
4881,5352.72,155083,134.59,4.78,54.09,4.09,32,40,A,5
4882,29240.93,203742,214.75,7.28,75.4,3.72,1,20,A,8
4883,2292.28,155083,138.28,4.16,63.91,3.87,71,40,A,8
4884,4530.06,112238,127.3,14.02,43.15,3.31,20,12,B,1
4885,25849.25,206302,130.35,12.19,50.58,3.7,7,28,A,2
4886,1933.4,37392,223.19,6.83,52.42,3.16,26,3,B,1
4887,15.58,39690,129.09,13.5,89.85,3.84,52,38,C,7
4888,5415.35,219622,129.04,7.19,47.75,3.74,30,13,A,5
4889,24928.47,152513,138.11,7.49,52.55,3.9,2,26,A,5
4890,7290.93,37392,214.55,7.35,82.2,2.67,5,3,B,7
4891,8770.46,203819,138.47,8.19,72.2,4.08,55,19,A,9
4892,30245.69,206302,130.89,11.63,84.83,4.1,97,28,A,6
4893,7571.58,155083,137.17,4.26,23.92,3.66,17,40,A,2
4894,22435.62,120653,132.82,9.33,47.12,2.92,79,18,B,10
4895,9047.83,203742,204.67,7.86,67.32,2.81,42,20,A,6
4896,179.21,37392,225.25,6.66,72.38,3.63,28,3,B,5
4897,15773.73,203742,212.4,7.08,36.35,3.39,98,20,A,12
4898,8216.75,202307,211.06,8.16,47.3,2.94,29,2,A,12
4899,33817.53,203750,221.56,6.56,82.51,3.26,79,31,A,7
4900,20670.66,119557,142.94,7.54,54.18,4.03,7,22,B,10
4901,43181.09,155083,136.75,4.26,25.9,3.52,91,40,A,1
4902,1329.74,93638,136.49,9.36,49.31,3.6,36,29,B,10
4903,656.58,39910,129.78,6.08,54.66,3.58,67,44,C,10
4904,13232.01,184109,218.77,7.24,60.65,3.29,10,39,A,1
4905,767.56,34875,217.28,6.53,81.16,3.36,18,5,B,9
4906,9285.91,206302,126.28,14.31,71.82,3.01,17,28,A,10
4907,4275.76,207499,218.84,7.57,89.46,3.68,31,11,A,7
4908,3058.61,205863,127.09,7.13,38.09,2.96,37,4,A,12
4909,6699.78,39690,130.76,7.4,98.15,3.88,13,33,A,6
4910,48714.52,202505,214.46,6.86,39.38,3.02,91,6,A,2
4911,16903.22,126512,126.11,9.2,85.03,3.02,55,10,B,7
4912,7110.16,200898,183.18,8.55,24.05,3.24,55,14,A,1
4913,3951.0,207499,214.57,7.37,48.01,2.55,12,11,A,2
4914,18043.48,39690,128.4,8.74,64.22,3.63,8,42,C,3
4915,27239.15,152513,138.83,7.14,54.07,4.03,4,26,A,10
4916,2545.05,39690,126.15,9.5,95.88,3.1,8,33,A,7
4917,67757.19,126512,129.83,7.87,58.97,3.67,5,10,B,11
4918,2440.67,57197,195.72,6.23,31.73,3.48,24,16,B,11
4919,52145.11,203819,131.64,8.35,28.57,2.91,2,19,A,2
4920,76.46,41062,203.92,10.21,59.98,2.73,9,43,C,11
4921,369.6,39690,126.49,9.0,71.04,3.01,60,42,C,11
4922,3650.03,140167,210.68,8.32,51.66,2.73,81,21,B,3
4923,15366.6,57197,191.03,6.99,26.01,2.78,4,16,B,12
4924,28422.62,120653,136.48,8.47,41.97,3.54,8,18,B,11
4925,1276.0,93638,132.75,10.52,29.76,3.15,60,29,B,12
4926,19.99,37392,224.35,6.83,61.65,3.63,36,3,B,3
4927,201.0,202505,215.07,6.86,62.86,3.06,54,6,A,2
4928,62964.86,184109,213.75,8.3,85.21,3.64,91,39,A,6
4929,2945.94,206302,129.07,13.74,88.95,3.9,35,28,A,6
4930,37670.21,219622,126.33,7.8,54.12,2.84,4,13,A,10
4931,42907.59,203819,138.2,8.19,74.43,3.82,91,19,A,7
4932,7591.6,203750,211.16,8.1,90.3,2.63,17,31,A,8
4933,8785.83,206302,129.69,12.89,70.44,3.83,17,28,A,10
4934,4250.91,155078,214.75,6.43,45.67,2.89,12,8,A,12
4935,3488.99,128107,214.55,7.14,58.48,3.69,44,25,B,6
4936,42494.92,207499,221.9,7.2,70.03,3.24,13,11,A,11
4937,62190.78,202307,211.26,8.1,81.79,2.62,94,2,A,9
4938,6779.61,57197,191.01,6.99,23.46,2.74,87,16,B,11
4939,5697.72,41062,207.85,10.64,77.17,3.53,1,43,C,9
4940,7546.32,203819,136.27,7.81,68.28,3.93,32,19,A,9
4941,19343.89,155078,224.91,5.82,66.69,3.84,87,8,A,3
4942,23952.56,207499,225.18,6.66,79.07,3.75,14,11,A,5
4943,45105.42,128107,215.09,7.28,68.55,3.87,40,25,B,8
4944,45194.43,202505,217.14,6.92,90.49,3.64,8,6,A,8
4945,1241.88,196321,197.62,6.55,57.29,3.76,27,41,A,6
4946,7558.25,205863,131.15,4.31,67.64,3.68,21,4,A,5
4947,9757.65,57197,194.81,6.34,50.39,3.58,1,16,B,9
4948,39266.27,204184,140.43,7.91,44.46,3.74,8,27,A,11
4949,21322.01,155078,218.69,6.42,83.57,3.48,72,8,A,7
4950,2750.02,125833,224.59,5.67,57.2,3.63,81,9,B,3
4951,1366.82,37392,218.73,7.57,87.14,3.58,81,3,B,7
4952,246.96,39910,222.05,6.23,71.28,3.6,12,37,C,10
4953,110770.53,200898,182.55,8.72,30.54,3.11,38,14,A,12
4954,908.35,200898,181.66,8.9,54.26,2.98,59,14,A,5
4955,11698.55,206302,131.04,11.63,64.05,4.12,98,28,A,4
4956,21056.26,155078,218.9,6.3,65.11,3.81,7,8,A,4
4957,18220.11,155078,221.69,6.12,51.72,3.31,11,8,A,11
4958,49274.29,203819,136.14,8.36,72.52,4.0,8,24,A,8
4959,56905.64,155083,133.26,5.11,16.87,3.26,72,40,A,2
4960,15449.93,39690,126.14,9.52,82.82,2.94,96,42,C,6
4961,15755.89,123737,138.74,8.19,57.13,4.16,9,15,B,9
4962,2186.15,70713,198.1,7.87,57.84,3.6,71,7,B,9
4963,20183.31,119557,135.57,8.28,36.82,2.77,79,22,B,3
4964,18391.14,196321,191.03,7.51,31.34,2.76,81,41,A,11
4965,7632.15,93638,132.92,10.52,48.62,3.03,79,29,B,11
4966,10563.43,206302,128.13,14.02,48.45,3.53,3,28,A,2
4967,15537.79,151315,221.73,7.14,73.77,3.69,14,1,A,5
4968,39688.38,158114,126.15,9.82,78.53,2.62,94,34,A,7
4969,3988.36,206302,129.05,13.74,71.81,4.03,44,28,A,6
4970,3921.38,203742,204.65,7.34,31.43,3.19,16,20,A,1
4971,3356.14,70713,196.96,8.26,21.64,3.19,34,7,B,3
4972,22368.12,203750,217.49,7.44,56.01,3.33,23,31,A,11
4973,10887.84,200898,185.36,8.52,48.71,3.72,26,14,A,4
4974,10558.02,152513,133.37,7.91,19.63,3.26,55,26,A,2
4975,67336.14,203007,198.1,7.87,70.75,3.54,38,32,A,8
4976,37567.96,207499,215.28,7.56,64.41,2.69,5,11,A,11
4977,9655.05,155083,138.38,4.16,66.11,3.88,16,40,A,8
4978,10564.17,202307,220.85,7.06,63.68,3.73,26,2,A,3
4979,2543.62,196321,196.87,6.59,31.65,3.03,6,41,A,2
4980,1395.0,202505,212.53,7.26,53.74,2.73,27,6,A,3
4981,41440.97,39690,126.23,14.31,85.2,3.0,95,38,C,10
4982,107254.51,206302,126.55,13.98,50.23,2.82,95,28,A,2
4983,22775.36,196321,194.81,6.9,55.06,3.58,1,41,A,9
4984,1077.57,152513,136.42,7.77,59.42,3.68,19,26,A,9
4985,7637.08,205863,126.58,8.62,43.49,2.65,71,4,A,3
4986,3339.17,34875,222.52,5.6,81.05,3.31,90,5,B,7
4987,16641.04,140167,217.0,7.44,69.79,3.27,7,21,B,10
4988,80656.31,203742,208.23,7.29,72.4,3.8,40,20,A,6
4989,23821.56,112238,127.86,14.02,51.3,3.38,1,12,B,2
4990,88.12,39910,126.13,7.8,82.27,2.8,12,44,C,7
4991,36.8,200898,191.16,8.68,76.58,3.65,54,14,A,8
4992,1097.75,219622,126.13,8.11,71.83,2.82,28,13,A,6
4993,13236.29,120653,138.2,8.54,72.97,3.7,22,18,B,7
4994,7235.44,204184,136.46,7.98,79.78,2.93,29,27,A,7
4995,18758.11,206302,131.15,11.63,77.27,4.19,5,28,A,5
4996,11270.0,219622,129.18,6.88,75.56,3.6,58,13,A,8
4997,25147.49,184109,221.85,6.23,72.05,3.62,5,39,A,10
4998,2880.0,114533,136.52,4.42,56.79,3.58,58,23,B,10
4999,18192.32,207499,224.79,6.83,67.16,3.79,9,11,A,3
5000,40236.19,103681,141.9,8.88,62.62,4.03,40,35,B,4
5001,12571.96,112238,127.86,14.02,51.3,3.38,24,12,B,2
5002,2796.16,125833,215.51,6.56,58.69,2.69,90,9,B,11
5003,3056.33,70713,190.33,9.02,57.57,2.73,44,7,B,8
5004,4615.67,37392,214.42,7.37,45.71,2.57,14,3,B,2
5005,18596.5,158114,130.97,9.65,59.29,3.82,4,34,A,3
5006,690.31,207499,218.64,7.57,86.14,3.7,28,11,A,6
5007,20710.56,184109,222.11,6.23,72.9,3.51,11,39,A,10
5008,4313.47,203007,189.49,8.96,46.42,2.79,26,32,A,5
5009,149.6,203819,136.37,8.36,60.61,3.9,60,24,A,9
5010,51643.09,42988,211.18,8.1,83.03,2.58,95,30,C,9
5011,94008.06,203007,197.66,8.09,71.14,3.74,95,32,A,6
5012,628.5,119557,141.12,7.5,35.68,3.66,41,22,B,2
5013,7290.15,196321,192.9,6.93,62.3,3.7,20,41,A,6
5014,37645.66,151315,216.38,7.96,75.8,3.47,13,1,A,9
5015,26177.58,152513,132.95,7.91,16.7,3.22,8,26,A,1
5016,3801.44,128107,204.46,8.19,29.16,2.75,16,25,B,2
5017,26877.1,93188,129.86,6.62,17.56,3.34,46,17,B,12
5018,38560.5,206302,126.53,13.98,54.83,2.92,93,28,A,2
5019,210.0,155083,137.34,4.26,29.88,3.75,41,40,A,2
5020,11017.58,219622,126.6,8.11,42.15,2.84,71,13,A,4
5021,0.25,184109,209.4,8.46,68.15,2.77,45,39,A,4
5022,13589.25,207499,223.75,6.83,52.23,3.41,81,11,A,2
5023,2478.82,123737,136.7,7.94,30.24,3.58,30,15,B,1
5024,44485.68,112238,126.14,14.1,81.39,2.94,79,12,B,6
5025,1158.04,125833,226.21,5.28,87.93,3.73,19,9,B,9
5026,6683.36,202505,212.98,7.09,81.81,2.67,56,6,A,6
5027,12421.2,70713,196.17,8.51,12.19,3.17,17,7,B,12
5028,5903.09,151315,215.46,7.68,72.99,3.81,24,1,A,4
5029,9363.0,37392,218.84,7.57,88.07,3.68,3,3,B,7
5030,6589.55,203007,192.9,8.6,67.38,3.7,6,32,A,6
5031,19772.18,93188,126.6,6.55,29.71,2.73,8,17,B,3
5032,3950.96,57197,196.96,6.16,23.4,3.19,32,16,B,3
5033,75273.31,203742,209.19,7.27,64.02,3.74,2,20,A,9
5034,20057.94,203819,136.7,7.94,31.84,3.58,81,19,A,1
5035,13133.5,184109,214.42,8.18,87.93,3.55,80,39,A,8
5036,171598.2,219622,130.74,5.76,81.99,3.51,92,13,A,8
5037,995.0,128107,214.96,7.28,64.53,3.83,58,25,B,8
5038,75103.03,126512,129.9,7.87,50.53,3.49,46,10,B,12
5039,9096.61,202505,216.82,6.86,84.01,3.7,26,6,A,6
5040,6183.47,203007,197.66,8.09,71.14,3.74,20,32,A,6
5041,13357.23,204184,139.8,7.85,82.28,3.97,25,27,A,7
5042,4557.89,39910,126.15,7.8,77.79,2.79,8,44,C,7
5043,3316.97,152513,136.64,7.6,18.8,3.4,16,26,A,12
5044,1133.9,203819,133.96,8.25,36.88,3.79,52,24,A,3
5045,1182.43,93188,126.1,6.7,57.86,2.87,56,17,B,9
5046,6605.5,120653,132.58,9.34,75.71,2.78,91,18,B,7
5047,13091.31,204184,136.67,8.02,29.59,3.34,9,27,A,12
5048,22472.32,125833,216.12,6.42,31.82,2.99,2,9,B,2
5049,2112.71,205863,130.89,4.08,76.47,3.65,37,4,A,8
5050,36741.34,219622,130.72,5.76,80.42,3.54,3,13,A,7
5051,15531.52,200898,191.34,8.68,72.62,3.83,11,14,A,8
5052,2015.73,120653,138.57,8.54,64.45,3.99,27,18,B,9
5053,15005.94,37392,224.56,6.83,60.71,3.67,5,3,B,3
5054,3007.99,206302,130.89,11.63,84.83,4.1,36,28,A,6
5055,16434.48,203819,132.58,8.1,74.68,2.92,87,19,A,7
5056,572.0,219622,129.07,7.19,66.38,3.67,60,13,A,6
5057,114416.93,206302,129.05,13.74,71.81,4.03,95,28,A,6
5058,642.0,203742,206.92,7.34,37.33,3.43,19,20,A,3
5059,8048.21,219622,127.19,7.47,16.94,2.89,21,13,A,1
5060,135143.25,204184,142.19,8.25,73.94,3.67,92,27,A,6
5061,75243.7,203819,136.47,8.45,53.87,3.78,38,24,A,10
5062,6020.1,125833,219.43,6.38,62.2,3.91,3,9,B,5
5063,56320.86,203007,193.0,8.6,65.06,3.66,38,32,A,6
5064,1590.98,203007,198.1,7.87,70.12,3.56,19,32,A,8
5065,13730.96,155078,219.44,6.42,69.09,3.53,23,8,A,9
5066,1015.54,57197,197.23,6.16,38.7,3.66,93,16,B,3
5067,41272.99,120653,132.82,9.33,47.12,2.92,92,18,B,10
5068,3926.51,155083,138.03,4.12,44.47,3.99,32,40,A,5
5069,310.98,200898,191.02,8.57,64.3,3.69,59,14,A,6
5070,20596.08,206302,131.15,11.63,77.27,4.19,34,28,A,5
5071,5988.33,203819,138.73,7.99,56.49,4.07,29,19,A,10
5072,12602.85,37392,214.85,7.35,84.16,2.58,13,3,B,9
5073,11338.15,126512,131.11,6.94,76.03,4.47,67,10,B,10
5074,13497.78,125833,216.82,6.42,58.5,3.04,79,9,B,2
5075,22607.58,200898,191.0,8.57,66.3,3.85,56,14,A,5
5076,9907.67,126512,128.13,8.74,53.59,3.4,35,10,B,2
5077,29603.88,155078,225.17,5.68,70.34,3.81,91,8,A,4
5078,5878.39,41062,207.73,10.58,76.03,3.9,1,43,C,5
5079,1457.0,103681,137.5,8.55,36.99,3.43,44,35,B,3
5080,805.25,37392,221.41,7.2,61.7,3.3,87,3,B,11
5081,17636.29,152513,134.77,7.82,56.74,4.03,87,26,A,5
5082,2096.14,206302,130.74,12.19,54.54,4.25,31,28,A,3
5083,0.1,39910,218.41,7.24,57.18,3.13,52,36,A,1
5084,12746.72,42988,211.4,8.16,65.76,2.63,81,30,C,10
5085,2933.48,112238,129.06,13.74,76.67,4.09,31,12,B,5
5086,3976.43,34875,222.33,5.8,79.72,3.5,55,5,B,6
5087,1182.45,128107,205.39,7.34,18.92,3.24,27,25,B,1
5088,1329.5,57197,196.92,6.16,23.69,3.1,19,16,B,2
5089,17260.48,200898,191.02,8.57,64.3,3.69,22,14,A,6
5090,18397.5,41062,207.57,10.58,66.77,3.91,40,43,C,5
5091,47348.8,203742,208.11,7.29,47.09,3.72,4,20,A,4
5092,14250.76,203750,211.03,8.1,83.59,2.64,82,31,A,7
5093,12650.55,207499,219.2,7.57,71.39,3.91,17,11,A,5
5094,19.86,123737,135.78,7.81,73.34,3.92,45,15,B,7
5095,1763.25,37392,214.55,7.35,82.2,2.67,24,3,B,7
5096,10986.55,204184,136.74,8.02,61.02,3.06,33,27,A,10
5097,7.0,42988,211.01,8.32,48.61,2.62,44,30,C,3
5098,56336.23,203742,208.72,7.27,77.8,3.84,93,20,A,8
5099,689.57,39910,126.73,7.61,25.8,2.81,14,44,C,12
5100,18346.78,203742,208.64,7.29,62.97,3.96,97,20,A,4
5101,53964.45,128107,212.07,7.08,33.09,3.41,72,25,B,12
5102,2072.36,42988,210.28,8.2,65.74,2.77,21,30,C,4
5103,26681.4,103681,136.29,9.05,68.9,2.81,74,35,B,6
5104,33889.2,103681,136.53,8.76,30.83,3.11,14,35,B,12
5105,7564.27,202505,218.91,6.55,71.24,3.27,21,6,A,10
5106,999.0,203007,189.45,8.96,64.69,2.74,27,32,A,5
5107,589.38,203742,215.09,7.28,72.66,3.87,59,20,A,8
5108,19098.8,140167,221.52,6.56,85.26,3.23,34,21,B,7
5109,4431.95,152513,138.11,7.49,52.55,3.9,22,26,A,5
5110,110811.21,219622,128.51,7.47,44.69,3.41,90,13,A,3
5111,42561.39,219622,129.2,6.88,75.95,3.61,4,13,A,8
5112,13755.6,112238,128.96,13.74,72.12,4.13,55,12,B,4
5113,5080.3,196321,194.51,6.9,70.37,3.51,21,41,A,9
5114,66977.86,203742,208.36,7.29,73.51,3.92,7,20,A,6
5115,10919.58,155078,214.47,6.3,34.14,2.57,55,8,A,2
5116,7606.44,203750,210.48,8.2,64.12,2.72,17,31,A,4
5117,6755.77,206302,126.6,14.1,59.25,3.09,67,28,A,4
5118,30645.69,119557,140.59,7.71,36.28,3.4,5,22,B,12
5119,51357.84,126512,127.3,8.74,49.98,3.31,23,10,B,1
5120,490.15,125833,225.8,5.28,86.37,3.57,27,9,B,8
5121,4997.9,204184,141.02,8.01,42.52,3.8,24,27,A,2
5122,14362.79,114533,137.98,4.12,44.62,4.02,56,23,B,4
5123,75.57,39910,220.53,6.99,86.68,3.29,85,37,C,6
5124,15926.39,123737,134.94,7.66,69.86,4.02,92,15,B,6
5125,3634.73,155083,137.26,4.26,25.56,3.7,6,40,A,2
5126,7818.36,204184,140.41,7.91,49.69,3.72,24,27,A,11
5127,32723.07,119557,140.16,8.02,72.22,3.8,23,22,B,8
5128,30595.92,203819,134.77,8.21,65.74,4.13,4,24,A,5
5129,6617.79,203742,204.03,7.86,51.0,2.85,52,20,A,4
5130,10583.82,202307,210.0,8.2,73.31,2.85,21,2,A,5
5131,9840.86,126512,131.15,6.94,72.71,4.45,44,10,B,10
5132,1148.31,206302,130.07,12.89,44.64,3.43,37,28,A,12
5133,23.92,125833,225.8,5.28,86.37,3.57,54,9,B,8
5134,56697.22,152513,133.49,7.91,16.3,3.28,72,26,A,2
5135,12592.91,103681,140.16,8.68,72.88,3.7,24,35,B,8
5136,401.0,34875,214.67,6.63,55.74,3.46,36,5,B,3
5137,2549.88,126512,126.15,9.2,85.52,3.03,85,10,B,9
5138,66956.44,184109,220.61,6.62,80.32,3.31,40,39,A,7
5139,385.9,203819,136.18,7.81,71.14,3.94,59,19,A,8
5140,21002.21,93638,131.82,10.06,46.03,2.83,92,29,B,3
5141,29816.06,196321,192.84,6.93,50.56,3.8,4,41,A,5
5142,9071.82,118221,182.9,8.72,61.3,2.92,22,45,B,10
5143,9756.35,203742,204.76,7.53,75.5,2.72,12,20,A,9
5144,3510.15,123737,136.5,7.87,38.53,3.63,35,15,B,12
5145,1185.0,118221,181.98,8.99,27.73,2.77,58,45,B,2
5146,26188.52,203750,214.93,7.93,83.82,3.7,7,31,A,6
5147,7997.1,112238,127.72,14.02,45.14,3.35,81,12,B,2
5148,1057.0,196321,197.72,6.55,43.57,3.94,48,41,A,4
5149,4559.63,39910,126.67,7.61,28.22,2.83,46,44,C,11
5150,4094.13,118221,185.91,8.62,74.04,3.75,32,45,B,7
5151,31546.65,203742,204.96,7.48,46.66,3.04,46,20,A,11
5152,5767.38,93638,137.73,8.99,46.4,3.92,67,29,B,3
5153,18313.22,119557,136.8,8.46,24.76,3.22,46,22,B,1
5154,18.76,41062,213.35,9.28,86.36,3.49,6,43,C,8
5155,12310.61,203819,136.21,7.81,69.34,3.91,20,19,A,8
5156,41206.78,203742,204.49,8.19,31.75,2.78,1,20,A,3
5157,138127.34,202307,211.66,8.16,59.69,2.73,95,2,A,11
5158,13859.84,34875,211.96,6.63,48.3,2.98,8,5,B,1
5159,10592.73,151315,215.0,7.68,86.41,3.64,17,1,A,6
5160,14675.17,158114,126.61,9.52,45.86,2.74,81,34,A,3
5161,30984.13,203819,134.36,7.66,41.66,4.06,4,19,A,4
5162,61995.67,34875,215.4,6.49,61.5,3.52,38,5,B,4
5163,6888.32,112238,128.96,13.74,72.12,4.13,20,12,B,4
5164,23218.19,42988,210.28,8.2,65.74,2.77,93,30,C,4
5165,2220.24,155078,218.77,6.42,84.26,3.58,83,8,A,7
5166,4025.47,93188,129.82,6.62,27.61,3.51,52,17,B,11
5167,2873.72,34875,222.31,5.8,73.45,3.69,12,5,B,5
5168,88105.96,140167,211.06,8.16,51.29,2.89,23,21,B,12
5169,6.25,114533,132.06,5.44,45.47,2.94,18,23,B,4
5170,215.83,41062,207.52,10.58,74.21,3.91,9,43,C,5
5171,6817.85,219622,129.43,6.88,67.54,3.64,6,13,A,9
5172,39556.69,196321,197.78,6.55,46.84,3.9,93,41,A,4
5173,40714.08,204184,140.43,7.91,50.55,3.67,46,27,A,12
5174,3967.6,140167,221.0,7.06,67.87,3.84,67,21,B,3
5175,21431.97,128107,214.73,7.28,74.32,3.57,4,25,B,7
5176,11852.45,42988,211.27,8.16,50.43,2.71,13,30,C,12
5177,14831.0,202505,212.62,7.26,40.43,2.57,3,6,A,2
5178,48131.71,196321,197.55,6.55,50.22,3.87,2,41,A,5
5179,9195.38,57197,189.7,6.84,36.19,2.72,10,16,B,4
5180,11512.48,219622,126.61,7.8,42.0,2.84,44,13,A,11
5181,23002.69,203819,136.52,7.87,61.86,3.74,5,19,A,10
5182,6781.84,112238,129.81,12.89,59.77,3.83,42,12,B,11
5183,37671.85,39690,126.5,9.77,49.96,2.83,38,42,C,2
5184,44245.27,93188,130.72,5.94,68.91,3.63,2,17,B,7
5185,4226.4,202307,211.41,8.16,62.98,2.74,56,2,A,11
5186,1599.62,155078,225.44,5.4,81.24,3.23,52,8,A,7
5187,1315.86,70713,197.74,8.09,63.69,3.74,30,7,B,6
5188,299.99,39690,129.18,8.26,89.8,3.8,74,42,C,8
5189,13513.48,123737,136.53,7.87,35.49,3.61,74,15,B,12
5190,841.62,39690,129.81,7.87,68.57,3.83,67,42,C,11
5191,27049.62,202505,212.76,6.97,83.9,2.61,11,6,A,7
5192,17343.36,152513,132.88,7.91,21.13,3.19,81,26,A,1
5193,43.0,39910,210.18,8.48,52.88,2.95,55,36,A,12
5194,7354.74,39690,126.15,9.2,91.8,2.97,82,42,C,7
5195,32.2,39690,129.04,13.74,78.72,3.98,59,38,C,6
5196,0.46,39910,209.59,8.46,63.43,2.72,44,37,C,4
5197,23006.32,158114,130.79,9.58,78.85,3.33,10,34,A,6
5198,816.4,207499,218.96,7.57,90.3,3.64,56,11,A,8
5199,7781.62,39690,130.35,7.54,56.85,3.54,82,42,C,2
5200,26017.15,114533,136.52,4.42,56.79,3.58,4,23,B,10
5201,37140.95,204184,136.08,8.06,63.31,3.1,9,27,A,5
5202,10305.28,206302,129.82,12.89,48.76,3.82,33,28,A,11
5203,15439.83,204184,142.77,8.24,64.92,4.16,26,27,A,9
5204,1126.4,151315,215.18,7.96,85.55,3.52,60,1,A,7
5205,155.16,39690,131.04,7.15,86.42,3.97,16,33,A,9
5206,468.67,126512,130.35,7.54,56.85,3.54,83,10,B,2
5207,26856.78,152513,132.68,8.15,20.61,3.14,82,26,A,12
5208,4775.69,93188,126.06,6.7,65.17,2.84,67,17,B,8
5209,3787.66,202307,215.11,7.93,69.39,3.81,37,2,A,4
5210,23240.95,151315,220.43,7.35,45.32,3.51,46,1,A,2
5211,30.03,203742,208.78,7.27,73.52,3.81,19,20,A,8
5212,1292.14,196321,196.83,6.59,33.15,3.04,27,41,A,1
5213,12409.78,204184,135.87,8.06,53.91,3.02,20,27,A,4
5214,16337.82,202307,217.49,7.44,55.53,3.33,74,2,A,11
5215,839.44,39690,126.15,14.18,97.18,3.09,11,38,C,7
5216,1303.73,34875,215.84,6.49,83.81,3.7,24,5,B,6
5217,6590.01,204184,141.96,8.25,52.33,4.16,55,27,A,4
5218,585.0,126512,131.08,6.94,80.88,4.13,60,10,B,10
5219,20901.81,39690,130.31,7.6,56.33,3.68,94,33,A,1
5220,420.0,128107,214.48,7.14,58.76,3.95,58,25,B,5
5221,4004.48,207499,214.56,7.35,84.57,2.61,44,11,A,7
5222,1129.1,39690,129.69,7.87,75.01,3.83,21,42,C,10
5223,2606.0,103681,136.35,9.05,78.02,2.81,41,35,B,6
5224,2267.52,140167,219.81,7.06,55.83,3.36,16,21,B,2
5225,37511.18,204184,139.7,7.85,77.83,3.92,38,27,A,7
5226,560.64,41062,203.43,10.4,40.47,2.98,74,43,C,1
5227,411.0,202307,214.93,7.85,87.7,3.48,48,2,A,7
5228,15607.92,203819,135.27,7.66,68.4,3.96,14,19,A,6
5229,1325.0,128107,204.39,8.19,19.64,2.77,50,25,B,2
5230,23399.35,202307,217.0,7.44,71.67,3.27,80,2,A,10
5231,37654.06,203819,137.87,8.15,44.42,4.19,94,19,A,4
5232,17743.27,203742,204.03,7.86,51.0,2.85,17,20,A,4
5233,3507.11,128107,204.75,7.53,60.13,2.71,12,25,B,9
5234,8222.62,200898,191.03,8.57,71.93,3.62,21,14,A,6
